DAY,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
1,6200.0,4419.0,5199.0,5348.0,4168.0,5359.0,7061.0,5568.0,4989.0,4709.0,5325.0,5393.0,6518.0,5008.0,4813.0,4871.0,3845.0,4469.0,4872.0,5087.0,4046.0,6114.0,4990.0,5785.0,3870.0,5705.0,5785.0,5808.0,5911.0,4286.0,5522.0,6109.0,6381.0,5629.0,6970.0,4979.0
2,6200.0,4419.0,5199.0,5348.0,4168.0,5359.0,7061.0,5568.0,4989.0,4675.0,5325.0,5393.0,6518.0,5008.0,4813.0,4871.0,3845.0,4469.0,4872.0,5087.0,4046.0,6195.0,4990.0,5785.0,3870.0,5705.0,5785.0,5808.0,5911.0,4286.0,5522.0,6109.0,6381.0,5675.0,6970.0,4979.0
3,6200.0,4419.0,5199.0,5439.0,4168.0,5359.0,7061.0,5568.0,5004.0,4675.0,5325.0,5393.0,6518.0,5008.0,4813.0,5257.0,3845.0,4469.0,4872.0,5087.0,4061.0,6195.0,4990.0,5785.0,3870.0,5705.0,5785.0,5646.0,5911.0,4286.0,5522.0,6109.0,5908.0,5675.0,6970.0,4979.0
4,6200.0,4419.0,4860.0,5439.0,4168.0,5359.0,7061.0,5568.0,5004.0,4675.0,5325.0,5393.0,6518.0,5008.0,4083.0,5257.0,3845.0,4469.0,4872.0,5087.0,4061.0,6195.0,4990.0,5785.0,3870.0,5705.0,5866.0,5646.0,5911.0,4286.0,5522.0,6109.0,5908.0,5675.0,6970.0,4979.0
5,6200.0,5002.0,4860.0,5439.0,4168.0,5359.0,7061.0,5567.0,5004.0,4675.0,5325.0,5393.0,6518.0,5147.0,4083.0,5257.0,3845.0,4469.0,4872.0,6016.0,4061.0,6195.0,4990.0,5785.0,3870.0,5647.0,5866.0,5646.0,5911.0,4286.0,5522.0,5951.0,5908.0,5675.0,6970.0,4979.0
6,6002.0,5002.0,4860.0,5439.0,4168.0,5359.0,7171.0,5567.0,5004.0,4675.0,5325.0,5393.0,8432.0,5147.0,4083.0,5257.0,3845.0,4469.0,4326.0,6016.0,4061.0,6195.0,4990.0,5785.0,4951.0,5647.0,5866.0,5646.0,5911.0,4286.0,5009.0,5951.0,5908.0,5675.0,6970.0,4979.0
7,6002.0,5002.0,4860.0,5439.0,4168.0,6228.0,7171.0,5567.0,5004.0,4675.0,5325.0,5429.0,8432.0,5147.0,4083.0,5257.0,3845.0,4554.0,4326.0,6016.0,4061.0,6195.0,4990.0,4565.0,4951.0,5647.0,5866.0,5646.0,5911.0,4341.0,5009.0,5951.0,5908.0,5675.0,6970.0,4905.0
8,6002.0,5002.0,4860.0,5439.0,4177.0,6228.0,7171.0,5567.0,5004.0,4675.0,5726.0,5429.0,8432.0,5147.0,4083.0,5257.0,3657.0,4554.0,4326.0,6016.0,4061.0,6195.0,4581.0,4565.0,4951.0,5647.0,5866.0,5646.0,5456.0,4341.0,5009.0,5951.0,5908.0,5675.0,6979.0,4905.0
9,6002.0,5002.0,4860.0,5439.0,4177.0,6228.0,7171.0,5567.0,5004.0,4608.0,5726.0,5429.0,8432.0,5147.0,4083.0,5257.0,3657.0,4554.0,4326.0,6016.0,4061.0,6205.0,4581.0,4565.0,4951.0,5647.0,5866.0,5646.0,5456.0,4341.0,5009.0,5951.0,5908.0,5705.0,6979.0,4905.0
10,6002.0,5002.0,4860.0,5427.0,4177.0,6228.0,7171.0,5567.0,4725.0,4608.0,5726.0,5429.0,8432.0,5147.0,4083.0,4987.0,3657.0,4554.0,4326.0,6016.0,5372.0,6205.0,4581.0,4565.0,4951.0,5647.0,5866.0,5572.0,5456.0,4341.0,5009.0,5951.0,6947.0,5705.0,6979.0,4905.0
