WEEK,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
1,49245.0,47701.0,47192.0,48535.0,47103.0,35076.0,43281.0,37611.0,48109.0,40376.0,44629.0,35655.0,47072.0,46332.0,45153.0,44098.0,45929.0,46600.0,46920.0,54049.0,45079.0,39168.0,45795.0,46711.0,42563.0,38239.0,54034.0,34919.0,38102.0,47454.0,46122.0,34998.0,43967.0,37764.0,34233.0,46382.0
2,55363.0,49582.0,49052.0,50999.0,49397.0,35030.0,44409.0,37823.0,51271.0,45103.0,45182.0,35744.0,46163.0,47850.0,46097.0,45080.0,46623.0,49130.0,48878.0,54532.0,46113.0,40686.0,46477.0,47344.0,48582.0,43234.0,57357.0,37022.0,42735.0,49849.0,48499.0,35090.0,51261.0,38861.0,34191.0,46946.0
3,56492.0,51590.0,51203.0,53876.0,53405.0,35001.0,49339.0,38041.0,55238.0,48241.0,49182.0,36095.0,48125.0,49927.0,46607.0,45560.0,46605.0,54127.0,51334.0,53827.0,47158.0,41745.0,47565.0,48469.0,50123.0,50655.0,57934.0,40232.0,47527.0,53666.0,52314.0,35050.0,54301.0,39201.0,34649.0,48268.0
4,56965.0,52230.0,51732.0,56245.0,57817.0,34953.0,50694.0,38687.0,57719.0,48239.0,54267.0,35730.0,54869.0,50798.0,47305.0,46159.0,48071.0,54715.0,51662.0,52978.0,48901.0,49080.0,50338.0,49320.0,50085.0,54675.0,57381.0,44232.0,49223.0,55403.0,54025.0,35071.0,55622.0,42557.0,34940.0,51081.0
5,58406.0,53007.0,51714.0,56499.0,56124.0,35019.0,49310.0,39155.0,57996.0,46762.0,55845.0,35161.0,56127.0,51160.0,49452.0,46278.0,50361.0,53250.0,51596.0,52226.0,50193.0,55685.0,51450.0,51540.0,49940.0,56116.0,56896.0,49446.0,46921.0,54669.0,55665.0,35047.0,56242.0,42633.0,35011.0,53468.0
6,57143.0,54521.0,51544.0,56563.0,56533.0,35010.0,49264.0,38900.0,57337.0,49731.0,56126.0,35345.0,57470.0,50575.0,51202.0,47006.0,50875.0,51605.0,51287.0,51871.0,51466.0,58367.0,51607.0,51377.0,49860.0,56558.0,57132.0,53523.0,45027.0,55050.0,57391.0,34953.0,55474.0,41707.0,35032.0,53017.0
7,54842.0,54221.0,51799.0,57421.0,57191.0,35042.0,49189.0,38223.0,55551.0,55308.0,56806.0,35468.0,58146.0,50228.0,51364.0,49956.0,50987.0,52061.0,50916.0,52224.0,51711.0,59642.0,51405.0,51307.0,49554.0,57087.0,57250.0,56505.0,44477.0,54891.0,56118.0,34941.0,55223.0,40032.0,35032.0,52874.0
8,55485.0,53067.0,52902.0,57596.0,55715.0,35065.0,50722.0,37181.0,51174.0,55159.0,56315.0,35392.0,57471.0,50753.0,51490.0,52677.0,50520.0,52265.0,50821.0,52520.0,51507.0,60566.0,52552.0,50441.0,51492.0,57538.0,56943.0,58128.0,38149.0,55703.0,52366.0,34941.0,55725.0,43089.0,34999.0,53492.0
9,55971.0,53715.0,53853.0,56591.0,55127.0,35198.0,54234.0,36268.0,46618.0,52167.0,57552.0,35699.0,56684.0,52062.0,51515.0,55114.0,50383.0,52501.0,51042.0,52826.0,51822.0,60312.0,52190.0,50539.0,56528.0,58314.0,57537.0,57893.0,38706.0,56313.0,53227.0,34963.0,55920.0,41410.0,35332.0,54705.0
10,56293.0,54125.0,54178.0,53551.0,54876.0,35317.0,53191.0,35425.0,42396.0,48535.0,57225.0,37902.0,58224.0,54016.0,51390.0,56546.0,50833.0,52494.0,51581.0,52996.0,52994.0,59608.0,52029.0,50389.0,55815.0,58348.0,57632.0,56821.0,36441.0,55625.0,53830.0,35003.0,56093.0,48538.0,36385.0,54982.0
11,56582.0,53653.0,53630.0,54484.0,56340.0,35513.0,52578.0,34543.0,46582.0,44718.0,57265.0,41413.0,59058.0,54975.0,51220.0,57110.0,52010.0,51971.0,51602.0,53827.0,54109.0,59596.0,51535.0,49585.0,54834.0,57671.0,57363.0,56496.0,37090.0,54700.0,54260.0,34987.0,56113.0,53004.0,36325.0,55633.0
12,57115.0,53334.0,53672.0,54631.0,57111.0,35569.0,51137.0,34196.0,55344.0,49870.0,57304.0,41852.0,58648.0,54988.0,51202.0,55265.0,52185.0,51893.0,51602.0,54172.0,53791.0,58605.0,51997.0,49113.0,53234.0,56866.0,57526.0,56347.0,35760.0,55282.0,54599.0,34926.0,56240.0,56107.0,36823.0,55774.0
13,57626.0,53849.0,53710.0,53828.0,57313.0,36541.0,48075.0,33786.0,59047.0,48154.0,57019.0,43230.0,56682.0,53970.0,52013.0,53408.0,52704.0,51860.0,51809.0,53315.0,52836.0,55721.0,51102.0,47494.0,50526.0,55568.0,58039.0,55919.0,37788.0,55734.0,55236.0,34748.0,56249.0,55993.0,45397.0,55406.0
14,57806.0,54467.0,54202.0,51803.0,56794.0,38317.0,47080.0,33559.0,59197.0,45212.0,54465.0,43681.0,54595.0,52904.0,52568.0,50064.0,51862.0,51166.0,52257.0,52121.0,51873.0,54376.0,49503.0,46899.0,46642.0,54859.0,56528.0,55008.0,51739.0,55774.0,55455.0,34438.0,54584.0,54776.0,52184.0,55037.0
15,57061.0,53896.0,53940.0,52215.0,56101.0,37621.0,40484.0,33359.0,57175.0,41857.0,53717.0,40309.0,53555.0,52284.0,51831.0,49141.0,52195.0,49936.0,51875.0,51245.0,50370.0,52837.0,48480.0,46221.0,40279.0,54220.0,54879.0,53042.0,52761.0,55083.0,56464.0,34013.0,54002.0,55102.0,49979.0,54500.0
16,56557.0,51500.0,52662.0,52203.0,55752.0,41563.0,37939.0,32918.0,55777.0,37580.0,52162.0,36701.0,52280.0,50450.0,50594.0,47712.0,51222.0,48358.0,51390.0,48292.0,49341.0,50175.0,46137.0,45762.0,37785.0,52339.0,54209.0,52065.0,52884.0,54650.0,56682.0,33529.0,50356.0,52495.0,43733.0,53039.0
17,54755.0,47351.0,52195.0,50067.0,53678.0,40405.0,37588.0,32041.0,53506.0,34160.0,49180.0,34183.0,51257.0,46977.0,50309.0,44563.0,50425.0,46885.0,51571.0,43736.0,46517.0,48871.0,43094.0,45582.0,34766.0,49037.0,52800.0,51711.0,51680.0,54376.0,55057.0,33338.0,46372.0,52831.0,37558.0,51347.0
18,52984.0,42973.0,50749.0,48720.0,52862.0,40028.0,34637.0,31563.0,49494.0,31778.0,42576.0,32467.0,47911.0,42257.0,49724.0,40979.0,50333.0,45509.0,51667.0,39611.0,42826.0,46566.0,40723.0,44400.0,32344.0,45304.0,51156.0,51325.0,49578.0,52864.0,51813.0,32905.0,42593.0,49279.0,35931.0,47987.0
19,48656.0,38073.0,47961.0,46331.0,49745.0,49641.0,33393.0,30984.0,45753.0,29594.0,37773.0,30867.0,45178.0,37253.0,48255.0,38018.0,48137.0,42920.0,50473.0,34371.0,38630.0,43762.0,37172.0,41997.0,30912.0,41712.0,49183.0,49226.0,45408.0,50426.0,46806.0,31607.0,38443.0,46775.0,34680.0,44489.0
20,44641.0,32002.0,45103.0,45039.0,44442.0,46404.0,32721.0,29302.0,40949.0,27147.0,32756.0,29299.0,43754.0,34429.0,45129.0,33642.0,45844.0,39412.0,47148.0,30380.0,35143.0,39839.0,34376.0,39950.0,29088.0,37768.0,47189.0,46931.0,44412.0,47449.0,41258.0,29913.0,36197.0,45843.0,36141.0,43734.0
21,38039.0,28044.0,41386.0,42836.0,36855.0,41130.0,31353.0,27632.0,35728.0,26469.0,28289.0,27829.0,42580.0,31886.0,39082.0,29791.0,42535.0,36101.0,41678.0,28424.0,32288.0,35360.0,31345.0,38356.0,27214.0,33256.0,44643.0,45126.0,40839.0,44024.0,38065.0,27896.0,34697.0,42958.0,32502.0,42048.0
22,33130.0,26286.0,34410.0,39464.0,31675.0,38057.0,29215.0,26660.0,31811.0,25076.0,31309.0,26533.0,38587.0,28345.0,33129.0,27589.0,37270.0,31796.0,36351.0,27223.0,30526.0,30916.0,28747.0,35784.0,25708.0,28867.0,41566.0,39075.0,36765.0,40517.0,34063.0,26307.0,34025.0,38436.0,29669.0,37083.0
23,30354.0,24549.0,28903.0,34898.0,28943.0,35545.0,27539.0,25363.0,30759.0,24277.0,30819.0,25843.0,35005.0,25981.0,30218.0,26563.0,33668.0,29787.0,32540.0,26192.0,28551.0,28800.0,26247.0,33266.0,24266.0,26155.0,37097.0,33132.0,33646.0,36766.0,30408.0,24929.0,31603.0,33862.0,29793.0,32196.0
24,28923.0,23268.0,27264.0,31642.0,28698.0,32578.0,26400.0,24107.0,29675.0,23519.0,28643.0,24536.0,32395.0,24371.0,28506.0,24692.0,30853.0,27855.0,30279.0,25463.0,26129.0,26123.0,24407.0,32103.0,23046.0,24758.0,32592.0,30951.0,32147.0,33434.0,27409.0,23729.0,28896.0,31341.0,28660.0,29697.0
25,27032.0,21508.0,26040.0,30075.0,28057.0,30535.0,25172.0,22660.0,27967.0,21930.0,27287.0,22995.0,30793.0,23191.0,26441.0,23663.0,28720.0,25834.0,28252.0,24760.0,24562.0,24331.0,22476.0,30567.0,21299.0,23828.0,30143.0,29327.0,30846.0,29390.0,25810.0,22240.0,26072.0,31284.0,26930.0,27107.0
26,24573.0,19819.0,24604.0,28481.0,25219.0,29275.0,23731.0,21346.0,26577.0,20456.0,26191.0,21359.0,29393.0,21570.0,24738.0,22092.0,28716.0,23529.0,26615.0,23302.0,23863.0,22171.0,20158.0,28457.0,19556.0,22918.0,28395.0,27751.0,29111.0,26754.0,24696.0,19941.0,24432.0,29721.0,25985.0,24481.0
27,23541.0,18475.0,24109.0,27945.0,23895.0,28221.0,22693.0,19925.0,25188.0,19426.0,26484.0,19717.0,28718.0,19746.0,23250.0,19592.0,27587.0,21601.0,24533.0,21472.0,22648.0,20160.0,18205.0,27495.0,18461.0,21845.0,26845.0,25870.0,28609.0,26344.0,23600.0,17721.0,22973.0,28796.0,24133.0,22565.0
28,22347.0,16800.0,23088.0,26283.0,23660.0,26529.0,20850.0,18116.0,24360.0,18293.0,24579.0,18487.0,27950.0,18268.0,21244.0,17560.0,26938.0,19915.0,22555.0,19921.0,20483.0,17856.0,17242.0,27310.0,16665.0,20892.0,24886.0,23234.0,27211.0,24881.0,22133.0,16384.0,21479.0,27353.0,21565.0,20435.0
29,20564.0,15737.0,20948.0,24673.0,21723.0,24659.0,18940.0,16889.0,22837.0,17318.0,23020.0,16790.0,26778.0,16883.0,19249.0,16155.0,24889.0,18408.0,20719.0,18348.0,18272.0,16550.0,17062.0,25913.0,15991.0,18918.0,22254.0,20705.0,26264.0,22027.0,20029.0,15713.0,19331.0,25644.0,19444.0,18688.0
30,18950.0,15456.0,19137.0,23446.0,19913.0,22406.0,17232.0,16121.0,20916.0,16755.0,22619.0,15792.0,25374.0,16007.0,18065.0,15598.0,23119.0,17744.0,19324.0,17048.0,16933.0,15868.0,16232.0,24196.0,15639.0,17442.0,19829.0,19107.0,25148.0,19288.0,18528.0,15449.0,17127.0,24416.0,18305.0,17295.0
31,17130.0,15407.0,18030.0,22481.0,18814.0,20890.0,15965.0,15669.0,19010.0,16410.0,21992.0,15466.0,24676.0,15513.0,17063.0,15392.0,21384.0,17234.0,17880.0,16294.0,16036.0,15739.0,15875.0,23158.0,15485.0,16746.0,18079.0,17176.0,24355.0,18037.0,17114.0,15418.0,16141.0,23861.0,17327.0,16304.0
32,16230.0,15394.0,16959.0,21630.0,17244.0,19534.0,15570.0,15493.0,17468.0,15928.0,20323.0,15418.0,23847.0,15449.0,16270.0,15350.0,18909.0,16682.0,17343.0,15937.0,15479.0,15784.0,15527.0,21794.0,15473.0,16514.0,17254.0,16202.0,24041.0,17102.0,16260.0,15418.0,15713.0,23421.0,16955.0,15748.0
33,15907.0,15404.0,16163.0,20936.0,16270.0,18462.0,15447.0,15425.0,16711.0,15810.0,19813.0,15446.0,23236.0,15470.0,15764.0,15370.0,17720.0,16207.0,16892.0,15603.0,15383.0,15912.0,15502.0,20761.0,15437.0,16701.0,16621.0,15872.0,23911.0,16431.0,15634.0,15418.0,15471.0,22601.0,17454.0,15608.0
34,15562.0,15450.0,15862.0,20849.0,15944.0,17193.0,15439.0,15407.0,16829.0,15788.0,20395.0,15511.0,23104.0,15432.0,15472.0,15412.0,17196.0,15889.0,16359.0,15347.0,15373.0,15661.0,15595.0,19839.0,15418.0,17053.0,16088.0,15687.0,23746.0,16134.0,16177.0,15475.0,15418.0,21196.0,17557.0,15467.0
35,15519.0,15493.0,15870.0,19535.0,15485.0,16056.0,15499.0,15808.0,16751.0,15651.0,19709.0,15465.0,23185.0,15418.0,15418.0,15418.0,16714.0,15935.0,15942.0,15313.0,15488.0,15557.0,15789.0,18823.0,15418.0,17202.0,15914.0,15769.0,23647.0,15698.0,17378.0,15461.0,15455.0,20368.0,16670.0,15446.0
36,15532.0,15622.0,16359.0,19370.0,15442.0,15743.0,15693.0,16139.0,16579.0,15529.0,17894.0,15415.0,22908.0,15418.0,15461.0,15570.0,15932.0,15845.0,15772.0,15322.0,15916.0,15612.0,15748.0,17714.0,15432.0,16998.0,15848.0,15751.0,23545.0,16002.0,17041.0,15460.0,15487.0,18963.0,16460.0,15733.0
37,15645.0,15860.0,16858.0,18840.0,15446.0,15675.0,16092.0,16775.0,15959.0,15431.0,18190.0,15736.0,22750.0,15407.0,15532.0,15943.0,15684.0,16029.0,15592.0,15408.0,15903.0,15484.0,15596.0,16566.0,15453.0,16834.0,15685.0,15719.0,23580.0,16045.0,16967.0,15493.0,15630.0,18325.0,16161.0,16217.0
38,15787.0,16152.0,17081.0,20084.0,15699.0,15611.0,16016.0,16907.0,16178.0,15380.0,16867.0,17607.0,22734.0,15394.0,15647.0,16109.0,15758.0,16089.0,15401.0,15442.0,16016.0,15898.0,15432.0,16446.0,15425.0,17422.0,15583.0,15715.0,23342.0,16639.0,16492.0,15562.0,15668.0,17956.0,16148.0,16346.0
