WEEK,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
1,1584.0,2408.0,1639.0,2024.0,1697.0,1720.0,1613.0,1936.0,2455.0,2664.0,1997.0,1627.0,2013.0,2498.0,1197.0,2064.0,1989.0,1408.0,1541.0,1999.0,2588.0,1779.0,1824.0,1304.0,1952.0,1828.0,2194.0,1324.0,1394.0,2549.0,1965.0,1609.0,1328.0,1678.0,2480.0,1547.0
2,1714.0,2425.0,1700.0,2144.0,1766.0,1893.0,1626.0,1975.0,3144.0,2696.0,2233.0,2862.0,1763.0,2770.0,1364.0,1978.0,1533.0,1524.0,1422.0,1899.0,2241.0,1838.0,1529.0,1436.0,1801.0,1536.0,2180.0,1388.0,1475.0,2561.0,2133.0,1939.0,1358.0,1681.0,2387.0,1981.0
3,2032.0,2465.0,1776.0,2137.0,1850.0,1819.0,1684.0,1991.0,3054.0,2710.0,1986.0,2655.0,1640.0,2491.0,1509.0,1920.0,1298.0,1662.0,1465.0,1842.0,2182.0,1988.0,1505.0,1398.0,1663.0,1326.0,2240.0,1575.0,1625.0,2489.0,2285.0,2156.0,1584.0,1709.0,2439.0,1944.0
4,2528.0,2499.0,1842.0,1878.0,1862.0,2054.0,1768.0,1952.0,2532.0,2623.0,2065.0,2884.0,1621.0,2381.0,1604.0,1718.0,1323.0,1756.0,1594.0,2019.0,2370.0,2130.0,1647.0,1545.0,1789.0,1415.0,2401.0,1816.0,1873.0,2527.0,2370.0,1977.0,1793.0,1936.0,2258.0,2133.0
5,3368.0,2413.0,1883.0,1715.0,1825.0,2277.0,1821.0,1845.0,2209.0,2725.0,2242.0,4738.0,1839.0,2417.0,1648.0,1896.0,1459.0,1782.0,1569.0,2223.0,2238.0,2496.0,1840.0,2191.0,2040.0,1634.0,2473.0,1931.0,2148.0,2671.0,2512.0,1832.0,1969.0,2052.0,2440.0,2453.0
6,2966.0,2319.0,2041.0,1814.0,1815.0,2172.0,1816.0,1874.0,2046.0,2626.0,2038.0,4187.0,2163.0,2370.0,1735.0,2085.0,1582.0,1755.0,1610.0,2189.0,2208.0,2647.0,1716.0,2639.0,1844.0,1673.0,2474.0,2180.0,2230.0,2536.0,2432.0,1893.0,1831.0,2036.0,2624.0,2282.0
7,1978.0,2358.0,2195.0,2017.0,1911.0,2111.0,1865.0,2228.0,2162.0,2514.0,2164.0,3492.0,2174.0,2343.0,1824.0,2249.0,1627.0,1931.0,1613.0,2141.0,1987.0,2718.0,1991.0,3066.0,1751.0,1718.0,2377.0,2311.0,2303.0,2444.0,2332.0,1934.0,1916.0,2449.0,2462.0,2186.0
8,1823.0,2389.0,2301.0,2300.0,2157.0,2261.0,2024.0,2373.0,2161.0,2597.0,2469.0,2881.0,2616.0,2629.0,2091.0,2180.0,1655.0,2038.0,1608.0,2271.0,2131.0,2838.0,1867.0,4056.0,1743.0,2117.0,2615.0,2781.0,2413.0,2377.0,2218.0,1923.0,2299.0,2450.0,2437.0,2280.0
9,1699.0,2438.0,2311.0,2753.0,1984.0,2579.0,2085.0,2222.0,2231.0,2397.0,3317.0,2927.0,2726.0,2806.0,2083.0,2088.0,1767.0,2229.0,1611.0,2474.0,2071.0,2620.0,2595.0,3932.0,1923.0,2401.0,2901.0,3652.0,2248.0,2306.0,2303.0,1902.0,2235.0,2813.0,2248.0,2540.0
10,1783.0,2479.0,2310.0,4195.0,1801.0,2297.0,2271.0,2261.0,2437.0,2442.0,2490.0,3344.0,2523.0,2896.0,2029.0,2200.0,2020.0,2417.0,1782.0,2360.0,2121.0,2840.0,3108.0,3217.0,2413.0,2460.0,2913.0,3562.0,2365.0,2408.0,2481.0,1960.0,2203.0,3410.0,2320.0,2678.0
11,2201.0,2507.0,2194.0,3216.0,1941.0,2253.0,2424.0,2375.0,2611.0,2251.0,2074.0,3952.0,2793.0,3098.0,3228.0,2390.0,2238.0,2936.0,1969.0,2354.0,2438.0,2907.0,3486.0,2887.0,3004.0,2490.0,2826.0,2363.0,2184.0,2392.0,2616.0,2214.0,2723.0,3214.0,2557.0,2892.0
12,2627.0,2686.0,2134.0,3498.0,2336.0,2771.0,2665.0,2215.0,2783.0,2387.0,2458.0,4912.0,2845.0,3158.0,3299.0,4131.0,2432.0,2796.0,1792.0,2691.0,2577.0,3307.0,2961.0,2800.0,2500.0,2449.0,2768.0,2261.0,2016.0,2644.0,2942.0,2659.0,3147.0,2984.0,2669.0,2814.0
13,3062.0,2641.0,2363.0,3425.0,2798.0,3785.0,2764.0,2120.0,2646.0,2678.0,2889.0,5025.0,2968.0,3195.0,2627.0,3963.0,2491.0,2588.0,2097.0,2911.0,2493.0,3080.0,3156.0,2718.0,2354.0,2450.0,2858.0,2460.0,2442.0,3201.0,3005.0,3403.0,3301.0,2953.0,2904.0,2665.0
14,3406.0,2461.0,3003.0,3175.0,2941.0,3827.0,2907.0,2254.0,2464.0,2657.0,3277.0,3842.0,3119.0,3053.0,3260.0,3740.0,2552.0,3613.0,2605.0,2861.0,2441.0,2736.0,3603.0,2766.0,2885.0,2527.0,2916.0,2791.0,2716.0,2988.0,2653.0,4514.0,3206.0,2739.0,2959.0,2652.0
15,3393.0,2285.0,3179.0,3086.0,2784.0,5297.0,2716.0,2337.0,2133.0,2442.0,4544.0,3396.0,3358.0,2926.0,3875.0,3089.0,2500.0,4124.0,2813.0,2736.0,2366.0,2620.0,3409.0,2958.0,3265.0,2929.0,2871.0,2707.0,2540.0,2982.0,2602.0,4428.0,2849.0,2546.0,2689.0,2653.0
16,3411.0,2287.0,5187.0,2949.0,3802.0,4604.0,2374.0,2583.0,2212.0,2093.0,3893.0,2966.0,3695.0,2760.0,4008.0,2805.0,2418.0,3887.0,2815.0,2704.0,2256.0,3175.0,3482.0,3079.0,3096.0,3743.0,3116.0,2491.0,2378.0,3075.0,2997.0,4539.0,2689.0,2495.0,2619.0,2583.0
