WEEK,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
1,17972.0,14394.0,16117.0,11602.0,14532.0,17529.0,20175.0,13170.0,12427.0,13130.0,15429.0,10822.0,14281.0,11898.0,12081.0,13430.0,14899.0,12702.0,13490.0,21595.0,14427.0,13656.0,14635.0,14746.0,15085.0,15604.0,14764.0,13866.0,9187.0,12265.0,15475.0,13051.0,13541.0,13832.0,14171.0,15069.0
2,20814.0,16657.0,19289.0,12768.0,18732.0,16826.0,19944.0,12684.0,16116.0,16101.0,14615.0,15953.0,13428.0,13889.0,12884.0,12776.0,14527.0,18773.0,15746.0,23009.0,14375.0,13815.0,12421.0,14857.0,20004.0,15528.0,17173.0,11374.0,14124.0,16062.0,17700.0,14109.0,16755.0,13834.0,13603.0,16055.0
3,19249.0,21417.0,21391.0,14283.0,24279.0,15358.0,17733.0,13506.0,19756.0,16522.0,16393.0,19641.0,14080.0,18711.0,12961.0,12482.0,13663.0,22205.0,20347.0,23382.0,15206.0,13290.0,16041.0,15095.0,23605.0,20049.0,17148.0,11610.0,18091.0,20125.0,20609.0,15088.0,18392.0,15055.0,13671.0,16813.0
4,19669.0,23227.0,21194.0,14783.0,24378.0,14747.0,15832.0,16047.0,23353.0,16385.0,21922.0,19002.0,17217.0,20834.0,16988.0,12724.0,16913.0,21191.0,21195.0,23347.0,17831.0,17017.0,20262.0,18044.0,21549.0,24766.0,15490.0,17854.0,22367.0,22215.0,20385.0,15464.0,21891.0,19179.0,15031.0,18208.0
5,22808.0,21978.0,20498.0,15307.0,23240.0,14662.0,15220.0,20847.0,23813.0,15445.0,22022.0,17204.0,18036.0,19763.0,21591.0,12534.0,22168.0,20664.0,21013.0,22936.0,20784.0,20204.0,22637.0,20071.0,20423.0,24803.0,14788.0,22859.0,21723.0,24251.0,18109.0,15276.0,23079.0,17853.0,15447.0,22351.0
6,22129.0,20457.0,19910.0,17552.0,22506.0,14823.0,14925.0,24550.0,21929.0,15292.0,20402.0,17906.0,18400.0,18238.0,22059.0,14871.0,21563.0,20174.0,20451.0,22841.0,21809.0,23233.0,22630.0,22282.0,21566.0,24215.0,14794.0,24845.0,19613.0,23419.0,17096.0,15054.0,22364.0,16094.0,15424.0,22438.0
7,21680.0,19028.0,20164.0,22922.0,21593.0,16043.0,14765.0,22891.0,20075.0,16018.0,21135.0,16892.0,18267.0,17379.0,21104.0,15573.0,19839.0,20094.0,21103.0,23198.0,22054.0,24581.0,21282.0,21750.0,18235.0,21283.0,15326.0,25117.0,17858.0,21489.0,17587.0,14801.0,22750.0,15412.0,14896.0,22161.0
8,21610.0,18209.0,19419.0,24974.0,22050.0,20928.0,14690.0,20384.0,19743.0,15070.0,23035.0,14948.0,17389.0,16222.0,20360.0,16781.0,20021.0,20060.0,21323.0,22230.0,22377.0,25137.0,20047.0,20766.0,15882.0,18469.0,20976.0,23684.0,16611.0,22355.0,20463.0,14607.0,22871.0,14900.0,14906.0,21940.0
9,21210.0,17510.0,17560.0,25086.0,22531.0,25507.0,14680.0,17598.0,17632.0,14555.0,21730.0,14855.0,18233.0,16122.0,20092.0,16993.0,17915.0,19601.0,20465.0,20274.0,20702.0,26057.0,20430.0,19097.0,15230.0,17545.0,25146.0,23307.0,15960.0,23498.0,20826.0,14649.0,22717.0,16532.0,15318.0,21809.0
10,21486.0,16688.0,16259.0,25275.0,22686.0,25078.0,14755.0,16003.0,15746.0,14395.0,19967.0,17324.0,23224.0,15676.0,20533.0,16453.0,21519.0,20240.0,19972.0,20605.0,18829.0,24775.0,20654.0,17869.0,14854.0,16836.0,24979.0,23828.0,14416.0,22409.0,18777.0,14843.0,23393.0,21781.0,18658.0,22262.0
11,21679.0,16683.0,16226.0,24163.0,21917.0,23989.0,14958.0,14725.0,15890.0,14643.0,20919.0,23130.0,23122.0,15405.0,20753.0,15754.0,21665.0,21072.0,20222.0,21789.0,17518.0,24899.0,21248.0,16798.0,14736.0,15232.0,24333.0,21806.0,14456.0,21784.0,19189.0,15108.0,23755.0,24458.0,24886.0,21972.0
12,21353.0,19210.0,16008.0,23018.0,22095.0,24659.0,14849.0,14357.0,22325.0,15015.0,19573.0,22666.0,20128.0,15826.0,21085.0,15372.0,21215.0,20686.0,20512.0,20559.0,20372.0,22081.0,22173.0,15641.0,14610.0,14674.0,23935.0,23266.0,14164.0,22073.0,23240.0,15050.0,23131.0,24438.0,24968.0,22127.0
13,20507.0,22811.0,19719.0,21679.0,21811.0,25744.0,14585.0,14312.0,25203.0,14919.0,21109.0,22173.0,18057.0,15774.0,21870.0,14628.0,20383.0,21917.0,20054.0,18376.0,19872.0,19024.0,21752.0,15099.0,14524.0,14563.0,24088.0,24190.0,14246.0,22254.0,24601.0,14971.0,22665.0,24802.0,25023.0,23344.0
14,19029.0,22995.0,22881.0,21323.0,21490.0,23794.0,14647.0,14262.0,25588.0,15880.0,23935.0,22415.0,18494.0,15591.0,21948.0,13927.0,22704.0,22243.0,20144.0,17367.0,17623.0,19900.0,20035.0,15321.0,14751.0,18162.0,23951.0,23593.0,15488.0,21719.0,24409.0,14861.0,24154.0,23512.0,24802.0,23805.0
15,17988.0,21869.0,23342.0,20683.0,22124.0,19677.0,14583.0,14831.0,24905.0,15903.0,24412.0,23163.0,23121.0,15619.0,22066.0,14335.0,21912.0,21189.0,20710.0,16261.0,20249.0,16577.0,18331.0,15765.0,14433.0,23276.0,24508.0,21513.0,21668.0,22426.0,24325.0,15195.0,25112.0,22001.0,24527.0,23045.0
16,17797.0,20052.0,24085.0,20493.0,20646.0,18376.0,14860.0,15712.0,23379.0,15711.0,24066.0,19794.0,21282.0,15423.0,22245.0,15517.0,21921.0,21763.0,20659.0,15335.0,19010.0,14328.0,16351.0,15855.0,14071.0,21858.0,23473.0,20644.0,20026.0,23313.0,24228.0,16485.0,23655.0,20561.0,22294.0,20883.0
17,17633.0,17707.0,23459.0,17021.0,22300.0,17839.0,15284.0,15870.0,20590.0,14830.0,17683.0,16090.0,17855.0,15393.0,20881.0,16220.0,21370.0,18807.0,21164.0,15301.0,16113.0,14497.0,16410.0,15367.0,14345.0,18082.0,21040.0,21008.0,15262.0,22416.0,24654.0,16722.0,21716.0,17415.0,20314.0,18716.0
18,17766.0,15956.0,19148.0,15701.0,21804.0,16113.0,14682.0,15378.0,17046.0,15342.0,16153.0,15672.0,15744.0,15504.0,19263.0,14607.0,18553.0,15795.0,21114.0,15562.0,14699.0,15328.0,16018.0,14480.0,15523.0,15674.0,18549.0,18656.0,14455.0,19816.0,22848.0,15878.0,18167.0,16681.0,17333.0,16918.0
