DAY,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
1,3156.0,5249.0,4539.0,4472.0,4754.0,4899.0,4243.0,4299.0,5480.0,5862.0,4138.0,3729.0,4122.0,4784.0,3187.0,3961.0,3124.0,3521.0,3424.0,4388.0,5012.0,3281.0,3685.0,3392.0,4620.0,2999.0,4569.0,2842.0,3619.0,5399.0,4247.0,3951.0,3024.0,4283.0,4512.0,3737.0
2,3156.0,5249.0,4539.0,4472.0,4754.0,4899.0,4243.0,4299.0,5480.0,5941.0,4138.0,3729.0,4122.0,4784.0,3187.0,3961.0,3124.0,3521.0,3424.0,4388.0,5012.0,3250.0,3685.0,3392.0,4620.0,2999.0,4569.0,2842.0,3619.0,5399.0,4247.0,3951.0,3024.0,4066.0,4512.0,3737.0
3,3156.0,5249.0,4539.0,4564.0,4754.0,4899.0,4243.0,4299.0,5509.0,5941.0,4138.0,3729.0,4122.0,4784.0,3187.0,4168.0,3124.0,3521.0,3424.0,4388.0,5154.0,3250.0,3685.0,3392.0,4620.0,2999.0,4569.0,3095.0,3619.0,5399.0,4247.0,3951.0,3011.0,4066.0,4512.0,3737.0
4,3156.0,5249.0,4369.0,4564.0,4754.0,4899.0,4243.0,4299.0,5509.0,5941.0,4138.0,3729.0,4122.0,4784.0,3359.0,4168.0,3124.0,3521.0,3424.0,4388.0,5154.0,3250.0,3685.0,3392.0,4620.0,2999.0,4557.0,3095.0,3619.0,5399.0,4247.0,3951.0,3011.0,4066.0,4512.0,3737.0
5,3156.0,5364.0,4369.0,4564.0,4754.0,4899.0,4243.0,4399.0,5509.0,5941.0,4138.0,3729.0,4122.0,5596.0,3359.0,4168.0,3124.0,3521.0,3424.0,4261.0,5154.0,3250.0,3685.0,3392.0,4620.0,3064.0,4557.0,3095.0,3619.0,5399.0,4247.0,4163.0,3011.0,4066.0,4512.0,3737.0
6,3295.0,5364.0,4369.0,4564.0,4754.0,4899.0,4348.0,4399.0,5509.0,5941.0,4138.0,3729.0,3888.0,5596.0,3359.0,4168.0,3124.0,3521.0,3445.0,4261.0,5154.0,3250.0,3685.0,3392.0,4703.0,3064.0,4557.0,3095.0,3619.0,5399.0,4742.0,4163.0,3011.0,4066.0,4512.0,3737.0
7,3295.0,5364.0,4369.0,4564.0,4754.0,5139.0,4348.0,4399.0,5509.0,5941.0,4138.0,4429.0,3888.0,5596.0,3359.0,4168.0,3124.0,3824.0,3445.0,4261.0,5154.0,3250.0,3685.0,3588.0,4703.0,3064.0,4557.0,3095.0,3619.0,5541.0,4742.0,4163.0,3011.0,4066.0,4512.0,4604.0
8,3295.0,5364.0,4369.0,4564.0,5026.0,5139.0,4348.0,4399.0,5509.0,5941.0,3983.0,4429.0,3888.0,5596.0,3359.0,4168.0,3314.0,3824.0,3445.0,4261.0,5154.0,3250.0,3681.0,3588.0,4703.0,3064.0,4557.0,3095.0,3652.0,5541.0,4742.0,4163.0,3011.0,4066.0,4476.0,4604.0
9,3295.0,5364.0,4369.0,4564.0,5026.0,5139.0,4348.0,4399.0,5509.0,5796.0,3983.0,4429.0,3888.0,5596.0,3359.0,4168.0,3314.0,3824.0,3445.0,4261.0,5154.0,3308.0,3681.0,3588.0,4703.0,3064.0,4557.0,3095.0,3652.0,5541.0,4742.0,4163.0,3011.0,4247.0,4476.0,4604.0
10,3295.0,5364.0,4369.0,4768.0,5026.0,5139.0,4348.0,4399.0,5797.0,5796.0,3983.0,4429.0,3888.0,5596.0,3359.0,4168.0,3314.0,3824.0,3445.0,4261.0,4835.0,3308.0,3681.0,3588.0,4703.0,3064.0,4557.0,3231.0,3652.0,5541.0,4742.0,4163.0,3156.0,4247.0,4476.0,4604.0
