DAY,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
1,798.0,1550.0,1384.0,882.0,1739.0,786.0,713.0,1724.0,1230.0,1155.0,954.0,1201.0,755.0,1345.0,1193.0,1939.0,1832.0,1040.0,1737.0,1037.0,1662.0,848.0,1147.0,1081.0,844.0,1224.0,690.0,968.0,1203.0,1255.0,1248.0,671.0,700.0,926.0,711.0,1242.0
2,798.0,1550.0,1384.0,882.0,1739.0,786.0,713.0,1724.0,1230.0,1144.0,954.0,1201.0,755.0,1345.0,1193.0,1939.0,1832.0,1040.0,1737.0,1037.0,1662.0,767.0,1147.0,1081.0,844.0,1224.0,690.0,968.0,1203.0,1255.0,1248.0,671.0,700.0,829.0,711.0,1242.0
3,798.0,1550.0,1384.0,762.0,1739.0,786.0,713.0,1724.0,1281.0,1144.0,954.0,1201.0,755.0,1345.0,1193.0,1678.0,1832.0,1040.0,1737.0,1037.0,1503.0,767.0,1147.0,1081.0,844.0,1224.0,690.0,945.0,1203.0,1255.0,1248.0,671.0,644.0,829.0,711.0,1242.0
4,798.0,1550.0,1258.0,762.0,1739.0,786.0,713.0,1724.0,1281.0,1144.0,954.0,1201.0,755.0,1345.0,1160.0,1678.0,1832.0,1040.0,1737.0,1037.0,1503.0,767.0,1147.0,1081.0,844.0,1224.0,651.0,945.0,1203.0,1255.0,1248.0,671.0,644.0,829.0,711.0,1242.0
5,798.0,1375.0,1258.0,762.0,1739.0,786.0,713.0,1801.0,1281.0,1144.0,954.0,1201.0,755.0,1230.0,1160.0,1678.0,1832.0,1040.0,1737.0,872.0,1503.0,767.0,1147.0,1081.0,844.0,1037.0,651.0,945.0,1203.0,1255.0,1248.0,691.0,644.0,829.0,711.0,1242.0
6,969.0,1375.0,1258.0,762.0,1739.0,786.0,663.0,1801.0,1281.0,1144.0,954.0,1201.0,681.0,1230.0,1160.0,1678.0,1832.0,1040.0,1707.0,872.0,1503.0,767.0,1147.0,1081.0,794.0,1037.0,651.0,945.0,1203.0,1255.0,966.0,691.0,644.0,829.0,711.0,1242.0
7,969.0,1375.0,1258.0,762.0,1739.0,710.0,663.0,1801.0,1281.0,1144.0,954.0,1196.0,681.0,1230.0,1160.0,1678.0,1832.0,889.0,1707.0,872.0,1503.0,767.0,1147.0,1601.0,794.0,1037.0,651.0,945.0,1203.0,1172.0,966.0,691.0,644.0,829.0,711.0,1253.0
8,969.0,1375.0,1258.0,762.0,1584.0,710.0,663.0,1801.0,1281.0,1144.0,940.0,1196.0,681.0,1230.0,1160.0,1678.0,1442.0,889.0,1707.0,872.0,1503.0,767.0,1241.0,1601.0,794.0,1037.0,651.0,945.0,1241.0,1172.0,966.0,691.0,644.0,829.0,714.0,1253.0
9,969.0,1375.0,1258.0,762.0,1584.0,710.0,663.0,1801.0,1281.0,1067.0,940.0,1196.0,681.0,1230.0,1160.0,1678.0,1442.0,889.0,1707.0,872.0,1503.0,822.0,1241.0,1601.0,794.0,1037.0,651.0,945.0,1241.0,1172.0,966.0,691.0,644.0,737.0,714.0,1253.0
10,969.0,1375.0,1258.0,751.0,1584.0,710.0,663.0,1801.0,1150.0,1067.0,940.0,1196.0,681.0,1230.0,1160.0,1497.0,1442.0,889.0,1707.0,872.0,1279.0,822.0,1241.0,1601.0,794.0,1037.0,651.0,1265.0,1241.0,1172.0,966.0,691.0,622.0,737.0,714.0,1253.0
