DAY,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
1,9366.0,8424.0,6095.0,6626.0,9384.0,6546.0,10492.0,12720.0,6439.0,9456.0,4644.0,3457.0,7555.0,9904.0,6454.0,10987.0,10981.0,9381.0,9859.0,7246.0,11124.0,11927.0,7360.0,8978.0,9530.0,7160.0,11231.0,6119.0,7553.0,5307.0,5324.0,8603.0,5370.0,9995.0,11502.0,6631.0
2,9366.0,8424.0,6095.0,6626.0,9384.0,6546.0,10492.0,12720.0,6439.0,9898.0,4644.0,3457.0,7555.0,9904.0,6454.0,10987.0,10981.0,9381.0,9859.0,7246.0,11124.0,13863.0,7360.0,8978.0,9530.0,7160.0,11231.0,6119.0,7553.0,5307.0,5324.0,8603.0,5370.0,13724.0,11502.0,6631.0
3,9366.0,8424.0,6095.0,5959.0,9384.0,6546.0,10492.0,12720.0,7831.0,9898.0,4644.0,3457.0,7555.0,9904.0,6454.0,12516.0,10981.0,9381.0,9859.0,7246.0,11508.0,13863.0,7360.0,8978.0,9530.0,7160.0,11231.0,5433.0,7553.0,5307.0,5324.0,8603.0,5363.0,13724.0,11502.0,6631.0
4,9366.0,8424.0,5939.0,5959.0,9384.0,6546.0,10492.0,12720.0,7831.0,9898.0,4644.0,3457.0,7555.0,9904.0,5394.0,12516.0,10981.0,9381.0,9859.0,7246.0,11508.0,13863.0,7360.0,8978.0,9530.0,7160.0,12758.0,5433.0,7553.0,5307.0,5324.0,8603.0,5363.0,13724.0,11502.0,6631.0
5,9366.0,8147.0,5939.0,5959.0,9384.0,6546.0,10492.0,13639.0,7831.0,9898.0,4644.0,3457.0,7555.0,10030.0,5394.0,12516.0,10981.0,9381.0,9859.0,6759.0,11508.0,13863.0,7360.0,8978.0,9530.0,9255.0,12758.0,5433.0,7553.0,5307.0,5324.0,12270.0,5363.0,13724.0,11502.0,6631.0
6,9749.0,8147.0,5939.0,5959.0,9384.0,6546.0,10352.0,13639.0,7831.0,9898.0,4644.0,3457.0,8979.0,10030.0,5394.0,12516.0,10981.0,9381.0,7983.0,6759.0,11508.0,13863.0,7360.0,8978.0,10299.0,9255.0,12758.0,5433.0,7553.0,5307.0,5347.0,12270.0,5363.0,13724.0,11502.0,6631.0
7,9749.0,8147.0,5939.0,5959.0,9384.0,6544.0,10352.0,13639.0,7831.0,9898.0,4644.0,4174.0,8979.0,10030.0,5394.0,12516.0,10981.0,8830.0,7983.0,6759.0,11508.0,13863.0,7360.0,10183.0,10299.0,9255.0,12758.0,5433.0,7553.0,5497.0,5347.0,12270.0,5363.0,13724.0,11502.0,5758.0
8,9749.0,8147.0,5939.0,5959.0,9190.0,6544.0,10352.0,13639.0,7831.0,9898.0,6447.0,4174.0,8979.0,10030.0,5394.0,12516.0,9780.0,8830.0,7983.0,6759.0,11508.0,13863.0,6316.0,10183.0,10299.0,9255.0,12758.0,5433.0,6410.0,5497.0,5347.0,12270.0,5363.0,13724.0,15051.0,5758.0
9,9749.0,8147.0,5939.0,5959.0,9190.0,6544.0,10352.0,13639.0,7831.0,9771.0,6447.0,4174.0,8979.0,10030.0,5394.0,12516.0,9780.0,8830.0,7983.0,6759.0,11508.0,14839.0,6316.0,10183.0,10299.0,9255.0,12758.0,5433.0,6410.0,5497.0,5347.0,12270.0,5363.0,16175.0,15051.0,5758.0
10,9749.0,8147.0,5939.0,6003.0,9190.0,6544.0,10352.0,13639.0,6380.0,9771.0,6447.0,4174.0,8979.0,10030.0,5394.0,12705.0,9780.0,8830.0,7983.0,6759.0,6996.0,14839.0,6316.0,10183.0,10299.0,9255.0,12758.0,5561.0,6410.0,5497.0,5347.0,12270.0,5411.0,16175.0,15051.0,5758.0
