WEEK,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
1,16953.0,74251.0,111248.0,31377.0,80178.0,79369.0,20429.0,19369.0,68128.0,55896.0,24666.0,91810.0,15530.0,28764.0,17949.0,28706.0,81302.0,58143.0,66829.0,98854.0,22758.0,20154.0,13120.0,70863.0,42207.0,13965.0,31980.0,52291.0,45866.0,43131.0,64426.0,37428.0,10740.0,21684.0,27766.0,24462.0
2,22122.0,64459.0,87707.0,27547.0,68650.0,70007.0,19672.0,19103.0,69321.0,72221.0,19061.0,78585.0,13867.0,29223.0,17078.0,21348.0,76804.0,98603.0,84525.0,83840.0,45450.0,19838.0,20766.0,75878.0,31933.0,34733.0,28876.0,52795.0,43999.0,30923.0,55522.0,29564.0,12791.0,18939.0,23624.0,28390.0
3,31867.0,60164.0,67447.0,25069.0,69741.0,60177.0,20593.0,17110.0,66043.0,60316.0,18833.0,63307.0,15321.0,29336.0,15683.0,16234.0,106492.0,110518.0,77005.0,75081.0,44298.0,17264.0,21224.0,77040.0,35823.0,60671.0,29875.0,53728.0,59661.0,24496.0,53067.0,24923.0,12683.0,16831.0,22685.0,25499.0
4,29861.0,48081.0,58462.0,27492.0,81536.0,54423.0,21160.0,14566.0,56360.0,45547.0,54100.0,54048.0,16868.0,31537.0,16586.0,17226.0,73605.0,97500.0,106650.0,70886.0,43474.0,15668.0,18136.0,83365.0,33207.0,61128.0,33156.0,55337.0,51858.0,26093.0,50800.0,23043.0,11666.0,20136.0,22742.0,23140.0
5,36174.0,41803.0,56636.0,83221.0,66627.0,56196.0,18572.0,15066.0,39886.0,34940.0,61180.0,60513.0,16507.0,37685.0,22351.0,15229.0,62071.0,74074.0,132823.0,68746.0,36570.0,20960.0,25105.0,82252.0,33871.0,50493.0,30456.0,54937.0,42690.0,27313.0,43526.0,21992.0,12759.0,18054.0,19988.0,20180.0
6,50313.0,42305.0,54991.0,100620.0,57944.0,74593.0,16792.0,18314.0,34460.0,89214.0,66233.0,70831.0,18485.0,56696.0,25582.0,14823.0,56379.0,71496.0,121999.0,67972.0,50806.0,34713.0,19875.0,75850.0,36540.0,41248.0,30064.0,47973.0,35003.0,31460.0,40175.0,19852.0,20374.0,19430.0,24001.0,19365.0
7,98413.0,41163.0,49790.0,82288.0,38395.0,67397.0,14651.0,26283.0,26094.0,127605.0,66160.0,68460.0,17701.0,65105.0,36956.0,28405.0,47029.0,74000.0,97535.0,67856.0,57899.0,26362.0,16704.0,63943.0,32948.0,32571.0,32142.0,57457.0,22895.0,44338.0,43315.0,19035.0,67795.0,17896.0,26100.0,25010.0
8,111665.0,41880.0,48751.0,68533.0,30321.0,64119.0,15091.0,36328.0,24107.0,111523.0,62105.0,57182.0,19312.0,55218.0,47913.0,22832.0,43228.0,63863.0,88760.0,65455.0,51403.0,27159.0,41596.0,54097.0,27223.0,28734.0,34203.0,57148.0,22662.0,55517.0,53149.0,18673.0,60524.0,18812.0,23951.0,26804.0
9,124411.0,44554.0,46883.0,63385.0,60921.0,60537.0,19630.0,40713.0,28767.0,89138.0,57374.0,53148.0,42404.0,51218.0,54982.0,15804.0,37420.0,56756.0,87605.0,73195.0,61111.0,24945.0,35630.0,47596.0,20105.0,38031.0,54366.0,53191.0,24216.0,77108.0,64690.0,17197.0,55913.0,33173.0,73523.0,31770.0
10,121476.0,45345.0,47371.0,60206.0,68893.0,85966.0,22795.0,38833.0,34536.0,81525.0,61185.0,48410.0,104587.0,54500.0,57990.0,17248.0,25170.0,70368.0,91110.0,72344.0,64792.0,28640.0,56705.0,45737.0,20238.0,46804.0,100442.0,57009.0,40453.0,99818.0,88466.0,19780.0,62371.0,40242.0,94190.0,38764.0
11,89637.0,43648.0,59424.0,59562.0,56715.0,80427.0,34236.0,33320.0,40720.0,68609.0,62110.0,48319.0,107174.0,60037.0,59855.0,27839.0,22010.0,75707.0,103582.0,68368.0,60682.0,24606.0,52674.0,45861.0,27648.0,45996.0,123891.0,66453.0,42490.0,115204.0,79240.0,29353.0,63220.0,41266.0,72715.0,46359.0
12,84098.0,48873.0,63491.0,62571.0,50032.0,80806.0,42228.0,37679.0,47931.0,66402.0,52185.0,59358.0,84801.0,63431.0,64247.0,36942.0,32656.0,95786.0,106766.0,66111.0,53242.0,29758.0,48705.0,46096.0,35820.0,44417.0,108906.0,61925.0,55284.0,123551.0,69510.0,37909.0,60123.0,41728.0,74702.0,56981.0
13,91594.0,71655.0,65399.0,61076.0,61058.0,92799.0,55737.0,42749.0,53952.0,59386.0,52087.0,71917.0,74623.0,58436.0,66523.0,39865.0,35759.0,106570.0,87437.0,63893.0,47317.0,42256.0,60686.0,46972.0,27978.0,40736.0,99446.0,80020.0,47283.0,117371.0,73349.0,41721.0,52270.0,45346.0,81270.0,82079.0
14,88258.0,80567.0,77318.0,58282.0,47391.0,105272.0,74333.0,44654.0,80489.0,53342.0,52112.0,90808.0,69348.0,54298.0,64229.0,42429.0,38833.0,86585.0,86483.0,67406.0,47683.0,57516.0,55280.0,48446.0,32513.0,40798.0,99691.0,93444.0,68448.0,95381.0,77778.0,42967.0,47326.0,52963.0,77954.0,80772.0
15,81692.0,69213.0,85247.0,63699.0,65314.0,95706.0,70800.0,45102.0,76025.0,52713.0,60306.0,87421.0,66058.0,52004.0,64479.0,46070.0,43507.0,82803.0,80501.0,71130.0,48184.0,92342.0,65763.0,52884.0,41816.0,40407.0,110556.0,92198.0,62148.0,90086.0,77491.0,43233.0,51809.0,84686.0,68657.0,89071.0
16,74940.0,63851.0,89006.0,62410.0,66524.0,94102.0,65468.0,43100.0,67654.0,48294.0,75580.0,82076.0,63344.0,49317.0,63450.0,47959.0,44220.0,80554.0,76123.0,63238.0,46369.0,82507.0,61380.0,52154.0,44172.0,41829.0,115388.0,111222.0,51858.0,87786.0,69577.0,44919.0,48114.0,93527.0,66399.0,114191.0
17,74097.0,56140.0,87334.0,54002.0,64982.0,100242.0,68835.0,43597.0,62761.0,47134.0,61426.0,75939.0,59606.0,49491.0,65772.0,45022.0,46069.0,73396.0,78312.0,54726.0,43932.0,70646.0,58294.0,47608.0,44347.0,42064.0,99412.0,106299.0,50254.0,92099.0,67069.0,44349.0,44146.0,108978.0,54324.0,116144.0
18,72606.0,48675.0,80102.0,67968.0,67300.0,90339.0,71817.0,41625.0,53563.0,46130.0,53289.0,66021.0,54141.0,49648.0,66049.0,42931.0,45635.0,66722.0,84903.0,56439.0,41790.0,102632.0,53849.0,44124.0,43491.0,42232.0,84729.0,89053.0,52010.0,84808.0,61242.0,42832.0,44886.0,102066.0,49576.0,110512.0
19,64166.0,43825.0,72358.0,86954.0,64295.0,88757.0,67870.0,41420.0,65062.0,46269.0,56557.0,64331.0,52931.0,52386.0,79188.0,39778.0,48264.0,59880.0,95098.0,55004.0,44505.0,100111.0,47007.0,41787.0,42507.0,43943.0,74187.0,82214.0,49795.0,79449.0,53900.0,41489.0,43614.0,76396.0,46412.0,94862.0
20,60879.0,40396.0,65520.0,91202.0,64629.0,83387.0,60494.0,37529.0,62007.0,46151.0,51056.0,71165.0,51262.0,56684.0,85294.0,36922.0,42812.0,50157.0,85054.0,51547.0,46367.0,89961.0,88848.0,37274.0,40966.0,45287.0,64837.0,86486.0,45845.0,70848.0,49533.0,39090.0,42054.0,65493.0,45335.0,82928.0
21,60180.0,35092.0,57581.0,90079.0,55298.0,77063.0,54925.0,28413.0,50949.0,65683.0,45239.0,73087.0,47749.0,61291.0,66979.0,32844.0,44076.0,44306.0,85575.0,48938.0,39680.0,81670.0,88126.0,28971.0,38555.0,46114.0,57153.0,86035.0,47747.0,60105.0,49065.0,35016.0,39301.0,60839.0,42436.0,74629.0
22,49057.0,25668.0,48482.0,82435.0,79134.0,71164.0,50141.0,30577.0,43941.0,64000.0,45391.0,70905.0,43368.0,55280.0,51679.0,23182.0,34596.0,34521.0,78634.0,48445.0,28133.0,64625.0,73455.0,43106.0,35060.0,44032.0,54735.0,66026.0,46509.0,45735.0,41332.0,27553.0,35560.0,51820.0,40410.0,63670.0
23,40228.0,16878.0,37761.0,63495.0,78076.0,64389.0,46673.0,30471.0,31414.0,57711.0,36200.0,63468.0,43440.0,41034.0,42567.0,14126.0,34013.0,23371.0,74911.0,51423.0,22257.0,57323.0,54635.0,72923.0,28915.0,33830.0,50800.0,55895.0,43441.0,47064.0,36999.0,18405.0,50005.0,39608.0,36661.0,55734.0
24,32971.0,11763.0,26613.0,52300.0,57277.0,58449.0,41944.0,21570.0,20382.0,63396.0,23970.0,59058.0,50269.0,26019.0,48387.0,8102.0,22999.0,16777.0,69569.0,53212.0,27957.0,42195.0,38785.0,63117.0,20588.0,26084.0,47292.0,51733.0,40778.0,84313.0,31458.0,11065.0,50841.0,24824.0,22091.0,46721.0
25,23564.0,10744.0,27380.0,36688.0,64475.0,55491.0,39961.0,13280.0,17479.0,72912.0,25677.0,40636.0,46316.0,14971.0,47398.0,7197.0,10587.0,12904.0,57928.0,42995.0,22698.0,61935.0,24113.0,44505.0,14694.0,23908.0,37925.0,45848.0,29929.0,70780.0,21816.0,7742.0,34105.0,18030.0,12285.0,31308.0
26,16802.0,9096.0,36398.0,24940.0,46924.0,55591.0,40764.0,9336.0,23245.0,71712.0,20683.0,27046.0,33639.0,11154.0,32551.0,7010.0,7713.0,8847.0,60200.0,43799.0,16805.0,49990.0,18873.0,28477.0,10443.0,33340.0,27215.0,44886.0,20766.0,50836.0,19753.0,7035.0,21954.0,13408.0,8128.0,22689.0
27,13722.0,6949.0,33760.0,21855.0,42548.0,47221.0,28585.0,9767.0,55382.0,70345.0,17565.0,21003.0,40999.0,16495.0,25937.0,5883.0,7365.0,10989.0,55339.0,44987.0,12621.0,37308.0,26858.0,26794.0,8231.0,51890.0,21172.0,31746.0,17044.0,39600.0,30967.0,6973.0,15564.0,53319.0,6947.0,33259.0
28,9912.0,5717.0,22984.0,19448.0,31059.0,37277.0,24285.0,13399.0,64057.0,67330.0,11809.0,19667.0,59672.0,20581.0,22272.0,5454.0,6451.0,17085.0,41389.0,42179.0,10038.0,25475.0,61646.0,47307.0,6952.0,44901.0,16333.0,22027.0,12832.0,33615.0,44630.0,6892.0,11818.0,54549.0,6284.0,38184.0
29,10806.0,5784.0,14917.0,16236.0,29617.0,41386.0,23585.0,36966.0,49785.0,46901.0,8870.0,19739.0,50449.0,15143.0,18020.0,5062.0,6308.0,11884.0,29911.0,54756.0,12617.0,18576.0,67056.0,66006.0,6198.0,26447.0,13109.0,15366.0,11534.0,26601.0,27797.0,5671.0,9218.0,36308.0,5654.0,24980.0
30,22474.0,6173.0,12134.0,14570.0,69314.0,47778.0,17004.0,47103.0,34852.0,31357.0,7210.0,17519.0,33630.0,11177.0,15248.0,4881.0,16981.0,8452.0,33403.0,56370.0,12865.0,15083.0,50688.0,56337.0,5387.0,14937.0,11516.0,12308.0,14848.0,22190.0,16623.0,4776.0,6718.0,21646.0,6554.0,17856.0
31,38835.0,5968.0,28175.0,11324.0,63312.0,60415.0,13493.0,50761.0,31028.0,23288.0,19423.0,16543.0,27836.0,8857.0,12395.0,4863.0,12602.0,6861.0,32668.0,46219.0,10256.0,16262.0,31940.0,37620.0,4848.0,10226.0,9826.0,12386.0,17065.0,18123.0,12335.0,4742.0,5056.0,17535.0,7463.0,15699.0
32,42737.0,31473.0,35331.0,9264.0,50742.0,56962.0,13995.0,46383.0,25656.0,21335.0,16487.0,12808.0,20563.0,7607.0,10464.0,4903.0,8790.0,5759.0,25556.0,42462.0,8962.0,39145.0,24220.0,26206.0,4850.0,7752.0,7408.0,10991.0,17398.0,17091.0,9066.0,4750.0,4517.0,16713.0,5594.0,12447.0
33,35584.0,63177.0,34481.0,16967.0,34069.0,48188.0,13658.0,30707.0,21246.0,18860.0,11884.0,17089.0,17995.0,6171.0,8958.0,5752.0,8362.0,5220.0,20121.0,43077.0,29636.0,33629.0,19116.0,20584.0,4861.0,6865.0,6142.0,8224.0,12428.0,17173.0,6486.0,4748.0,4458.0,14075.0,12280.0,10431.0
34,21069.0,54190.0,28908.0,59307.0,26823.0,44645.0,9583.0,32440.0,18053.0,16696.0,9115.0,37031.0,29021.0,5872.0,8488.0,5771.0,7246.0,6097.0,16068.0,35666.0,47181.0,24411.0,16733.0,17305.0,4863.0,7135.0,6301.0,18025.0,9234.0,12791.0,12338.0,4799.0,4463.0,12904.0,48411.0,9245.0
35,16913.0,55282.0,23250.0,67595.0,21010.0,36816.0,7142.0,50790.0,16552.0,21380.0,9454.0,43695.0,52964.0,6181.0,7501.0,5602.0,6325.0,7235.0,12850.0,25892.0,43907.0,19471.0,15215.0,14972.0,4874.0,6890.0,6275.0,17932.0,6870.0,10224.0,32065.0,4810.0,4526.0,12205.0,31436.0,8825.0
36,14442.0,69353.0,47367.0,54803.0,17610.0,63638.0,17439.0,50874.0,16838.0,37468.0,7185.0,32425.0,58261.0,5455.0,6180.0,6286.0,5963.0,6224.0,9995.0,23196.0,39749.0,16203.0,12993.0,13189.0,4830.0,5712.0,9397.0,14945.0,5282.0,9559.0,33178.0,4713.0,4568.0,10259.0,20553.0,8682.0
37,15071.0,63743.0,70061.0,41560.0,23086.0,67505.0,42875.0,47323.0,14114.0,32096.0,5149.0,32350.0,42094.0,5131.0,6029.0,6092.0,5459.0,5311.0,9144.0,20921.0,31033.0,17457.0,26947.0,11212.0,4786.0,5070.0,10538.0,10961.0,4383.0,9412.0,21020.0,4716.0,5245.0,8566.0,15413.0,9098.0
38,12924.0,48283.0,70911.0,39042.0,22119.0,65557.0,31919.0,42745.0,21134.0,23754.0,4997.0,50834.0,32658.0,5008.0,5408.0,5512.0,5224.0,5335.0,9589.0,17032.0,22434.0,15286.0,28683.0,9480.0,4789.0,5451.0,7917.0,10607.0,4407.0,9675.0,13966.0,4846.0,9080.0,8958.0,11796.0,17620.0
39,10078.0,38500.0,59859.0,34123.0,18435.0,59999.0,22779.0,51296.0,56477.0,17158.0,4688.0,64387.0,27225.0,4994.0,4544.0,5646.0,5836.0,6107.0,10739.0,13306.0,21337.0,13075.0,20798.0,8128.0,4760.0,8676.0,6522.0,17522.0,4455.0,9628.0,11389.0,4955.0,11312.0,8195.0,9316.0,40277.0
40,7054.0,34042.0,47349.0,33440.0,14390.0,41863.0,30416.0,50945.0,63979.0,13381.0,4509.0,73519.0,24708.0,4902.0,4548.0,48385.0,5436.0,6460.0,16311.0,10707.0,33236.0,10227.0,15581.0,7734.0,4742.0,11421.0,7763.0,59927.0,4400.0,8609.0,10588.0,4927.0,47463.0,16855.0,7567.0,44198.0
41,6261.0,29440.0,60868.0,28324.0,13321.0,33580.0,33875.0,38334.0,48962.0,12547.0,4612.0,70348.0,20874.0,6085.0,5550.0,59837.0,5218.0,17257.0,19258.0,10189.0,32681.0,9570.0,12389.0,7943.0,5414.0,10340.0,9328.0,70182.0,4389.0,9054.0,9831.0,4963.0,61469.0,61443.0,5009.0,35925.0
42,11761.0,27922.0,67582.0,24810.0,31318.0,31415.0,26699.0,30847.0,35590.0,18020.0,5396.0,60180.0,20890.0,8014.0,6278.0,50619.0,5185.0,44130.0,17676.0,17337.0,31492.0,10050.0,12135.0,7174.0,12701.0,10761.0,8850.0,56960.0,5086.0,14436.0,21116.0,5993.0,52617.0,70113.0,10908.0,33170.0
