WEEK,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
1,19606.0,26264.0,20310.0,18606.0,31893.0,20460.0,30667.0,17170.0,13780.0,12681.0,25686.0,18216.0,24204.0,19757.0,29070.0,26813.0,25245.0,18687.0,20904.0,36146.0,19234.0,28477.0,32107.0,25599.0,13934.0,32791.0,28488.0,24993.0,31145.0,18741.0,31329.0,18847.0,33216.0,19740.0,13788.0,13154.0
2,21024.0,27260.0,26298.0,19257.0,32764.0,21468.0,33041.0,17609.0,14373.0,12990.0,24540.0,18789.0,23821.0,19890.0,31585.0,26178.0,26877.0,24128.0,28102.0,37859.0,23068.0,28983.0,33192.0,27513.0,15819.0,32936.0,29748.0,31737.0,32411.0,18860.0,30861.0,19374.0,37045.0,20754.0,14679.0,13607.0
3,23236.0,27607.0,30406.0,19772.0,34916.0,21427.0,34631.0,17963.0,15164.0,13763.0,26613.0,20556.0,25475.0,20525.0,32668.0,24599.0,27638.0,30819.0,30355.0,38011.0,25030.0,28380.0,33862.0,27915.0,17204.0,33585.0,30804.0,33643.0,32381.0,20427.0,30973.0,20138.0,39773.0,20750.0,15462.0,14154.0
4,24030.0,27941.0,33952.0,20956.0,36824.0,21589.0,34883.0,18485.0,17547.0,15387.0,26993.0,21643.0,27675.0,20929.0,33228.0,24921.0,28419.0,35403.0,32137.0,37009.0,25542.0,28595.0,34176.0,29402.0,18141.0,35153.0,30641.0,34118.0,30803.0,23431.0,31169.0,23976.0,41276.0,24436.0,17375.0,15846.0
5,25009.0,28641.0,37325.0,22429.0,35376.0,21226.0,32911.0,19013.0,19424.0,16728.0,28011.0,21669.0,28049.0,21993.0,33584.0,23986.0,29567.0,37565.0,36095.0,36663.0,25711.0,29142.0,36977.0,29404.0,18823.0,36927.0,30341.0,35202.0,29834.0,31406.0,31399.0,29073.0,42010.0,25344.0,18538.0,16491.0
6,27365.0,28445.0,38143.0,23443.0,34899.0,21903.0,30998.0,19269.0,20433.0,19795.0,30111.0,22001.0,27556.0,24222.0,33791.0,23576.0,29623.0,38625.0,41890.0,36727.0,28147.0,29976.0,38654.0,29236.0,19582.0,38252.0,36163.0,35817.0,29063.0,35511.0,30025.0,29132.0,42195.0,24749.0,21204.0,18997.0
7,31008.0,27564.0,37226.0,23816.0,34115.0,22064.0,28930.0,19353.0,20498.0,20987.0,29322.0,21592.0,27287.0,25078.0,34741.0,23254.0,30020.0,40811.0,42080.0,36425.0,29164.0,29957.0,36930.0,28821.0,19788.0,38734.0,41038.0,36275.0,27050.0,35749.0,31264.0,27974.0,41735.0,24271.0,22420.0,19446.0
8,30967.0,26837.0,35485.0,22994.0,33450.0,22260.0,27233.0,19057.0,20165.0,21053.0,28577.0,21231.0,26080.0,24098.0,35464.0,23420.0,32655.0,40215.0,41660.0,36002.0,29179.0,31598.0,34423.0,27075.0,20383.0,37799.0,41003.0,36001.0,25233.0,34494.0,36585.0,26797.0,39944.0,23719.0,22680.0,20130.0
9,34332.0,26101.0,33077.0,21909.0,30268.0,24806.0,26497.0,19020.0,20110.0,20977.0,26079.0,21065.0,28022.0,23123.0,36426.0,23586.0,28655.0,38198.0,41425.0,35585.0,28473.0,31629.0,33003.0,26302.0,20920.0,36827.0,39494.0,35073.0,24435.0,33073.0,39608.0,24814.0,38107.0,22901.0,29646.0,20206.0
10,34382.0,26444.0,31770.0,21240.0,27671.0,29224.0,25589.0,19005.0,20392.0,20627.0,25801.0,21247.0,36321.0,22174.0,35869.0,22803.0,38145.0,35882.0,41543.0,35411.0,26628.0,28684.0,31989.0,25940.0,20206.0,36015.0,37806.0,34205.0,24112.0,33045.0,41011.0,23485.0,36459.0,22787.0,32979.0,20142.0
11,31771.0,27792.0,33838.0,21813.0,27098.0,35890.0,24992.0,18560.0,20825.0,20701.0,26686.0,21745.0,39874.0,21444.0,36305.0,22232.0,34111.0,34903.0,41667.0,34126.0,24921.0,32152.0,29352.0,25547.0,19925.0,35066.0,38549.0,34116.0,23879.0,34718.0,40345.0,22786.0,35603.0,22112.0,31219.0,19784.0
12,29083.0,29640.0,34885.0,22486.0,26830.0,35509.0,24265.0,18012.0,22153.0,20620.0,24685.0,21191.0,38876.0,21004.0,36345.0,21268.0,32091.0,35086.0,41934.0,31793.0,23977.0,30657.0,28458.0,24759.0,20065.0,34399.0,39512.0,33840.0,22752.0,41202.0,40644.0,22912.0,34671.0,21771.0,30209.0,19781.0
13,26750.0,30360.0,34734.0,22053.0,25853.0,33310.0,23490.0,16795.0,24262.0,20716.0,23411.0,20865.0,36336.0,20452.0,37244.0,20813.0,27606.0,36788.0,41493.0,29731.0,22934.0,27124.0,27377.0,23818.0,19811.0,33499.0,38564.0,34152.0,26653.0,39154.0,39204.0,22520.0,33570.0,21160.0,28679.0,19951.0
14,24829.0,28249.0,34870.0,21352.0,24620.0,33317.0,22973.0,15687.0,28397.0,20694.0,22359.0,20704.0,31811.0,20194.0,36876.0,20481.0,28002.0,34147.0,39851.0,28657.0,21914.0,28503.0,25914.0,23623.0,19377.0,32835.0,37514.0,36706.0,28018.0,35931.0,40053.0,21652.0,31483.0,21019.0,28368.0,19780.0
15,25045.0,26307.0,33917.0,21129.0,23284.0,30251.0,22185.0,14957.0,33153.0,20395.0,22653.0,20655.0,28692.0,20294.0,33742.0,20885.0,26528.0,31929.0,37016.0,27626.0,21861.0,27615.0,24105.0,23005.0,18831.0,32235.0,35730.0,36771.0,27462.0,37641.0,41271.0,20880.0,31271.0,21234.0,26718.0,19889.0
16,27502.0,24587.0,32440.0,20839.0,22588.0,29651.0,21336.0,14439.0,33148.0,19664.0,22371.0,20975.0,26580.0,20044.0,31489.0,20586.0,24840.0,30799.0,35101.0,26061.0,21959.0,25529.0,23385.0,22476.0,18186.0,30829.0,32475.0,37047.0,26424.0,35456.0,40327.0,20099.0,30695.0,21192.0,24790.0,19700.0
17,26367.0,23308.0,30569.0,20240.0,21789.0,27870.0,21096.0,14194.0,30595.0,19272.0,22171.0,20522.0,25251.0,19677.0,29953.0,20212.0,23558.0,29403.0,32952.0,24592.0,21792.0,25737.0,23013.0,22226.0,17525.0,29093.0,29186.0,36230.0,29647.0,33506.0,39052.0,19425.0,30221.0,21631.0,22058.0,19299.0
18,27446.0,22369.0,28696.0,19970.0,21715.0,26632.0,20547.0,14091.0,28062.0,18987.0,21937.0,20151.0,24150.0,19432.0,28362.0,19680.0,24496.0,27969.0,31660.0,23683.0,21906.0,24168.0,22650.0,22165.0,16370.0,27808.0,27371.0,32859.0,30430.0,30622.0,37306.0,19054.0,29048.0,20283.0,21746.0,18334.0
19,26296.0,21984.0,27353.0,19588.0,21431.0,29275.0,20068.0,13979.0,25304.0,18485.0,21459.0,19895.0,22994.0,19233.0,27649.0,19011.0,23526.0,27292.0,31006.0,23072.0,21470.0,22307.0,22171.0,22000.0,16185.0,26805.0,26725.0,30861.0,27474.0,27442.0,34770.0,18608.0,27608.0,21043.0,21071.0,17525.0
