WEEK,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
1,575416,251945,52083,507964,274523,221493,34909,27387,125935,174248,231737,356645,121335,270432,480107,452832,132043,145553,367459,556980,297568,37800,524049,133415,28733,45210,32364,471963,110064,80809,64341,25023,299855,392439,66677,48764
2,528545,236454,98040,496173,520555,128361,79100,71067,279760,110090,174061,282242,197730,536176,448512,392671,120742,144172,493379,489456,393333,138481,489679,91507,56863,115456,69058,454353,146862,119867,113591,118621,297995,0,136727,84286
3,504659,296031,80666,487624,413124,180259,56638,108108,189222,56396,147637,215966,144832,442798,413069,147497,113243,131801,395999,519624,390357,113830,453911,175185,44054,69990,49715,357717,278707,121948,99574,64204,285422,67701,104446,66509
4,506812,414078,71177,528347,231942,198615,51291,85309,154851,61320,105438,259467,212788,302691,336498,255319,105653,103885,344453,454950,424602,145142,476065,213138,40810,117712,50274,292078,333998,276005,112368,54258,156345,68571,89803,69125
5,499053,353583,72524,505564,204709,308200,54649,60628,70560,61952,181346,232240,196011,276045,435519,440294,51388,221413,285152,330434,397943,299264,386323,212288,35555,63413,55208,460125,114713,415793,158118,31714,174597,79967,63896,73312
6,449902,543314,55393,482223,230110,259601,41194,59338,107458,119666,120639,253980,125223,270208,492946,359934,87190,189474,229087,230160,283902,169556,364513,108232,36904,100796,66486,351368,174792,347682,127676,23625,119343,71632,64775,86117
7,415870,534812,66981,483756,235233,253984,39097,60876,122792,370474,368439,216736,135358,525038,501422,314722,85813,217831,227843,327579,282367,250881,354340,333471,33727,82370,56145,318020,191112,276233,208555,40707,180469,82131,91995,82980
8,344663,477540,103499,432889,241402,167877,38574,39749,117802,386066,464047,224477,111688,428865,484964,223304,102160,301159,311695,481108,222352,283987,306747,208808,56779,93491,68767,235290,230517,222595,121163,40590,199496,114913,68113,112203
9,378953,442351,104095,509902,270056,223369,27930,46216,204929,377105,380352,168026,175411,425383,441749,167232,83352,260198,246295,523186,198854,238025,483566,148222,135032,102241,57374,195510,222797,174427,125378,26818,173389,105616,69301,232329
10,286226,353014,189973,524546,226424,163549,26630,94298,532913,376645,319969,212212,199624,337284,447438,206030,79484,329892,285982,492146,207976,231231,445201,217457,81261,99053,55596,207283,387567,187105,167234,22553,141626,118741,46036,472717
11,257387,306050,150488,494853,165119,223507,74467,131653,474055,313424,291015,182155,176380,306488,377025,161220,46526,215143,265349,435485,151278,173087,347536,163480,79111,263014,61259,144274,380635,127515,118138,17144,126233,100062,63444,543198
12,250916,324471,385869,509290,148540,148521,61117,82690,396939,246013,206106,198958,187966,257703,303640,135908,78832,142476,218909,426720,88596,120896,293445,145369,27562,177185,53708,123665,365604,75063,97719,26337,72240,64870,23021,392115
13,258290,286735,332659,504062,68827,151266,69348,73596,302002,137256,116807,83236,223554,229621,312753,87717,44917,132890,301615,461335,92003,134694,292417,92875,43649,86698,90573,103207,512168,77900,102666,16263,85770,92002,20134,310472
14,348003,265413,258869,407424,99627,173187,55843,72295,208393,120796,165293,110442,224153,353689,471885,126352,72806,143400,278661,428319,72237,230885,242809,94532,56039,122422,102581,208277,487232,62269,87292,129327,84478,85470,14502,295905
15,274521,339319,198137,322828,55169,76821,51616,52881,109560,77557,97049,88445,171813,450910,391921,59506,88611,91797,118332,344001,43682,275907,263914,26433,83879,81587,60726,212182,457641,48790,45072,35956,45728,60056,19829,414404
16,227197,284654,124583,264476,81787,119542,75234,99690,192770,116382,145953,315176,107508,510140,342217,63873,317654,148110,143713,305845,87396,107241,319687,68793,91700,91552,104663,264841,355672,108790,64178,50975,83349,91960,25201,374894
17,195419,301282,56100,194652,86112,57593,49478,99193,219093,70248,94477,303816,69835,456180,272680,52886,280526,95179,115295,310131,79257,85871,329731,71985,42545,59669,48020,203612,267336,39444,72238,15136,36346,45956,34397,310085
18,166971,210609,91277,131599,14690,107355,128062,93334,141977,148577,92307,182034,108221,391111,119051,43241,304638,137806,157963,201352,55960,89952,314744,39099,37972,45082,60105,203484,208943,75499,60272,467,36222,60307,26884,227209
19,213675,201276,89936,146824,23768,95848,81754,71357,86607,88912,81577,174668,71253,466243,74925,29086,337553,165707,160524,214729,52311,60733,234125,28881,30638,39845,45886,198077,160396,56504,76457,0,33397,71702,15013,153028
20,286254,153932,69529,86118,146536,101876,77926,69749,96305,90774,70747,126965,101437,440618,72485,38123,166084,103982,118442,165559,66372,74475,134680,52756,33914,46015,66846,162049,118800,63981,68028,3355,31441,60788,47713,105700
21,295625,221847,99258,152879,298798,154238,87277,111573,101806,206760,105553,118359,175551,343229,140946,31308,211725,122212,135612,240103,108073,114061,160525,48714,46599,55751,80257,205272,156528,81268,81807,19213,11985,100630,109176,157561
22,172018,176160,51267,109125,119217,138034,69556,82812,70868,189584,75593,118892,144144,211321,106059,28052,136780,97231,89329,133633,124366,105182,108471,29412,60336,52364,48863,236901,123779,70270,80773,23021,25731,73055,153223,121011
23,157569,193142,59927,104892,128374,83202,50374,78930,119681,148453,90082,90397,171052,157939,115158,26078,86241,73372,96441,138558,245880,93015,79554,29832,71395,54726,48389,270655,132976,66976,47725,14133,21574,42399,112835,128563
24,108286,113855,43245,60493,59475,45884,43683,49336,61028,82467,38485,42753,93063,74558,68411,32969,61474,59071,71881,109361,144751,50999,51751,35878,41688,46386,37594,150190,73316,53063,51733,15538,14015,31342,78381,151822
25,102907,126864,65117,97360,76253,40222,95925,39791,75025,139507,64033,77807,115106,120298,98716,37875,61072,64271,55001,167272,93547,67827,69542,45039,36560,41799,45498,140832,71618,41616,46422,19520,12972,19084,79164,168294
26,116432,104968,68342,96392,82683,60488,73672,56682,72559,129815,72658,114806,124014,123812,94091,48959,87748,85662,85398,159095,73331,48521,106360,35101,53724,32513,37332,126549,85661,47155,28902,41019,15435,41887,93044,164519
27,104497,45163,74529,70977,61507,27129,37531,64928,43876,97287,64171,45775,119274,92390,70707,47065,68988,50394,45204,128346,50683,48332,72324,42232,44781,20461,26246,113499,84190,42952,22032,37585,15008,47809,75920,138488
28,96755,27749,51588,72482,69159,40910,26478,46672,54017,94149,44777,26218,86961,80309,59509,40852,59070,48283,54063,115390,36495,41296,59076,51337,12645,9073,26875,99052,58991,42135,24954,28663,14216,42946,64550,74414
29,80297,21847,42148,53193,65492,33637,41073,50464,42397,84874,6620,35384,47729,56970,47848,48624,47585,48781,46372,83600,79155,34825,42158,53342,2185,12719,21145,88129,53055,37916,17414,30279,20582,38132,73689,77469
30,37165,15803,28894,72909,22076,32952,42150,33460,36272,95806,5182,42488,36980,59771,52977,48529,22198,43733,45137,94555,66071,28230,36481,36600,0,17074,27093,42485,58567,44283,22912,21258,17095,34217,57590,103850
31,32640,8242,19092,65670,22901,30886,53573,29714,13567,83911,0,47877,13109,62098,42406,46785,33575,42245,54202,82361,35387,23041,39829,12922,0,5440,14044,69161,46747,24909,24627,7081,1937,21600,25363,97679
32,7894,7467,3495,58038,2494,11567,21124,9741,0,34277,1915,22653,0,67290,47266,19042,4919,35060,22865,70667,26264,4635,15381,0,0,2365,6056,59323,66410,5123,7197,3230,0,5588,1022,53007
33,16776,4017,13667,20665,16961,35657,31359,14710,2644,46955,1281,32791,8104,27872,15877,20194,25202,22867,30268,13270,34764,4548,16204,0,8218,7064,9594,24976,28206,40521,16856,3817,0,9595,0,19784
34,30201,6295,23879,61046,26830,46618,26024,8149,13663,62552,0,67128,31355,73682,60352,33207,30855,39524,44566,35933,45960,6146,27429,2587,34076,9593,7784,64615,67807,40695,23736,12269,0,25035,17915,60347
35,34190,9336,19929,78637,31566,38431,17520,8871,15968,63422,4853,41605,41511,78740,84222,39203,58376,59071,60733,59308,55888,16045,29585,6528,27767,9578,22403,55969,86612,46743,23120,35504,0,30000,31660,69055
36,23858,14597,39194,67918,22804,48795,21087,19359,23420,55071,3946,41985,52123,91275,93649,53786,47804,58730,71081,71870,99931,25678,40554,13731,21519,13351,11194,63363,94599,36698,25180,30951,0,21882,47636,66609
37,0,0,11247,77963,39324,55212,29966,24148,26614,58396,59796,98483,46858,59612,68626,28130,79569,71034,72745,78166,92607,27374,41222,15857,37491,18029,11016,83170,76901,32031,27434,26451,1376,31612,56885,85408
38,29993,25849,27668,69454,50134,53030,33517,71108,26123,64379,55210,129886,43308,63676,91052,39511,62767,67264,72403,77874,63651,33015,75421,16478,43691,42718,7979,79396,66080,33896,21861,31360,3646,34567,60050,107224
39,16148,22679,40578,50541,62786,63140,33411,62207,37874,59926,59520,82742,44495,48254,79599,34198,69363,85949,65605,54217,68350,59633,103146,17836,41005,28128,11950,131950,104996,38910,22023,27595,14479,49404,54697,64065
