WEEK,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
1,13264.0,4513.0,2656.0,5552.0,5431.0,7862.0,14237.0,6455.0,4637.0,5639.0,5272.0,4700.0,15601.0,11127.0,6597.0,9255.0,8635.0,5385.0,3587.0,2493.0,9729.0,27368.0,3854.0,11481.0,5701.0,12559.0,19147.0,4918.0,4469.0,4675.0,3444.0,13292.0,13879.0,9618.0,14001.0,5697.0
2,7920.0,4478.0,6259.0,6568.0,10484.0,11125.0,10857.0,8552.0,3973.0,5440.0,8336.0,4792.0,10655.0,8755.0,6851.0,10170.0,4541.0,5370.0,2828.0,5542.0,9397.0,17118.0,3230.0,6721.0,8123.0,9300.0,19511.0,6875.0,4464.0,6914.0,3643.0,12281.0,11777.0,10662.0,19467.0,2867.0
3,5082.0,4123.0,10426.0,8479.0,11044.0,12026.0,8289.0,9993.0,3572.0,6615.0,10180.0,5378.0,8324.0,5405.0,3491.0,11293.0,5160.0,4975.0,2041.0,9812.0,12412.0,18540.0,2370.0,4880.0,11824.0,7426.0,19035.0,9312.0,5003.0,13970.0,4974.0,10430.0,11429.0,9042.0,21955.0,2674.0
4,4532.0,6392.0,13326.0,9732.0,11121.0,10811.0,6714.0,10272.0,12693.0,10463.0,7982.0,8552.0,5569.0,3550.0,2024.0,10827.0,6585.0,4062.0,2049.0,9761.0,10418.0,14659.0,3963.0,4933.0,14824.0,6954.0,20102.0,9511.0,14814.0,19727.0,10269.0,12016.0,10969.0,6284.0,21466.0,2288.0
5,5294.0,9181.0,14809.0,7881.0,9984.0,6463.0,8432.0,8312.0,11149.0,10262.0,7259.0,8134.0,4460.0,11795.0,2050.0,19317.0,9594.0,3571.0,2377.0,6558.0,9508.0,15641.0,9933.0,6257.0,13570.0,7924.0,18808.0,7551.0,14451.0,13649.0,8673.0,15661.0,7841.0,8270.0,20777.0,4166.0
6,5740.0,9802.0,18759.0,5685.0,10310.0,4359.0,9217.0,6905.0,10252.0,7709.0,12360.0,4494.0,4540.0,17700.0,2041.0,22390.0,29041.0,2733.0,4726.0,2964.0,10905.0,15791.0,44292.0,7801.0,17030.0,9739.0,14134.0,7058.0,21262.0,11798.0,5833.0,15151.0,5557.0,10293.0,10140.0,9441.0
7,5083.0,10542.0,17032.0,4313.0,11987.0,4145.0,10612.0,8372.0,11191.0,6931.0,6105.0,6563.0,7124.0,22964.0,2469.0,19982.0,10830.0,2069.0,7435.0,5403.0,8938.0,16862.0,13225.0,10333.0,8636.0,10349.0,8201.0,6554.0,21391.0,6424.0,4485.0,15634.0,6350.0,11623.0,5567.0,6622.0
8,4685.0,8648.0,12938.0,4217.0,11789.0,4643.0,13699.0,9764.0,11041.0,11219.0,4075.0,10577.0,19611.0,27346.0,2533.0,17564.0,9858.0,2910.0,5238.0,10040.0,8451.0,20570.0,10921.0,11162.0,8337.0,10381.0,5384.0,6243.0,20806.0,4518.0,3296.0,17729.0,7146.0,7344.0,4299.0,3651.0
9,4678.0,7511.0,15754.0,3049.0,7455.0,5937.0,15439.0,10272.0,10728.0,12224.0,3933.0,6063.0,31855.0,10206.0,2532.0,16489.0,33654.0,6363.0,3565.0,7297.0,7075.0,18476.0,4912.0,20675.0,8966.0,10059.0,5035.0,5298.0,19952.0,4626.0,3914.0,12167.0,5527.0,5602.0,4213.0,2314.0
10,4596.0,7442.0,14352.0,3557.0,4759.0,9207.0,20698.0,13528.0,10120.0,11148.0,4621.0,4577.0,11588.0,10081.0,2253.0,36759.0,39352.0,2521.0,1749.0,3474.0,12276.0,17563.0,3296.0,31367.0,12197.0,10764.0,4744.0,4904.0,18009.0,5525.0,5790.0,7752.0,4794.0,7890.0,4991.0,2389.0
11,5452.0,7832.0,8781.0,6811.0,4083.0,12152.0,15834.0,14487.0,15471.0,9707.0,5313.0,4422.0,10129.0,10157.0,2068.0,34159.0,40489.0,1973.0,1805.0,3150.0,10224.0,21519.0,3336.0,29283.0,15427.0,19169.0,5025.0,4111.0,13175.0,6074.0,6713.0,7902.0,8013.0,9447.0,6128.0,4997.0
12,8611.0,9984.0,8019.0,3744.0,7415.0,10641.0,7903.0,14466.0,12234.0,7367.0,28116.0,4933.0,10477.0,10057.0,6301.0,20465.0,20659.0,1952.0,3756.0,7137.0,6663.0,21003.0,8135.0,37055.0,8948.0,26306.0,7442.0,3961.0,13336.0,6635.0,3514.0,11793.0,7424.0,31783.0,7313.0,9553.0
