DAY,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
1,1376.0,1501.0,1375.0,1324.0,1703.0,1740.0,1585.0,1255.0,1718.0,1977.0,1140.0,860.0,1480.0,1878.0,1066.0,1224.0,1436.0,1340.0,1173.0,991.0,1482.0,1510.0,1601.0,1530.0,1750.0,1116.0,1516.0,973.0,1097.0,1088.0,1340.0,1509.0,902.0,2031.0,1549.0,1588.0
2,1376.0,1501.0,1375.0,1324.0,1703.0,1740.0,1585.0,1255.0,1718.0,1881.0,1140.0,860.0,1480.0,1878.0,1066.0,1224.0,1436.0,1340.0,1173.0,991.0,1482.0,1514.0,1601.0,1530.0,1750.0,1116.0,1516.0,973.0,1097.0,1088.0,1340.0,1509.0,902.0,2030.0,1549.0,1588.0
3,1376.0,1501.0,1375.0,1119.0,1703.0,1740.0,1585.0,1255.0,1782.0,1881.0,1140.0,860.0,1480.0,1878.0,1066.0,1364.0,1436.0,1340.0,1173.0,991.0,1552.0,1514.0,1601.0,1530.0,1750.0,1116.0,1516.0,883.0,1097.0,1088.0,1340.0,1509.0,954.0,2030.0,1549.0,1588.0
4,1376.0,1501.0,1300.0,1119.0,1703.0,1740.0,1585.0,1255.0,1782.0,1881.0,1140.0,860.0,1480.0,1878.0,959.0,1364.0,1436.0,1340.0,1173.0,991.0,1552.0,1514.0,1601.0,1530.0,1750.0,1116.0,1544.0,883.0,1097.0,1088.0,1340.0,1509.0,954.0,2030.0,1549.0,1588.0
5,1376.0,1496.0,1300.0,1119.0,1703.0,1740.0,1585.0,1294.0,1782.0,1881.0,1140.0,860.0,1480.0,2037.0,959.0,1364.0,1436.0,1340.0,1173.0,1084.0,1552.0,1514.0,1601.0,1530.0,1750.0,1166.0,1544.0,883.0,1097.0,1088.0,1340.0,1485.0,954.0,2030.0,1549.0,1588.0
6,1297.0,1496.0,1300.0,1119.0,1703.0,1740.0,1519.0,1294.0,1782.0,1881.0,1140.0,860.0,1504.0,2037.0,959.0,1364.0,1436.0,1340.0,987.0,1084.0,1552.0,1514.0,1601.0,1530.0,1951.0,1166.0,1544.0,883.0,1097.0,1088.0,1286.0,1485.0,954.0,2030.0,1549.0,1588.0
7,1297.0,1496.0,1300.0,1119.0,1703.0,1729.0,1519.0,1294.0,1782.0,1881.0,1140.0,1017.0,1504.0,2037.0,959.0,1364.0,1436.0,1157.0,987.0,1084.0,1552.0,1514.0,1601.0,1792.0,1951.0,1166.0,1544.0,883.0,1097.0,1280.0,1286.0,1485.0,954.0,2030.0,1549.0,1546.0
8,1297.0,1496.0,1300.0,1119.0,1779.0,1729.0,1519.0,1294.0,1782.0,1881.0,1546.0,1017.0,1504.0,2037.0,959.0,1364.0,1389.0,1157.0,987.0,1084.0,1552.0,1514.0,1468.0,1792.0,1951.0,1166.0,1544.0,883.0,1054.0,1280.0,1286.0,1485.0,954.0,2030.0,1616.0,1546.0
9,1297.0,1496.0,1300.0,1119.0,1779.0,1729.0,1519.0,1294.0,1782.0,1995.0,1546.0,1017.0,1504.0,2037.0,959.0,1364.0,1389.0,1157.0,987.0,1084.0,1552.0,1488.0,1468.0,1792.0,1951.0,1166.0,1544.0,883.0,1054.0,1280.0,1286.0,1485.0,954.0,1992.0,1616.0,1546.0
10,1297.0,1496.0,1300.0,1188.0,1779.0,1729.0,1519.0,1294.0,1488.0,1995.0,1546.0,1017.0,1504.0,2037.0,959.0,1347.0,1389.0,1157.0,987.0,1084.0,1405.0,1488.0,1468.0,1792.0,1951.0,1166.0,1544.0,894.0,1054.0,1280.0,1286.0,1485.0,948.0,1992.0,1616.0,1546.0
11,1297.0,1496.0,1422.0,1188.0,1779.0,1729.0,1519.0,1294.0,1488.0,1995.0,1546.0,1017.0,1504.0,2037.0,959.0,1347.0,1389.0,1157.0,987.0,1084.0,1405.0,1488.0,1468.0,1792.0,1951.0,1166.0,1720.0,894.0,1054.0,1280.0,1286.0,1485.0,948.0,1992.0,1616.0,1546.0
12,1297.0,1467.0,1422.0,1188.0,1779.0,1729.0,1519.0,1373.0,1488.0,1995.0,1546.0,1017.0,1504.0,2066.0,959.0,1347.0,1389.0,1157.0,987.0,1398.0,1405.0,1488.0,1468.0,1792.0,1951.0,1046.0,1720.0,894.0,1054.0,1280.0,1286.0,1573.0,948.0,1992.0,1616.0,1546.0
13,1136.0,1467.0,1422.0,1188.0,1779.0,1729.0,1551.0,1373.0,1488.0,1995.0,1546.0,1017.0,1524.0,2066.0,959.0,1347.0,1389.0,1157.0,909.0,1398.0,1405.0,1488.0,1468.0,1792.0,2016.0,1046.0,1720.0,894.0,1054.0,1280.0,1198.0,1573.0,948.0,1992.0,1616.0,1546.0
14,1136.0,1467.0,1422.0,1188.0,1779.0,1833.0,1551.0,1373.0,1488.0,1995.0,1546.0,1066.0,1524.0,2066.0,959.0,1347.0,1389.0,1073.0,909.0,1398.0,1405.0,1488.0,1468.0,1729.0,2016.0,1046.0,1720.0,894.0,1054.0,1618.0,1198.0,1573.0,948.0,1992.0,1616.0,1342.0
15,1136.0,1467.0,1422.0,1188.0,1887.0,1833.0,1551.0,1373.0,1488.0,1995.0,1742.0,1066.0,1524.0,2066.0,959.0,1347.0,1055.0,1073.0,909.0,1398.0,1405.0,1488.0,1142.0,1729.0,2016.0,1046.0,1720.0,894.0,1113.0,1618.0,1198.0,1573.0,948.0,1992.0,1725.0,1342.0
16,1136.0,1467.0,1422.0,1188.0,1887.0,1833.0,1551.0,1373.0,1488.0,2016.0,1742.0,1066.0,1524.0,2066.0,959.0,1347.0,1055.0,1073.0,909.0,1398.0,1405.0,1465.0,1142.0,1729.0,2016.0,1046.0,1720.0,894.0,1113.0,1618.0,1198.0,1573.0,948.0,1930.0,1725.0,1342.0
17,1136.0,1467.0,1422.0,1612.0,1887.0,1833.0,1551.0,1373.0,1652.0,2016.0,1742.0,1066.0,1524.0,2066.0,959.0,1407.0,1055.0,1073.0,909.0,1398.0,1610.0,1465.0,1142.0,1729.0,2016.0,1046.0,1720.0,972.0,1113.0,1618.0,1198.0,1573.0,1446.0,1930.0,1725.0,1342.0
18,1136.0,1467.0,1875.0,1612.0,1887.0,1833.0,1551.0,1373.0,1652.0,2016.0,1742.0,1066.0,1524.0,2066.0,1029.0,1407.0,1055.0,1073.0,909.0,1398.0,1610.0,1465.0,1142.0,1729.0,2016.0,1046.0,1745.0,972.0,1113.0,1618.0,1198.0,1573.0,1446.0,1930.0,1725.0,1342.0
19,1136.0,1503.0,1875.0,1612.0,1887.0,1833.0,1551.0,1432.0,1652.0,2016.0,1742.0,1066.0,1524.0,1561.0,1029.0,1407.0,1055.0,1073.0,909.0,1356.0,1610.0,1465.0,1142.0,1729.0,2016.0,1008.0,1745.0,972.0,1113.0,1618.0,1198.0,1658.0,1446.0,1930.0,1725.0,1342.0
20,1273.0,1503.0,1875.0,1612.0,1887.0,1833.0,1553.0,1432.0,1652.0,2016.0,1742.0,1066.0,1540.0,1561.0,1029.0,1407.0,1055.0,1073.0,946.0,1356.0,1610.0,1465.0,1142.0,1729.0,1833.0,1008.0,1745.0,972.0,1113.0,1618.0,1616.0,1658.0,1446.0,1930.0,1725.0,1342.0
21,1273.0,1503.0,1875.0,1612.0,1887.0,1964.0,1553.0,1432.0,1652.0,2016.0,1742.0,1266.0,1540.0,1561.0,1029.0,1407.0,1055.0,1144.0,946.0,1356.0,1610.0,1465.0,1142.0,1355.0,1833.0,1008.0,1745.0,972.0,1113.0,1896.0,1616.0,1658.0,1446.0,1930.0,1725.0,1143.0
22,1273.0,1503.0,1875.0,1612.0,2029.0,1964.0,1553.0,1432.0,1652.0,2016.0,1765.0,1266.0,1540.0,1561.0,1029.0,1407.0,999.0,1144.0,946.0,1356.0,1610.0,1465.0,1138.0,1355.0,1833.0,1008.0,1745.0,972.0,1430.0,1896.0,1616.0,1658.0,1446.0,1930.0,1815.0,1143.0
23,1273.0,1503.0,1875.0,1612.0,2029.0,1964.0,1553.0,1432.0,1652.0,2012.0,1765.0,1266.0,1540.0,1561.0,1029.0,1407.0,999.0,1144.0,946.0,1356.0,1610.0,1429.0,1138.0,1355.0,1833.0,1008.0,1745.0,972.0,1430.0,1896.0,1616.0,1658.0,1446.0,1404.0,1815.0,1143.0
24,1273.0,1503.0,1875.0,1265.0,2029.0,1964.0,1553.0,1432.0,1801.0,2012.0,1765.0,1266.0,1540.0,1561.0,1029.0,1471.0,999.0,1144.0,946.0,1356.0,1791.0,1429.0,1138.0,1355.0,1833.0,1008.0,1745.0,1519.0,1430.0,1896.0,1616.0,1658.0,1567.0,1404.0,1815.0,1143.0
25,1273.0,1503.0,1956.0,1265.0,2029.0,1964.0,1553.0,1432.0,1801.0,2012.0,1765.0,1266.0,1540.0,1561.0,1039.0,1471.0,999.0,1144.0,946.0,1356.0,1791.0,1429.0,1138.0,1355.0,1833.0,1008.0,1736.0,1519.0,1430.0,1896.0,1616.0,1658.0,1567.0,1404.0,1815.0,1143.0
26,1273.0,1692.0,1956.0,1265.0,2029.0,1964.0,1553.0,1379.0,1801.0,2012.0,1765.0,1266.0,1540.0,1361.0,1039.0,1471.0,999.0,1144.0,946.0,1784.0,1791.0,1429.0,1138.0,1355.0,1833.0,1084.0,1736.0,1519.0,1430.0,1896.0,1616.0,1682.0,1567.0,1404.0,1815.0,1143.0
27,1248.0,1692.0,1956.0,1265.0,2029.0,1964.0,1871.0,1379.0,1801.0,2012.0,1765.0,1266.0,1479.0,1361.0,1039.0,1471.0,999.0,1144.0,956.0,1784.0,1791.0,1429.0,1138.0,1355.0,1797.0,1084.0,1736.0,1519.0,1430.0,1896.0,1902.0,1682.0,1567.0,1404.0,1815.0,1143.0
28,1248.0,1692.0,1956.0,1265.0,2029.0,2157.0,1871.0,1379.0,1801.0,2012.0,1765.0,1485.0,1479.0,1361.0,1039.0,1471.0,999.0,1112.0,956.0,1784.0,1791.0,1429.0,1138.0,1483.0,1797.0,1084.0,1736.0,1519.0,1430.0,2033.0,1902.0,1682.0,1567.0,1404.0,1815.0,1784.0
29,1248.0,1692.0,1956.0,1265.0,1726.0,2157.0,1871.0,1379.0,1801.0,2012.0,1754.0,1485.0,1479.0,1361.0,1039.0,1471.0,1250.0,1112.0,956.0,1784.0,1791.0,1429.0,1368.0,1483.0,1797.0,1084.0,1736.0,1519.0,1658.0,2033.0,1902.0,1682.0,1567.0,1404.0,1854.0,1784.0
30,1248.0,1692.0,1956.0,1265.0,1726.0,2157.0,1871.0,1379.0,1801.0,2003.0,1754.0,1485.0,1479.0,1361.0,1039.0,1471.0,1250.0,1112.0,956.0,1784.0,1791.0,1394.0,1368.0,1483.0,1797.0,1084.0,1736.0,1519.0,1658.0,2033.0,1902.0,1682.0,1567.0,1237.0,1854.0,1784.0
31,1248.0,1692.0,1956.0,1209.0,1726.0,2157.0,1871.0,1379.0,1680.0,2003.0,1754.0,1485.0,1479.0,1361.0,1039.0,1356.0,1250.0,1112.0,956.0,1784.0,1800.0,1394.0,1368.0,1483.0,1797.0,1084.0,1736.0,1659.0,1658.0,2033.0,1902.0,1682.0,1685.0,1237.0,1854.0,1784.0
32,1248.0,1692.0,1913.0,1209.0,1726.0,2157.0,1871.0,1379.0,1680.0,2003.0,1754.0,1485.0,1479.0,1361.0,1055.0,1356.0,1250.0,1112.0,956.0,1784.0,1800.0,1394.0,1368.0,1483.0,1797.0,1084.0,1686.0,1659.0,1658.0,2033.0,1902.0,1682.0,1685.0,1237.0,1854.0,1784.0
33,1248.0,1474.0,1913.0,1209.0,1726.0,2157.0,1871.0,1438.0,1680.0,2003.0,1754.0,1485.0,1479.0,1328.0,1055.0,1356.0,1250.0,1112.0,956.0,2009.0,1800.0,1394.0,1368.0,1483.0,1797.0,1418.0,1686.0,1659.0,1658.0,2033.0,1902.0,1734.0,1685.0,1237.0,1854.0,1784.0
34,1088.0,1474.0,1913.0,1209.0,1726.0,2157.0,1758.0,1438.0,1680.0,2003.0,1754.0,1485.0,1793.0,1328.0,1055.0,1356.0,1250.0,1112.0,951.0,2009.0,1800.0,1394.0,1368.0,1483.0,1657.0,1418.0,1686.0,1659.0,1658.0,2033.0,1907.0,1734.0,1685.0,1237.0,1854.0,1784.0
35,1088.0,1474.0,1913.0,1209.0,1726.0,1937.0,1758.0,1438.0,1680.0,2003.0,1754.0,1203.0,1793.0,1328.0,1055.0,1356.0,1250.0,1100.0,951.0,2009.0,1800.0,1394.0,1368.0,1893.0,1657.0,1418.0,1686.0,1659.0,1658.0,2095.0,1907.0,1734.0,1685.0,1237.0,1854.0,1917.0
36,1088.0,1474.0,1913.0,1209.0,1732.0,1937.0,1758.0,1438.0,1680.0,2003.0,1768.0,1203.0,1793.0,1328.0,1055.0,1356.0,1399.0,1100.0,951.0,2009.0,1800.0,1394.0,1688.0,1893.0,1657.0,1418.0,1686.0,1659.0,1700.0,2095.0,1907.0,1734.0,1685.0,1237.0,1806.0,1917.0
37,1088.0,1474.0,1913.0,1209.0,1732.0,1937.0,1758.0,1438.0,1680.0,1929.0,1768.0,1203.0,1793.0,1328.0,1055.0,1356.0,1399.0,1100.0,951.0,2009.0,1800.0,1445.0,1688.0,1893.0,1657.0,1418.0,1686.0,1659.0,1700.0,2095.0,1907.0,1734.0,1685.0,1265.0,1806.0,1917.0
38,1088.0,1474.0,1913.0,1321.0,1732.0,1937.0,1758.0,1438.0,1495.0,1929.0,1768.0,1203.0,1793.0,1328.0,1055.0,1379.0,1399.0,1100.0,951.0,2009.0,1819.0,1445.0,1688.0,1893.0,1657.0,1418.0,1686.0,1726.0,1700.0,2095.0,1907.0,1734.0,1545.0,1265.0,1806.0,1917.0
39,1088.0,1474.0,1882.0,1321.0,1732.0,1937.0,1758.0,1438.0,1495.0,1929.0,1768.0,1203.0,1793.0,1328.0,1063.0,1379.0,1399.0,1100.0,951.0,2009.0,1819.0,1445.0,1688.0,1893.0,1657.0,1418.0,1726.0,1726.0,1700.0,2095.0,1907.0,1734.0,1545.0,1265.0,1806.0,1917.0
40,1088.0,1450.0,1882.0,1321.0,1732.0,1937.0,1758.0,1442.0,1495.0,1929.0,1768.0,1203.0,1793.0,1208.0,1063.0,1379.0,1399.0,1100.0,951.0,1686.0,1819.0,1445.0,1688.0,1893.0,1657.0,1158.0,1726.0,1726.0,1700.0,2095.0,1907.0,1776.0,1545.0,1265.0,1806.0,1917.0
41,972.0,1450.0,1882.0,1321.0,1732.0,1937.0,1668.0,1442.0,1495.0,1929.0,1768.0,1203.0,1747.0,1208.0,1063.0,1379.0,1399.0,1100.0,1042.0,1686.0,1819.0,1445.0,1688.0,1893.0,1564.0,1158.0,1726.0,1726.0,1700.0,2095.0,1993.0,1776.0,1545.0,1265.0,1806.0,1917.0
42,972.0,1450.0,1882.0,1321.0,1732.0,1771.0,1668.0,1442.0,1495.0,1929.0,1768.0,1221.0,1747.0,1208.0,1063.0,1379.0,1399.0,1385.0,1042.0,1686.0,1819.0,1445.0,1688.0,1929.0,1564.0,1158.0,1726.0,1726.0,1700.0,1918.0,1993.0,1776.0,1545.0,1265.0,1806.0,2023.0
43,972.0,1450.0,1882.0,1321.0,2152.0,1771.0,1668.0,1442.0,1495.0,1929.0,1250.0,1221.0,1747.0,1208.0,1063.0,1379.0,1575.0,1385.0,1042.0,1686.0,1819.0,1445.0,1828.0,1929.0,1564.0,1158.0,1726.0,1726.0,2059.0,1918.0,1993.0,1776.0,1545.0,1265.0,1767.0,2023.0
44,972.0,1450.0,1882.0,1321.0,2152.0,1771.0,1668.0,1442.0,1495.0,1887.0,1250.0,1221.0,1747.0,1208.0,1063.0,1379.0,1575.0,1385.0,1042.0,1686.0,1819.0,1449.0,1828.0,1929.0,1564.0,1158.0,1726.0,1726.0,2059.0,1918.0,1993.0,1776.0,1545.0,1792.0,1767.0,2023.0
45,972.0,1450.0,1882.0,1649.0,2152.0,1771.0,1668.0,1442.0,1876.0,1887.0,1250.0,1221.0,1747.0,1208.0,1063.0,1414.0,1575.0,1385.0,1042.0,1686.0,1728.0,1449.0,1828.0,1929.0,1564.0,1158.0,1726.0,2044.0,2059.0,1918.0,1993.0,1776.0,1414.0,1792.0,1767.0,2023.0
46,972.0,1450.0,1707.0,1649.0,2152.0,1771.0,1668.0,1442.0,1876.0,1887.0,1250.0,1221.0,1747.0,1208.0,1122.0,1414.0,1575.0,1385.0,1042.0,1686.0,1728.0,1449.0,1828.0,1929.0,1564.0,1158.0,1724.0,2044.0,2059.0,1918.0,1993.0,1776.0,1414.0,1792.0,1767.0,2023.0
47,972.0,1651.0,1707.0,1649.0,2152.0,1771.0,1668.0,1480.0,1876.0,1887.0,1250.0,1221.0,1747.0,1309.0,1122.0,1414.0,1575.0,1385.0,1042.0,1527.0,1728.0,1449.0,1828.0,1929.0,1564.0,1457.0,1724.0,2044.0,2059.0,1918.0,1993.0,1412.0,1414.0,1792.0,1767.0,2023.0
48,1000.0,1651.0,1707.0,1649.0,2152.0,1771.0,1622.0,1480.0,1876.0,1887.0,1250.0,1221.0,1908.0,1309.0,1122.0,1414.0,1575.0,1385.0,1002.0,1527.0,1728.0,1449.0,1828.0,1929.0,1519.0,1457.0,1724.0,2044.0,2059.0,1918.0,1264.0,1412.0,1414.0,1792.0,1767.0,2023.0
49,1000.0,1651.0,1707.0,1649.0,2152.0,1549.0,1622.0,1480.0,1876.0,1887.0,1250.0,1700.0,1908.0,1309.0,1122.0,1414.0,1575.0,2185.0,1002.0,1527.0,1728.0,1449.0,1828.0,1955.0,1519.0,1457.0,1724.0,2044.0,2059.0,1906.0,1264.0,1412.0,1414.0,1792.0,1767.0,1880.0
