DAY,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
1,30192.0,45702.0,45937.0,45468.0,44236.0,48436.0,31583.0,34644.0,49005.0,49148.0,45210.0,48164.0,41312.0,46417.0,33884.0,31452.0,34520.0,38592.0,45404.0,41680.0,47556.0,36329.0,35923.0,40961.0,44485.0,30589.0,45114.0,30773.0,37224.0,37217.0,45808.0,43055.0,30193.0,46271.0,43637.0,45593.0
2,30192.0,45702.0,45937.0,45468.0,44236.0,48436.0,31583.0,34644.0,49005.0,49173.0,45210.0,48164.0,41312.0,46417.0,33884.0,31452.0,34520.0,38592.0,45404.0,41680.0,47556.0,33061.0,35923.0,40961.0,44485.0,30589.0,45114.0,30773.0,37224.0,37217.0,45808.0,43055.0,30193.0,38766.0,43637.0,45593.0
3,30192.0,45702.0,45937.0,45238.0,44236.0,48436.0,31583.0,34644.0,49083.0,49173.0,45210.0,48164.0,41312.0,46417.0,33884.0,32851.0,34520.0,38592.0,45404.0,41680.0,47646.0,33061.0,35923.0,40961.0,44485.0,30589.0,45114.0,30507.0,37224.0,37217.0,45808.0,43055.0,30169.0,38766.0,43637.0,45593.0
4,30192.0,45702.0,44041.0,45238.0,44236.0,48436.0,31583.0,34644.0,49083.0,49173.0,45210.0,48164.0,41312.0,46417.0,32332.0,32851.0,34520.0,38592.0,45404.0,41680.0,47646.0,33061.0,35923.0,40961.0,44485.0,30589.0,45681.0,30507.0,37224.0,37217.0,45808.0,43055.0,30169.0,38766.0,43637.0,45593.0
5,30192.0,44469.0,44041.0,45238.0,44236.0,48436.0,31583.0,33859.0,49083.0,49173.0,45210.0,48164.0,41312.0,46317.0,32332.0,32851.0,34520.0,38592.0,45404.0,38439.0,47646.0,33061.0,35923.0,40961.0,44485.0,29685.0,45681.0,30507.0,37224.0,37217.0,45808.0,44708.0,30169.0,38766.0,43637.0,45593.0
6,31756.0,44469.0,44041.0,45238.0,44236.0,48436.0,32334.0,33859.0,49083.0,49173.0,45210.0,48164.0,34683.0,46317.0,32332.0,32851.0,34520.0,38592.0,43640.0,38439.0,47646.0,33061.0,35923.0,40961.0,43865.0,29685.0,45681.0,30507.0,37224.0,37217.0,49114.0,44708.0,30169.0,38766.0,43637.0,45593.0
7,31756.0,44469.0,44041.0,45238.0,44236.0,46229.0,32334.0,33859.0,49083.0,49173.0,45210.0,48808.0,34683.0,46317.0,32332.0,32851.0,34520.0,41481.0,43640.0,38439.0,47646.0,33061.0,35923.0,38356.0,43865.0,29685.0,45681.0,30507.0,37224.0,46291.0,49114.0,44708.0,30169.0,38766.0,43637.0,49106.0
8,31756.0,44469.0,44041.0,45238.0,44206.0,46229.0,32334.0,33859.0,49083.0,49173.0,43724.0,48808.0,34683.0,46317.0,32332.0,32851.0,38961.0,41481.0,43640.0,38439.0,47646.0,33061.0,40181.0,38356.0,43865.0,29685.0,45681.0,30507.0,37390.0,46291.0,49114.0,44708.0,30169.0,38766.0,38461.0,49106.0
9,31756.0,44469.0,44041.0,45238.0,44206.0,46229.0,32334.0,33859.0,49083.0,49188.0,43724.0,48808.0,34683.0,46317.0,32332.0,32851.0,38961.0,41481.0,43640.0,38439.0,47646.0,36097.0,40181.0,38356.0,43865.0,29685.0,45681.0,30507.0,37390.0,46291.0,49114.0,44708.0,30169.0,38890.0,38461.0,49106.0
10,31756.0,44469.0,44041.0,44499.0,44206.0,46229.0,32334.0,33859.0,49111.0,49188.0,43724.0,48808.0,34683.0,46317.0,32332.0,32855.0,38961.0,41481.0,43640.0,38439.0,44113.0,36097.0,40181.0,38356.0,43865.0,29685.0,45681.0,31942.0,37390.0,46291.0,49114.0,44708.0,32046.0,38890.0,38461.0,49106.0
