WEEK,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
1,2389.0,10399.0,16592.0,13174.0,11315.0,9910.0,10302.0,3808.0,9691.0,7580.0,5508.0,12116.0,3699.0,4987.0,3903.0,3879.0,11089.0,7054.0,8400.0,11786.0,3459.0,2662.0,3394.0,9656.0,4121.0,1722.0,4417.0,6534.0,8390.0,4785.0,8717.0,5762.0,1699.0,4119.0,6488.0,4208.0
2,2690.0,8116.0,13074.0,13471.0,9856.0,8865.0,10075.0,3874.0,9553.0,8903.0,2861.0,11988.0,3768.0,4027.0,3322.0,3618.0,10169.0,14512.0,9501.0,10936.0,5351.0,2462.0,4202.0,10463.0,3711.0,4566.0,4237.0,6995.0,8682.0,4081.0,7602.0,4223.0,1852.0,2819.0,4066.0,4171.0
3,3327.0,7632.0,10909.0,12711.0,10375.0,7325.0,9848.0,3395.0,8551.0,8206.0,2475.0,9860.0,2722.0,3489.0,2751.0,3566.0,13498.0,17668.0,9855.0,9976.0,4878.0,2199.0,4040.0,10362.0,4120.0,8076.0,3994.0,7313.0,8629.0,3641.0,7936.0,3667.0,1891.0,2117.0,4262.0,3693.0
4,3150.0,6458.0,9119.0,12522.0,10530.0,6445.0,8087.0,2739.0,8668.0,6553.0,5534.0,8537.0,2264.0,3587.0,2911.0,3801.0,10264.0,14345.0,13720.0,9504.0,4915.0,2177.0,3253.0,10387.0,4648.0,8909.0,4555.0,7255.0,7866.0,3990.0,7321.0,3573.0,2006.0,2819.0,4522.0,3000.0
5,3860.0,5640.0,8005.0,14266.0,8440.0,6334.0,4309.0,3016.0,9901.0,4568.0,6031.0,8679.0,1969.0,3998.0,3196.0,4142.0,7666.0,10601.0,20283.0,8833.0,4139.0,2486.0,3662.0,10000.0,4081.0,8879.0,4293.0,6228.0,6283.0,4210.0,5866.0,3307.0,2241.0,2452.0,3835.0,2543.0
6,5420.0,5176.0,7130.0,12877.0,6995.0,8113.0,2567.0,3744.0,7870.0,12939.0,8724.0,9783.0,2019.0,6126.0,2899.0,4364.0,6502.0,9966.0,18402.0,8398.0,6868.0,3278.0,3099.0,9481.0,3057.0,6712.0,4119.0,4950.0,5739.0,4465.0,4801.0,2926.0,2822.0,2943.0,4059.0,2344.0
7,12117.0,4833.0,8232.0,9812.0,11805.0,7946.0,2376.0,4684.0,6167.0,19142.0,9720.0,9208.0,2256.0,7940.0,3666.0,4814.0,5771.0,10190.0,14007.0,8376.0,7725.0,3785.0,2658.0,7715.0,2563.0,4715.0,4505.0,7255.0,3883.0,6070.0,5140.0,2841.0,8356.0,2521.0,4491.0,2662.0
8,15214.0,4885.0,9588.0,8428.0,11458.0,8999.0,2497.0,5552.0,4744.0,14724.0,8135.0,7603.0,2680.0,7239.0,4041.0,4239.0,5265.0,9179.0,12146.0,8527.0,6798.0,4721.0,4319.0,6172.0,2699.0,3441.0,4526.0,6830.0,3624.0,7574.0,6335.0,2715.0,6738.0,2538.0,2789.0,3424.0
9,16809.0,5619.0,10365.0,10695.0,10860.0,10630.0,2579.0,5799.0,3506.0,11908.0,7839.0,6547.0,5597.0,6093.0,4798.0,2798.0,4154.0,7112.0,11689.0,10203.0,7793.0,4391.0,3874.0,6070.0,2887.0,3628.0,6323.0,6449.0,3183.0,9053.0,7466.0,2370.0,6267.0,3067.0,6849.0,4198.0
10,18075.0,6113.0,11736.0,12377.0,8832.0,12049.0,2593.0,5603.0,3100.0,9938.0,7794.0,6527.0,13992.0,6297.0,5454.0,3349.0,3539.0,8305.0,12797.0,11147.0,7981.0,4478.0,6598.0,6972.0,2837.0,4014.0,12130.0,7622.0,7535.0,12179.0,9524.0,2523.0,7702.0,4780.0,9788.0,5098.0
11,11088.0,5111.0,13434.0,8488.0,8471.0,12066.0,3106.0,5209.0,3457.0,8169.0,7528.0,6833.0,14872.0,7455.0,6978.0,4369.0,3324.0,9089.0,13647.0,10953.0,7458.0,4286.0,5957.0,7899.0,3132.0,3716.0,16229.0,8195.0,6375.0,15584.0,8463.0,3242.0,7506.0,5767.0,7721.0,6423.0
12,10318.0,5908.0,12804.0,7991.0,7613.0,11797.0,4145.0,4854.0,5338.0,7983.0,5620.0,11027.0,12428.0,8184.0,8589.0,5878.0,3530.0,11609.0,13124.0,11033.0,15617.0,5082.0,6112.0,5703.0,3851.0,3761.0,14459.0,8060.0,7989.0,16397.0,8239.0,4000.0,6988.0,5803.0,8431.0,8631.0
13,11750.0,9470.0,11394.0,12499.0,7941.0,12654.0,5807.0,4736.0,6961.0,7822.0,14784.0,19531.0,12043.0,13010.0,9759.0,5715.0,3483.0,15306.0,11147.0,11773.0,13430.0,6028.0,8399.0,4385.0,4045.0,5519.0,13699.0,10389.0,6707.0,16265.0,9590.0,5048.0,5700.0,5646.0,10782.0,10559.0
14,13304.0,10740.0,11741.0,16430.0,9019.0,13682.0,8241.0,5512.0,9870.0,6986.0,17907.0,18323.0,10468.0,18570.0,15404.0,5110.0,4329.0,12421.0,11235.0,17251.0,7299.0,6998.0,12388.0,4185.0,5558.0,7768.0,13824.0,11278.0,10405.0,14365.0,10717.0,5567.0,13538.0,7769.0,11068.0,10573.0
15,14818.0,13878.0,14459.0,12720.0,14112.0,12342.0,10850.0,4968.0,9141.0,17199.0,17044.0,17305.0,14661.0,12663.0,19025.0,6573.0,6070.0,16716.0,13815.0,19692.0,6974.0,12304.0,16944.0,5727.0,7185.0,6909.0,15221.0,11806.0,8946.0,20855.0,10049.0,4629.0,22743.0,9728.0,12073.0,13144.0
16,18354.0,19961.0,17127.0,14064.0,14881.0,13009.0,17538.0,3765.0,9074.0,15793.0,18312.0,15894.0,25660.0,9290.0,20725.0,6743.0,5606.0,21794.0,21703.0,17445.0,5153.0,17142.0,19150.0,6788.0,6597.0,6356.0,18309.0,15530.0,10318.0,28805.0,12985.0,4673.0,12815.0,13809.0,22337.0,18324.0
17,25519.0,19229.0,18319.0,13626.0,16557.0,14397.0,19698.0,4708.0,12999.0,8725.0,20405.0,18065.0,23879.0,9323.0,21013.0,4895.0,3960.0,29579.0,23595.0,16424.0,3773.0,19778.0,17599.0,8314.0,5876.0,5371.0,22800.0,13910.0,16663.0,21919.0,23494.0,4309.0,7752.0,17608.0,29645.0,21646.0
18,24403.0,13869.0,22007.0,19968.0,20752.0,18186.0,19071.0,4412.0,18896.0,4375.0,19977.0,22856.0,25500.0,8870.0,21316.0,3774.0,3725.0,32774.0,20138.0,19508.0,3548.0,24847.0,20345.0,8245.0,4532.0,4523.0,25885.0,21371.0,19307.0,27032.0,24051.0,3506.0,6990.0,23240.0,25595.0,20866.0
19,25496.0,8877.0,23798.0,23314.0,22779.0,19979.0,21430.0,7480.0,22662.0,3199.0,21267.0,22967.0,23722.0,13967.0,23421.0,3271.0,4496.0,29688.0,18100.0,19716.0,6073.0,27307.0,18751.0,7485.0,3895.0,4530.0,29583.0,23569.0,14339.0,21773.0,21965.0,3192.0,4659.0,24566.0,18683.0,22543.0
20,19062.0,9438.0,22961.0,22888.0,24377.0,21804.0,22417.0,7787.0,21535.0,4332.0,20090.0,21929.0,17989.0,17888.0,24012.0,3088.0,3340.0,24848.0,20767.0,17270.0,8096.0,27487.0,25597.0,7504.0,3567.0,4647.0,31098.0,25297.0,7557.0,23999.0,13745.0,2999.0,3494.0,21342.0,13323.0,27231.0
21,20114.0,7623.0,20962.0,24193.0,19827.0,24354.0,21919.0,5309.0,18539.0,15664.0,16056.0,21282.0,13505.0,20154.0,20702.0,2892.0,4351.0,20856.0,23785.0,16448.0,8016.0,26392.0,22955.0,8198.0,3343.0,5005.0,28243.0,23330.0,7740.0,27187.0,12570.0,2850.0,3422.0,19629.0,9546.0,25942.0
22,16270.0,3986.0,22128.0,23980.0,23966.0,24124.0,17568.0,8964.0,17485.0,16337.0,18289.0,22207.0,9939.0,19079.0,17198.0,2615.0,2992.0,11478.0,25953.0,17000.0,6559.0,21353.0,23194.0,13644.0,3061.0,5061.0,23648.0,21578.0,10892.0,18806.0,6223.0,2587.0,3087.0,21681.0,5723.0,22773.0
