WEEK,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
1,25330.0,31579.0,32780.0,33522.0,30555.0,31939.0,37877.0,18921.0,34105.0,32815.0,18291.0,23639.0,20575.0,33099.0,15193.0,13086.0,18433.0,19276.0,19458.0,31581.0,33853.0,21642.0,13820.0,23172.0,14625.0,17741.0,29947.0,23770.0,23212.0,33405.0,31165.0,34538.0,28083.0,23015.0,26555.0,37482.0
2,25438.0,33532.0,33444.0,32313.0,30777.0,30334.0,38181.0,17302.0,35327.0,31241.0,17855.0,25672.0,19993.0,33564.0,16377.0,13898.0,20228.0,24854.0,20353.0,32261.0,32405.0,19575.0,16823.0,21976.0,15249.0,17698.0,27825.0,24185.0,22963.0,32172.0,32433.0,31610.0,28957.0,24021.0,23538.0,36555.0
3,28524.0,33807.0,34829.0,28366.0,31679.0,28181.0,38095.0,15369.0,34164.0,31713.0,15050.0,25675.0,19385.0,33711.0,16398.0,14728.0,22124.0,29761.0,21666.0,32631.0,33378.0,20521.0,16414.0,21500.0,14935.0,20244.0,26160.0,22246.0,24258.0,29690.0,33952.0,30051.0,27455.0,22829.0,21024.0,37244.0
4,28590.0,32767.0,35983.0,30205.0,32249.0,24493.0,36210.0,14302.0,35314.0,34093.0,16434.0,22935.0,19503.0,33422.0,16597.0,13207.0,25322.0,30810.0,22148.0,32465.0,34049.0,17866.0,17289.0,23122.0,16983.0,23226.0,26121.0,21883.0,25408.0,28731.0,34428.0,28497.0,26632.0,25820.0,20117.0,37723.0
5,29126.0,31397.0,36255.0,32004.0,33078.0,20625.0,35505.0,13226.0,35771.0,35421.0,18181.0,22835.0,16952.0,33367.0,16817.0,14968.0,27581.0,31057.0,24454.0,32220.0,34183.0,18062.0,16743.0,21647.0,19002.0,22048.0,24507.0,21810.0,24006.0,25354.0,34751.0,26101.0,24452.0,28312.0,20622.0,38927.0
6,29575.0,29488.0,36542.0,32457.0,35932.0,20474.0,33144.0,11675.0,34980.0,33379.0,21142.0,27675.0,14387.0,33256.0,15258.0,17584.0,26337.0,25556.0,27554.0,31765.0,35696.0,17824.0,17359.0,20287.0,18476.0,22727.0,25879.0,21642.0,23495.0,22436.0,35200.0,24861.0,23427.0,28798.0,21867.0,38230.0
7,30226.0,26168.0,35988.0,31861.0,37055.0,19599.0,29728.0,12466.0,32137.0,34098.0,24308.0,27213.0,14562.0,33187.0,15535.0,15616.0,26826.0,22311.0,30434.0,30919.0,35931.0,18719.0,16000.0,19444.0,20129.0,23928.0,29072.0,20101.0,24308.0,19099.0,34678.0,25688.0,23572.0,26156.0,21294.0,36937.0
8,31832.0,26122.0,33789.0,30715.0,36897.0,18986.0,25448.0,14231.0,31330.0,36098.0,18976.0,24462.0,14407.0,32703.0,16046.0,13327.0,26505.0,20866.0,31979.0,30880.0,35965.0,18711.0,18150.0,19661.0,21253.0,18986.0,29864.0,19900.0,23189.0,19824.0,32828.0,26092.0,22797.0,28700.0,23743.0,36656.0
9,34128.0,28478.0,30909.0,27707.0,33191.0,17645.0,22246.0,13725.0,30159.0,36978.0,17326.0,22783.0,13927.0,33205.0,16026.0,12879.0,25409.0,20651.0,33939.0,31364.0,34370.0,18985.0,17234.0,20173.0,18914.0,15815.0,33060.0,19566.0,22141.0,20309.0,30231.0,25292.0,24165.0,26738.0,31924.0,34956.0
10,33889.0,30436.0,28322.0,25538.0,31571.0,17840.0,20203.0,13568.0,26791.0,37102.0,17909.0,25233.0,14296.0,34092.0,15299.0,15778.0,22631.0,21149.0,31897.0,32083.0,33741.0,19119.0,18138.0,21333.0,16757.0,15609.0,35054.0,19435.0,28339.0,18648.0,30891.0,20917.0,21781.0,26747.0,34565.0,34008.0
