DAY,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
1,10274.0,5435.0,5149.0,6562.0,5484.0,8270.0,12605.0,5919.0,6201.0,5215.0,6807.0,5802.0,9646.0,7135.0,5500.0,5328.0,5792.0,5613.0,5764.0,6338.0,5511.0,8353.0,5607.0,8223.0,6714.0,8661.0,9441.0,6418.0,6695.0,5433.0,6262.0,10238.0,12080.0,8095.0,12379.0,6784.0
2,10274.0,5435.0,5149.0,6562.0,5484.0,8270.0,12605.0,5919.0,6201.0,5243.0,6807.0,5802.0,9646.0,7135.0,5500.0,5328.0,5792.0,5613.0,5764.0,6338.0,5511.0,12167.0,5607.0,8223.0,6714.0,8661.0,9441.0,6418.0,6695.0,5433.0,6262.0,10238.0,12080.0,9987.0,12379.0,6784.0
3,10274.0,5435.0,5149.0,6332.0,5484.0,8270.0,12605.0,5919.0,5543.0,5243.0,6807.0,5802.0,9646.0,7135.0,5500.0,5218.0,5792.0,5613.0,5764.0,6338.0,6286.0,12167.0,5607.0,8223.0,6714.0,8661.0,9441.0,5699.0,6695.0,5433.0,6262.0,10238.0,10908.0,9987.0,12379.0,6784.0
4,10274.0,5435.0,5234.0,6332.0,5484.0,8270.0,12605.0,5919.0,5543.0,5243.0,6807.0,5802.0,9646.0,7135.0,5496.0,5218.0,5792.0,5613.0,5764.0,6338.0,6286.0,12167.0,5607.0,8223.0,6714.0,8661.0,10469.0,5699.0,6695.0,5433.0,6262.0,10238.0,10908.0,9987.0,12379.0,6784.0
5,10274.0,5206.0,5234.0,6332.0,5484.0,8270.0,12605.0,5582.0,5543.0,5243.0,6807.0,5802.0,9646.0,6769.0,5496.0,5218.0,5792.0,5613.0,5764.0,9497.0,6286.0,12167.0,5607.0,8223.0,6714.0,8674.0,10469.0,5699.0,6695.0,5433.0,6262.0,8150.0,10908.0,9987.0,12379.0,6784.0
6,6417.0,5206.0,5234.0,6332.0,5484.0,8270.0,12534.0,5582.0,5543.0,5243.0,6807.0,5802.0,11607.0,6769.0,5496.0,5218.0,5792.0,5613.0,5297.0,9497.0,6286.0,12167.0,5607.0,8223.0,8458.0,8674.0,10469.0,5699.0,6695.0,5433.0,6620.0,8150.0,10908.0,9987.0,12379.0,6784.0
7,6417.0,5206.0,5234.0,6332.0,5484.0,12530.0,12534.0,5582.0,5543.0,5243.0,6807.0,5000.0,11607.0,6769.0,5496.0,5218.0,5792.0,6673.0,5297.0,9497.0,6286.0,12167.0,5607.0,5448.0,8458.0,8674.0,10469.0,5699.0,6695.0,6422.0,6620.0,8150.0,10908.0,9987.0,12379.0,5870.0
8,6417.0,5206.0,5234.0,6332.0,7483.0,12530.0,12534.0,5582.0,5543.0,5243.0,10251.0,5000.0,11607.0,6769.0,5496.0,5218.0,5342.0,6673.0,5297.0,9497.0,6286.0,12167.0,5227.0,5448.0,8458.0,8674.0,10469.0,5699.0,6414.0,6422.0,6620.0,8150.0,10908.0,9987.0,11986.0,5870.0
9,6417.0,5206.0,5234.0,6332.0,7483.0,12530.0,12534.0,5582.0,5543.0,5186.0,10251.0,5000.0,11607.0,6769.0,5496.0,5218.0,5342.0,6673.0,5297.0,9497.0,6286.0,10239.0,5227.0,5448.0,8458.0,8674.0,10469.0,5699.0,6414.0,6422.0,6620.0,8150.0,10908.0,11085.0,11986.0,5870.0
10,6417.0,5206.0,5234.0,6021.0,7483.0,12530.0,12534.0,5582.0,5432.0,5186.0,10251.0,5000.0,11607.0,6769.0,5496.0,7876.0,5342.0,6673.0,5297.0,9497.0,6399.0,10239.0,5227.0,5448.0,8458.0,8674.0,10469.0,6975.0,6414.0,6422.0,6620.0,8150.0,11425.0,11085.0,11986.0,5870.0
11,6417.0,5206.0,7581.0,6021.0,7483.0,12530.0,12534.0,5582.0,5432.0,5186.0,10251.0,5000.0,11607.0,6769.0,5320.0,7876.0,5342.0,6673.0,5297.0,9497.0,6399.0,10239.0,5227.0,5448.0,8458.0,8674.0,9954.0,6975.0,6414.0,6422.0,6620.0,8150.0,11425.0,11085.0,11986.0,5870.0
12,6417.0,5201.0,7581.0,6021.0,7483.0,12530.0,12534.0,5855.0,5432.0,5186.0,10251.0,5000.0,11607.0,6035.0,5320.0,7876.0,5342.0,6673.0,5297.0,8272.0,6399.0,10239.0,5227.0,5448.0,8458.0,5588.0,9954.0,6975.0,6414.0,6422.0,6620.0,7133.0,11425.0,11085.0,11986.0,5870.0
13,5776.0,5201.0,7581.0,6021.0,7483.0,12530.0,8450.0,5855.0,5432.0,5186.0,10251.0,5000.0,10646.0,6035.0,5320.0,7876.0,5342.0,6673.0,5200.0,8272.0,6399.0,10239.0,5227.0,5448.0,7652.0,5588.0,9954.0,6975.0,6414.0,6422.0,5624.0,7133.0,11425.0,11085.0,11986.0,5870.0
14,5776.0,5201.0,7581.0,6021.0,7483.0,12501.0,8450.0,5855.0,5432.0,5186.0,10251.0,5123.0,10646.0,6035.0,5320.0,7876.0,5342.0,6170.0,5200.0,8272.0,6399.0,10239.0,5227.0,5315.0,7652.0,5588.0,9954.0,6975.0,6414.0,7991.0,5624.0,7133.0,11425.0,11085.0,11986.0,5580.0
15,5776.0,5201.0,7581.0,6021.0,8637.0,12501.0,8450.0,5855.0,5432.0,5186.0,11921.0,5123.0,10646.0,6035.0,5320.0,7876.0,5260.0,6170.0,5200.0,8272.0,6399.0,10239.0,5432.0,5315.0,7652.0,5588.0,9954.0,6975.0,5784.0,7991.0,5624.0,7133.0,11425.0,11085.0,12185.0,5580.0
16,5776.0,5201.0,7581.0,6021.0,8637.0,12501.0,8450.0,5855.0,5432.0,9648.0,11921.0,5123.0,10646.0,6035.0,5320.0,7876.0,5260.0,6170.0,5200.0,8272.0,6399.0,10005.0,5432.0,5315.0,7652.0,5588.0,9954.0,6975.0,5784.0,7991.0,5624.0,7133.0,11425.0,7195.0,12185.0,5580.0
17,5776.0,5201.0,7581.0,5833.0,8637.0,12501.0,8450.0,5855.0,5226.0,9648.0,11921.0,5123.0,10646.0,6035.0,5320.0,11104.0,5260.0,6170.0,5200.0,8272.0,11139.0,10005.0,5432.0,5315.0,7652.0,5588.0,9954.0,6157.0,5784.0,7991.0,5624.0,7133.0,8160.0,7195.0,12185.0,5580.0
