DAY,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
1,7947.714286,7750.571429,2324.142857,9410.428571,8648.142857,5600.857143,2699.142857,2916.0,7035.142857,5697.857143,8431.0,7099.428571,7438.571429,3558.0,8991.571429,8064.571429,5341.285714,2998.714286,7777.571429,8808.285714,7947.0,4421.571429,9477.285714,7260.857143,1000.571429,2484.571429,943.4285714,9251.142857,5865.285714,3466.714286,785.8571429,2941.714286,8595.428571,1511.0,3300.714286,5189.285714
2,7947.714286,7750.571429,2324.142857,9410.428571,8648.142857,5600.857143,2699.142857,2916.0,7035.142857,5697.857143,8431.0,7099.428571,7438.571429,3558.0,8991.571429,8064.571429,5341.285714,2998.714286,7777.571429,8808.285714,7947.0,4421.571429,9477.285714,7260.857143,1000.571429,2484.571429,943.4285714,9251.142857,5865.285714,3466.714286,785.8571429,2941.714286,8595.428571,1511.0,3300.714286,5189.285714
3,7947.714286,7750.571429,2324.142857,9410.428571,8648.142857,5600.857143,2699.142857,2916.0,7035.142857,5697.857143,8431.0,7099.428571,7438.571429,3558.0,8991.571429,8064.571429,5341.285714,2998.714286,7777.571429,8808.285714,7947.0,4421.571429,9477.285714,7260.857143,1000.571429,2484.571429,943.4285714,9251.142857,5865.285714,3466.714286,785.8571429,2941.714286,8595.428571,1511.0,3300.714286,5189.285714
4,7947.714286,7750.571429,2324.142857,9410.428571,8648.142857,5600.857143,2699.142857,2916.0,7035.142857,5697.857143,8431.0,7099.428571,7438.571429,3558.0,8991.571429,8064.571429,5341.285714,2998.714286,7777.571429,8808.285714,7947.0,4421.571429,9477.285714,7260.857143,1000.571429,2484.571429,943.4285714,9251.142857,5865.285714,3466.714286,785.8571429,2941.714286,8595.428571,1511.0,3300.714286,5189.285714
5,7947.714286,7750.571429,2324.142857,9410.428571,8648.142857,5600.857143,2699.142857,2916.0,7035.142857,5697.857143,8431.0,7099.428571,7438.571429,3558.0,8991.571429,8064.571429,5341.285714,2998.714286,7777.571429,8808.285714,7947.0,4421.571429,9477.285714,7260.857143,1000.571429,2484.571429,943.4285714,9251.142857,5865.285714,3466.714286,785.8571429,2941.714286,8595.428571,1511.0,3300.714286,5189.285714
6,7947.714286,7750.571429,2324.142857,9410.428571,8648.142857,5600.857143,2699.142857,2916.0,7035.142857,5697.857143,8431.0,7099.428571,7438.571429,3558.0,8991.571429,8064.571429,5341.285714,2998.714286,7777.571429,8808.285714,7947.0,4421.571429,9477.285714,7260.857143,1000.571429,2484.571429,943.4285714,9251.142857,5865.285714,3466.714286,785.8571429,2941.714286,8595.428571,1511.0,3300.714286,5189.285714
7,7947.714286,7750.571429,2324.142857,9410.428571,8648.142857,5600.857143,2699.142857,2916.0,7035.142857,5697.857143,8431.0,7099.428571,7438.571429,3558.0,8991.571429,8064.571429,5341.285714,2998.714286,7777.571429,8808.285714,7947.0,4421.571429,9477.285714,7260.857143,1000.571429,2484.571429,943.4285714,9251.142857,5865.285714,3466.714286,785.8571429,2941.714286,8595.428571,1511.0,3300.714286,5189.285714
8,7859.0,7786.428571,2890.714286,9003.0,8994.571429,3078.857143,2247.142857,3340.285714,7020.714286,2613.142857,3749.428571,5698.714286,7590.714286,8801.857143,9390.142857,8105.857143,3355.142857,1714.285714,9233.571429,8650.142857,8104.857143,4465.857143,9360.714286,4642.285714,1190.142857,2479.857143,1252.571429,9117.142857,4101.857143,2724.428571,1650.857143,3457.0,8637.428571,1063.142857,3021.0,5144.571429
9,7859.0,7786.428571,2890.714286,9003.0,8994.571429,3078.857143,2247.142857,3340.285714,7020.714286,2613.142857,3749.428571,5698.714286,7590.714286,8801.857143,9390.142857,8105.857143,3355.142857,1714.285714,9233.571429,8650.142857,8104.857143,4465.857143,9360.714286,4642.285714,1190.142857,2479.857143,1252.571429,9117.142857,4101.857143,2724.428571,1650.857143,3457.0,8637.428571,1063.142857,3021.0,5144.571429
10,7859.0,7786.428571,2890.714286,9003.0,8994.571429,3078.857143,2247.142857,3340.285714,7020.714286,2613.142857,3749.428571,5698.714286,7590.714286,8801.857143,9390.142857,8105.857143,3355.142857,1714.285714,9233.571429,8650.142857,8104.857143,4465.857143,9360.714286,4642.285714,1190.142857,2479.857143,1252.571429,9117.142857,4101.857143,2724.428571,1650.857143,3457.0,8637.428571,1063.142857,3021.0,5144.571429
