WEEK,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
1,246260.0,167634.0,177183.0,155675.0,151750.0,166104.0,142977.0,171064.0,165648.0,177855.0,174983.0,201909.0,177411.0,173177.0,138973.0,202755.0,193268.0,233274.0,200919.0,133736.0,184195.0,200076.0,151495.0,273979.0,164364.0,236964.0,240667.0,175155.0,203085.0,148818.0,144291.0,197087.0,214759.0,206935.0,186406.0,163039.0
2,241042.0,147027.0,171275.0,153728.0,162591.0,160054.0,144751.0,170342.0,155762.0,173907.0,174616.0,192417.0,170163.0,157681.0,130112.0,190765.0,178568.0,213629.0,177589.0,134241.0,173581.0,196100.0,139040.0,257834.0,161350.0,195885.0,228126.0,158771.0,183398.0,159494.0,138432.0,172219.0,186765.0,219814.0,211809.0,153347.0
3,207903.0,126885.0,167592.0,147813.0,160436.0,153481.0,142109.0,169735.0,154634.0,170664.0,170513.0,181016.0,160561.0,148694.0,126368.0,174508.0,169933.0,207295.0,170862.0,141026.0,168468.0,264489.0,137384.0,222633.0,163174.0,180946.0,219628.0,148131.0,162483.0,156537.0,134994.0,156703.0,175965.0,199706.0,183776.0,145544.0
4,193829.0,115607.0,168364.0,139816.0,172540.0,154302.0,137951.0,170794.0,151299.0,159465.0,167304.0,171607.0,154970.0,133607.0,124354.0,165649.0,160483.0,187126.0,165735.0,135147.0,165512.0,278730.0,141790.0,208855.0,158575.0,173513.0,217125.0,153856.0,164921.0,159256.0,140126.0,158056.0,201775.0,176664.0,198221.0,144813.0
5,181470.0,111251.0,168163.0,135331.0,166073.0,145239.0,136906.0,171040.0,149379.0,148379.0,163764.0,155623.0,146027.0,130004.0,111382.0,164467.0,155055.0,176474.0,158296.0,132931.0,164846.0,288727.0,146829.0,204892.0,159715.0,160467.0,223895.0,150353.0,174105.0,174806.0,133666.0,161371.0,205413.0,178171.0,191176.0,162169.0
6,167461.0,107681.0,166942.0,133547.0,164427.0,136603.0,134685.0,170657.0,171650.0,144542.0,155809.0,146541.0,136982.0,128709.0,96350.0,190838.0,163425.0,173482.0,145281.0,135786.0,169354.0,304855.0,150701.0,196841.0,169544.0,144799.0,234123.0,140670.0,164196.0,207945.0,134308.0,155275.0,167068.0,167938.0,169301.0,165488.0
7,151403.0,101728.0,167963.0,132451.0,169107.0,130000.0,137724.0,170266.0,187880.0,139006.0,140139.0,128023.0,139146.0,125446.0,88806.0,196632.0,166102.0,162790.0,135457.0,135209.0,175160.0,280060.0,146854.0,173792.0,192559.0,135908.0,241381.0,131764.0,164262.0,199889.0,130544.0,150543.0,149683.0,161400.0,163878.0,153027.0
8,136093.0,96403.0,168499.0,129419.0,186149.0,124309.0,138976.0,167775.0,182982.0,134293.0,120032.0,120754.0,148779.0,117071.0,85805.0,196556.0,162060.0,148644.0,127784.0,146732.0,192194.0,270271.0,142012.0,172351.0,180685.0,133263.0,243598.0,128533.0,159940.0,191078.0,115370.0,147719.0,138196.0,149013.0,146951.0,154385.0
9,125882.0,92492.0,180232.0,131832.0,179270.0,124025.0,137027.0,167868.0,179305.0,128747.0,104232.0,108271.0,150832.0,110487.0,84489.0,194208.0,180207.0,141680.0,125222.0,150294.0,168745.0,275045.0,142631.0,172462.0,160398.0,133876.0,241684.0,127835.0,154249.0,161235.0,103733.0,161318.0,130748.0,147616.0,135581.0,148252.0
10,121823.0,90844.0,197943.0,132258.0,146284.0,145430.0,141844.0,175249.0,182895.0,139618.0,96704.0,100760.0,144676.0,103892.0,83751.0,206846.0,216977.0,131490.0,128511.0,149762.0,158823.0,251284.0,145515.0,174762.0,144097.0,148073.0,228209.0,128229.0,147654.0,167898.0,107990.0,163157.0,127717.0,147512.0,126437.0,146083.0
