WEEK,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
1,35946.0,35589.0,35361.0,35994.0,39330.0,37392.0,32696.0,35662.0,37548.0,39570.0,33675.0,29044.0,36589.0,40067.0,31418.0,38259.0,35412.0,32514.0,38085.0,30382.0,36894.0,39657.0,34759.0,37751.0,33541.0,34052.0,39154.0,30154.0,31865.0,34740.0,28128.0,34914.0,29097.0,38133.0,37768.0,38908.0
2,37438.0,38644.0,34141.0,37072.0,39003.0,36237.0,33087.0,35599.0,37919.0,35182.0,33768.0,35621.0,34351.0,39357.0,28588.0,36426.0,31393.0,31834.0,35695.0,33577.0,34408.0,40772.0,31943.0,34802.0,36154.0,31667.0,37804.0,31740.0,32560.0,33764.0,27194.0,35310.0,28200.0,37379.0,37050.0,34839.0
3,37054.0,37571.0,35566.0,36331.0,36129.0,35307.0,33515.0,35123.0,40878.0,35887.0,34182.0,33691.0,33642.0,36806.0,27235.0,36019.0,29719.0,30360.0,29992.0,36469.0,36264.0,41580.0,31021.0,32566.0,37802.0,27860.0,35445.0,33309.0,37066.0,32451.0,27941.0,35730.0,29034.0,38023.0,37492.0,31399.0
4,33662.0,36625.0,37828.0,36218.0,30371.0,35658.0,34370.0,34336.0,40592.0,35776.0,33922.0,36435.0,34301.0,33089.0,25533.0,35987.0,33323.0,29025.0,31096.0,37089.0,38913.0,41758.0,34781.0,36977.0,37224.0,29019.0,34398.0,32928.0,36407.0,33820.0,33937.0,35121.0,29579.0,33508.0,36234.0,35277.0
5,34037.0,35648.0,36940.0,34239.0,32116.0,35945.0,36125.0,34236.0,37386.0,36755.0,34612.0,33578.0,35246.0,33035.0,22729.0,36828.0,32222.0,27768.0,29137.0,34619.0,39449.0,41359.0,35090.0,41039.0,36343.0,32950.0,33919.0,33286.0,34378.0,33980.0,37463.0,34368.0,29365.0,35946.0,37175.0,38356.0
6,33675.0,34816.0,35625.0,33736.0,33636.0,31104.0,33769.0,34370.0,35589.0,33274.0,33390.0,29651.0,38647.0,33868.0,20910.0,39908.0,33213.0,27377.0,26094.0,33232.0,37325.0,41665.0,34712.0,40974.0,34257.0,34557.0,34495.0,33232.0,32950.0,34907.0,35960.0,33709.0,28806.0,38110.0,38411.0,39832.0
7,32112.0,36364.0,35381.0,33691.0,33535.0,33354.0,33206.0,35675.0,36830.0,34762.0,29473.0,34620.0,39062.0,34824.0,20549.0,40328.0,34475.0,29807.0,23324.0,36691.0,35241.0,41333.0,38337.0,41451.0,32555.0,34604.0,35037.0,32657.0,32739.0,36868.0,32016.0,31579.0,28904.0,41501.0,31231.0,35043.0
8,27852.0,36996.0,35332.0,37829.0,34032.0,33043.0,33271.0,36797.0,36119.0,34291.0,34734.0,35964.0,38793.0,38087.0,20520.0,40094.0,33285.0,31811.0,22036.0,36807.0,35840.0,40145.0,37102.0,41036.0,31779.0,35643.0,34469.0,34026.0,33618.0,33579.0,28672.0,30148.0,29614.0,36978.0,31074.0,37561.0
9,26502.0,36790.0,34864.0,40415.0,33893.0,33279.0,32910.0,35890.0,35693.0,32673.0,35575.0,35991.0,35028.0,40829.0,20643.0,37504.0,32723.0,32787.0,20717.0,35184.0,34231.0,37046.0,38341.0,39025.0,32158.0,35071.0,34388.0,34903.0,33631.0,36308.0,26792.0,29861.0,27643.0,40179.0,27999.0,38796.0
10,27453.0,36782.0,34203.0,42039.0,29027.0,33859.0,34563.0,34850.0,35986.0,32317.0,29779.0,34159.0,33247.0,42081.0,20637.0,33151.0,31120.0,34632.0,20456.0,34222.0,36315.0,35392.0,36606.0,33618.0,32624.0,33680.0,34102.0,34596.0,33888.0,36279.0,26855.0,29474.0,29057.0,42000.0,26359.0,39706.0
11,31443.0,35839.0,33773.0,40334.0,28836.0,32378.0,34623.0,34245.0,34243.0,32665.0,28506.0,35559.0,33350.0,40670.0,20608.0,35542.0,29307.0,35238.0,20480.0,34425.0,36356.0,35799.0,37134.0,30581.0,33535.0,31754.0,33435.0,31391.0,32951.0,34655.0,27121.0,29267.0,30644.0,36644.0,29194.0,40219.0
12,35527.0,35535.0,33517.0,40209.0,30643.0,33168.0,33710.0,33302.0,33588.0,33339.0,33654.0,36799.0,34566.0,38730.0,23486.0,38965.0,28386.0,33489.0,22334.0,34833.0,36047.0,37047.0,36095.0,29960.0,33256.0,29987.0,33022.0,33567.0,30378.0,35405.0,30214.0,29252.0,30310.0,32788.0,33628.0,38041.0
13,36025.0,34594.0,32598.0,41281.0,30080.0,32281.0,32891.0,33080.0,33432.0,34362.0,31060.0,36404.0,33597.0,39747.0,26428.0,36692.0,28088.0,30423.0,28657.0,33212.0,35020.0,36092.0,34989.0,30846.0,33305.0,30223.0,33341.0,33305.0,28760.0,37682.0,31981.0,31039.0,30085.0,32642.0,36113.0,35796.0
14,32653.0,33992.0,32173.0,39946.0,25448.0,30823.0,31314.0,33103.0,32761.0,33007.0,33267.0,36274.0,32709.0,41494.0,28584.0,32136.0,28327.0,37214.0,32723.0,32937.0,33931.0,34656.0,32857.0,34993.0,34318.0,30249.0,32865.0,33824.0,28451.0,37409.0,33442.0,33045.0,28767.0,31913.0,35540.0,34036.0
15,30752.0,33533.0,30972.0,37658.0,30514.0,30767.0,28199.0,31840.0,32366.0,29108.0,33693.0,36276.0,33485.0,39621.0,29486.0,26446.0,23396.0,36835.0,30769.0,32299.0,34748.0,33811.0,33100.0,37176.0,33793.0,31098.0,33018.0,35053.0,27226.0,35916.0,33879.0,33011.0,25864.0,30622.0,32692.0,30474.0
16,27390.0,28885.0,28630.0,39228.0,31322.0,30137.0,25826.0,28545.0,33098.0,26154.0,29266.0,33376.0,33292.0,35754.0,30510.0,23234.0,21089.0,35434.0,26379.0,30040.0,34252.0,34124.0,33973.0,33623.0,30366.0,32459.0,32574.0,32210.0,22995.0,33979.0,36039.0,31919.0,22853.0,26450.0,28205.0,27272.0
17,24608.0,23537.0,24942.0,39309.0,31158.0,29144.0,26696.0,28562.0,31170.0,22887.0,21607.0,29740.0,32194.0,30759.0,32837.0,22677.0,20863.0,30595.0,26143.0,27503.0,32837.0,32934.0,26676.0,31474.0,24216.0,31777.0,28905.0,25927.0,20542.0,34860.0,36220.0,29479.0,21430.0,25065.0,26613.0,24735.0
18,23156.0,21832.0,24871.0,37087.0,29983.0,24370.0,25483.0,28724.0,28081.0,20243.0,19281.0,28707.0,26377.0,27501.0,30709.0,24364.0,19747.0,29002.0,24786.0,23588.0,31551.0,31835.0,26740.0,30173.0,19928.0,29498.0,25962.0,23068.0,18900.0,37162.0,34968.0,27670.0,22243.0,23749.0,24275.0,22019.0
19,21379.0,20456.0,26435.0,36936.0,30047.0,21827.0,22124.0,27695.0,25162.0,20042.0,22467.0,27217.0,23109.0,25972.0,26242.0,27238.0,18449.0,28257.0,21456.0,21415.0,30773.0,30901.0,28420.0,25912.0,17818.0,25308.0,24740.0,21493.0,17815.0,35111.0,32492.0,27750.0,25332.0,22218.0,26453.0,21064.0
20,21079.0,18727.0,27225.0,31979.0,31068.0,20332.0,21524.0,28390.0,24693.0,18352.0,20037.0,26825.0,21293.0,22365.0,25708.0,25125.0,20374.0,28028.0,19803.0,21047.0,28496.0,29110.0,28738.0,24726.0,17957.0,21217.0,22995.0,20413.0,17138.0,31294.0,29333.0,27267.0,27088.0,20252.0,23007.0,21961.0
21,26284.0,22001.0,26671.0,28528.0,29542.0,19537.0,22289.0,28705.0,26698.0,16595.0,20458.0,25656.0,18830.0,19900.0,26108.0,25011.0,20854.0,27842.0,17830.0,20383.0,25297.0,24887.0,29118.0,23920.0,18333.0,19350.0,20630.0,22011.0,15332.0,30889.0,27637.0,24181.0,25591.0,19018.0,24268.0,23758.0
22,26160.0,25078.0,25289.0,24486.0,26156.0,21535.0,20180.0,26902.0,28211.0,14629.0,21699.0,20435.0,17124.0,21295.0,25572.0,23330.0,18619.0,26555.0,16038.0,18259.0,22403.0,20779.0,29436.0,18736.0,16880.0,17096.0,20187.0,24372.0,13946.0,27317.0,28869.0,20333.0,23549.0,18284.0,25072.0,23640.0
23,24893.0,22383.0,24446.0,27763.0,24540.0,20061.0,16971.0,23659.0,26753.0,13532.0,15453.0,18128.0,14819.0,22520.0,22793.0,20422.0,16918.0,24067.0,14472.0,15888.0,20994.0,20893.0,26182.0,16848.0,16393.0,15116.0,23224.0,24527.0,13513.0,26815.0,28531.0,17346.0,19000.0,24566.0,22250.0,24666.0
24,23602.0,20652.0,22495.0,25371.0,29846.0,19994.0,15398.0,19560.0,23104.0,12730.0,12370.0,20403.0,13634.0,21506.0,18795.0,18915.0,17038.0,23063.0,13839.0,14514.0,17417.0,20675.0,23467.0,16301.0,14286.0,14501.0,24218.0,21327.0,14421.0,20475.0,27376.0,15943.0,16403.0,21033.0,21801.0,25272.0
