WEEK,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
1,94251.0,196900.0,204462.0,81869.0,223999.0,55093.0,51101.0,133992.0,206434.0,192594.0,63070.0,199302.0,52292.0,131928.0,79968.0,180937.0,208293.0,191720.0,227656.0,189866.0,196954.0,56617.0,226470.0,229494.0,54150.0,56777.0,51569.0,62030.0,88159.0,119299.0,96143.0,46974.0,78174.0,82211.0,49786.0,192359.0
2,145791.0,204981.0,182241.0,70504.0,200944.0,43865.0,49109.0,143869.0,200964.0,192723.0,54805.0,200424.0,45363.0,97928.0,109775.0,189625.0,214148.0,131905.0,220810.0,167947.0,211915.0,69170.0,220632.0,218806.0,46850.0,54571.0,61215.0,68256.0,90933.0,70992.0,85762.0,40104.0,77342.0,78734.0,45125.0,197064.0
3,171195.0,182295.0,122048.0,55547.0,218321.0,40369.0,57822.0,149317.0,213927.0,139307.0,65288.0,130026.0,47657.0,134515.0,165536.0,127070.0,216756.0,132243.0,204910.0,125595.0,153640.0,64155.0,209762.0,200287.0,43569.0,52037.0,62736.0,92071.0,132723.0,73976.0,96074.0,38807.0,82211.0,59459.0,38108.0,191412.0
4,178706.0,110855.0,82954.0,50892.0,223583.0,38814.0,59945.0,146897.0,208264.0,90593.0,90714.0,77291.0,67609.0,196242.0,175677.0,106301.0,142544.0,94546.0,214275.0,142562.0,180372.0,65571.0,222589.0,205450.0,41423.0,44971.0,55266.0,93000.0,88220.0,84425.0,85810.0,40411.0,80912.0,70766.0,35700.0,219214.0
5,209204.0,67016.0,76406.0,59836.0,131820.0,36941.0,46814.0,98037.0,135043.0,79250.0,58667.0,102923.0,91241.0,188051.0,189964.0,93635.0,75255.0,136299.0,199529.0,223600.0,167383.0,95167.0,241746.0,202358.0,40208.0,45978.0,70580.0,87846.0,66455.0,147595.0,98744.0,42564.0,110805.0,63236.0,31810.0,217969.0
6,187901.0,59479.0,74373.0,81952.0,68626.0,40959.0,45795.0,77531.0,81644.0,66405.0,50981.0,200992.0,96721.0,148075.0,211247.0,81072.0,71320.0,186169.0,124483.0,227765.0,199221.0,103489.0,225177.0,181106.0,40186.0,47680.0,72590.0,81953.0,59859.0,136057.0,164570.0,40718.0,126998.0,53374.0,38674.0,225229.0
7,164655.0,67481.0,73303.0,97899.0,63693.0,63942.0,43226.0,77524.0,63341.0,61840.0,52570.0,180021.0,81869.0,98064.0,185564.0,77569.0,69138.0,211745.0,121159.0,225635.0,198575.0,106015.0,170003.0,167637.0,38157.0,44650.0,80576.0,71514.0,51886.0,121638.0,167040.0,36815.0,117804.0,57952.0,94753.0,223476.0
8,96262.0,95997.0,64118.0,91854.0,78739.0,69480.0,38343.0,78974.0,58560.0,51277.0,74218.0,139834.0,62158.0,80992.0,142495.0,81587.0,53544.0,196772.0,213384.0,225472.0,192867.0,126902.0,223352.0,85752.0,34687.0,44147.0,98080.0,62098.0,44558.0,140872.0,174512.0,34440.0,96019.0,93288.0,83032.0,215599.0
9,73023.0,104467.0,52230.0,85257.0,133503.0,71186.0,37887.0,81274.0,54633.0,46126.0,88071.0,92610.0,52774.0,83155.0,140399.0,76085.0,49172.0,175520.0,203670.0,162547.0,154465.0,116811.0,194764.0,78530.0,32485.0,42079.0,97643.0,66620.0,48177.0,134895.0,179211.0,33395.0,83776.0,100185.0,92136.0,158082.0
10,68345.0,91925.0,51696.0,64099.0,126192.0,58907.0,32796.0,65012.0,48405.0,43884.0,91659.0,134554.0,57781.0,84751.0,146168.0,69843.0,72947.0,191613.0,221075.0,122930.0,101028.0,78662.0,195675.0,75409.0,32064.0,40029.0,90050.0,67556.0,41063.0,126639.0,143530.0,48902.0,75150.0,94655.0,101662.0,160497.0
11,64555.0,86179.0,64000.0,95561.0,149856.0,48048.0,32875.0,52216.0,62714.0,44618.0,81852.0,156822.0,83648.0,104884.0,135632.0,67321.0,92934.0,194048.0,213323.0,111575.0,84041.0,69439.0,140237.0,66261.0,33141.0,37726.0,77651.0,58085.0,36348.0,115814.0,114903.0,65002.0,72358.0,80680.0,87650.0,198480.0
12,61172.0,90561.0,59916.0,102586.0,142614.0,51422.0,33491.0,43531.0,91450.0,56591.0,58622.0,134592.0,67926.0,111228.0,111035.0,52183.0,73065.0,193572.0,173573.0,95708.0,110404.0,70752.0,99654.0,52779.0,35720.0,34055.0,80931.0,44975.0,34700.0,115525.0,83951.0,66984.0,92373.0,85266.0,89313.0,185623.0
13,57518.0,107581.0,74851.0,85113.0,118898.0,63644.0,39297.0,40646.0,111330.0,89816.0,50045.0,125039.0,50624.0,77462.0,95911.0,42777.0,50772.0,188294.0,119399.0,77628.0,104988.0,81498.0,82695.0,47192.0,34223.0,33858.0,94752.0,67546.0,34752.0,98963.0,105878.0,55820.0,95428.0,93231.0,102577.0,166032.0
