WEEK,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
1,11061.0,18103.0,22441.0,4700.0,17925.0,4362.0,5360.0,14572.0,13447.0,6679.0,6283.0,6186.0,13957.0,6679.0,22808.0,25770.0,13341.0,7867.0,7420.0,10617.0,11472.0,14070.0,14958.0,7141.0,6729.0,20143.0,6572.0,7541.0,5040.0,13798.0,7993.0,5896.0,5814.0,6928.0,4023.0,6862.0
2,11075.0,17605.0,19869.0,4567.0,15316.0,5186.0,5102.0,15709.0,14186.0,6319.0,8003.0,5202.0,10385.0,6276.0,22431.0,25770.0,12783.0,8493.0,8275.0,15117.0,10400.0,13912.0,14677.0,10172.0,4760.0,19995.0,7320.0,7483.0,9930.0,12726.0,7097.0,4628.0,6624.0,6124.0,4046.0,12301.0
3,10735.0,17175.0,17169.0,5544.0,13264.0,6370.0,5011.0,13218.0,12898.0,6225.0,7521.0,5368.0,10059.0,5620.0,22397.0,25603.0,12225.0,8870.0,9097.0,21770.0,9302.0,13383.0,17107.0,16637.0,4038.0,19165.0,7117.0,6486.0,10649.0,10926.0,6601.0,4641.0,8712.0,5925.0,4148.0,11640.0
4,11991.0,16040.0,14233.0,6791.0,12703.0,4205.0,6050.0,12113.0,12705.0,6565.0,6472.0,4680.0,10327.0,5149.0,22131.0,24541.0,12069.0,7847.0,8559.0,23117.0,11148.0,11669.0,14601.0,19144.0,4222.0,17277.0,6317.0,6884.0,6983.0,10321.0,6254.0,5604.0,8808.0,5798.0,4350.0,11759.0
5,14444.0,13750.0,11875.0,7444.0,11172.0,4544.0,4680.0,10953.0,14177.0,6727.0,6691.0,5095.0,11425.0,5353.0,20147.0,23378.0,11560.0,8440.0,7693.0,23374.0,11888.0,10227.0,11671.0,16921.0,4588.0,14885.0,5321.0,10387.0,6486.0,10401.0,6583.0,6263.0,8481.0,5878.0,4856.0,14473.0
6,13191.0,11387.0,10918.0,15245.0,10497.0,6180.0,4755.0,9819.0,15138.0,7382.0,7014.0,6531.0,13430.0,5628.0,21831.0,22116.0,11552.0,9580.0,6219.0,21836.0,11854.0,9964.0,11017.0,15742.0,4587.0,12573.0,4727.0,13503.0,6327.0,9857.0,6742.0,5330.0,7279.0,6208.0,5425.0,14076.0
7,11796.0,11260.0,10416.0,18678.0,10137.0,8290.0,5191.0,9056.0,14066.0,7352.0,7181.0,4391.0,13523.0,5865.0,23909.0,18896.0,11344.0,9264.0,7063.0,20308.0,11683.0,9770.0,10952.0,14629.0,4404.0,10798.0,5873.0,15735.0,6161.0,9901.0,6641.0,5093.0,6127.0,6386.0,5217.0,13620.0
8,10490.0,10389.0,10087.0,18923.0,9482.0,7916.0,5631.0,9671.0,12382.0,6570.0,19829.0,4452.0,12957.0,5758.0,20734.0,14728.0,11156.0,10486.0,9824.0,16754.0,11208.0,8503.0,13201.0,13408.0,4492.0,9959.0,7182.0,15078.0,6179.0,10895.0,7036.0,5057.0,6051.0,6489.0,5087.0,12583.0
9,13720.0,9440.0,9722.0,19169.0,8562.0,9091.0,5233.0,10243.0,11584.0,5451.0,20057.0,4401.0,12285.0,5427.0,15941.0,11222.0,10622.0,8485.0,10106.0,12213.0,8606.0,7472.0,14758.0,11155.0,4357.0,9656.0,5730.0,14542.0,5978.0,11103.0,6762.0,5066.0,5849.0,6446.0,6900.0,11368.0
10,11617.0,8099.0,9474.0,18454.0,9895.0,10589.0,5115.0,9263.0,10124.0,5305.0,16978.0,4156.0,10286.0,5605.0,13667.0,10194.0,10449.0,7607.0,9751.0,10803.0,6571.0,6800.0,15271.0,10594.0,4233.0,9262.0,4549.0,11979.0,5330.0,7831.0,6496.0,4634.0,5499.0,7712.0,5143.0,11639.0
11,9828.0,7617.0,9173.0,17785.0,13649.0,8316.0,5046.0,7237.0,9785.0,5376.0,17205.0,5191.0,9571.0,5758.0,13140.0,9557.0,10253.0,6907.0,12557.0,10260.0,6179.0,6259.0,15108.0,10054.0,4211.0,8917.0,4595.0,10745.0,5485.0,6957.0,6610.0,4809.0,6178.0,8216.0,4714.0,10974.0
12,9710.0,8062.0,8168.0,18692.0,12455.0,7902.0,5030.0,6067.0,10739.0,5642.0,18717.0,7867.0,9472.0,5525.0,11864.0,9302.0,8430.0,8528.0,12929.0,9662.0,5969.0,6497.0,13882.0,8883.0,4263.0,8371.0,4553.0,12249.0,5142.0,8074.0,6265.0,4868.0,7362.0,9464.0,4935.0,10629.0
13,7366.0,8920.0,7894.0,18745.0,7931.0,7199.0,5028.0,5845.0,11187.0,8205.0,17516.0,7810.0,9982.0,5629.0,10928.0,9318.0,10137.0,7918.0,11567.0,9507.0,5799.0,5885.0,12892.0,7466.0,4348.0,7422.0,4537.0,11966.0,4974.0,9071.0,6174.0,4393.0,7377.0,8573.0,5632.0,9509.0
14,8120.0,8761.0,8309.0,17165.0,9537.0,6111.0,5462.0,5751.0,12553.0,11438.0,16986.0,6661.0,11131.0,5684.0,10746.0,9354.0,16108.0,7054.0,9525.0,9710.0,6194.0,6156.0,11161.0,7179.0,4305.0,6653.0,4481.0,11494.0,8223.0,8744.0,6628.0,4260.0,7267.0,11068.0,5633.0,8069.0
15,11702.0,7805.0,9504.0,20424.0,7583.0,5740.0,5454.0,5530.0,12988.0,14228.0,17749.0,6313.0,13840.0,5365.0,10474.0,9177.0,17435.0,6236.0,7161.0,9749.0,6211.0,6191.0,10899.0,7215.0,4399.0,7006.0,4350.0,13870.0,9189.0,8938.0,5379.0,4299.0,7609.0,11064.0,5326.0,8134.0
16,12471.0,8788.0,8922.0,20243.0,6303.0,5356.0,4812.0,4952.0,12230.0,14861.0,16933.0,7061.0,13678.0,6085.0,10154.0,8817.0,17348.0,6474.0,6844.0,9644.0,6034.0,5906.0,14634.0,7040.0,4453.0,7645.0,4209.0,14106.0,9441.0,9523.0,5158.0,4211.0,6844.0,9492.0,4352.0,9471.0
17,12469.0,10055.0,8292.0,19979.0,6218.0,5182.0,4224.0,4710.0,9305.0,13306.0,14839.0,5963.0,13161.0,8346.0,9988.0,9579.0,16152.0,7486.0,6796.0,9894.0,6496.0,5921.0,16595.0,6644.0,4125.0,7144.0,3988.0,14884.0,10203.0,8236.0,5284.0,4116.0,6240.0,7929.0,4077.0,9026.0
18,11656.0,8412.0,8545.0,16229.0,6324.0,5335.0,4407.0,4903.0,7505.0,14093.0,13043.0,5003.0,14189.0,9556.0,9816.0,8737.0,14223.0,6736.0,6584.0,11282.0,7816.0,6061.0,18244.0,5738.0,3817.0,6738.0,4044.0,14413.0,10974.0,7773.0,5015.0,4013.0,6057.0,7204.0,4304.0,9109.0
19,12178.0,8010.0,7926.0,13941.0,6643.0,5155.0,4909.0,5102.0,7397.0,12646.0,11659.0,5038.0,14133.0,9777.0,8992.0,7528.0,13991.0,6730.0,6240.0,12727.0,8616.0,5913.0,18329.0,5936.0,4538.0,6760.0,3998.0,13262.0,9360.0,7057.0,4886.0,4103.0,5573.0,6549.0,4211.0,11486.0
20,12739.0,8145.0,7128.0,12978.0,6303.0,4703.0,5246.0,5302.0,6921.0,11066.0,10515.0,5587.0,13504.0,10269.0,7815.0,7339.0,11791.0,6732.0,6635.0,12746.0,8859.0,5216.0,14795.0,7575.0,4832.0,6481.0,3843.0,11118.0,8828.0,6633.0,4785.0,4068.0,5635.0,6201.0,4295.0,12296.0
21,10754.0,7106.0,6758.0,11134.0,6246.0,5982.0,6273.0,5655.0,6429.0,16672.0,10356.0,5091.0,13045.0,9940.0,7007.0,8594.0,11375.0,6476.0,7173.0,11438.0,10691.0,4992.0,13366.0,8224.0,4240.0,5992.0,3960.0,9939.0,11901.0,6331.0,4421.0,4074.0,6012.0,5825.0,4894.0,9846.0
22,9717.0,7401.0,7096.0,10498.0,5935.0,7665.0,6067.0,6198.0,6257.0,16158.0,10563.0,4778.0,13457.0,8613.0,6854.0,7948.0,11423.0,6134.0,6814.0,10125.0,10514.0,5231.0,12249.0,8754.0,4587.0,5944.0,3976.0,9055.0,14966.0,6252.0,4291.0,4176.0,5840.0,5613.0,4729.0,7498.0
23,8359.0,8338.0,7281.0,9820.0,6389.0,7545.0,5684.0,5973.0,6586.0,15540.0,10672.0,4885.0,13352.0,7944.0,6964.0,7379.0,11302.0,5952.0,5742.0,8993.0,9355.0,6119.0,10634.0,9141.0,4958.0,5744.0,3901.0,7861.0,22012.0,6171.0,4837.0,4519.0,5452.0,6403.0,4388.0,6933.0
24,7145.0,7373.0,6635.0,9382.0,5560.0,7068.0,5742.0,5519.0,6914.0,16079.0,10197.0,5375.0,12646.0,7277.0,6952.0,6548.0,10926.0,5606.0,5743.0,8091.0,8806.0,6696.0,10449.0,8720.0,5777.0,5806.0,4038.0,7677.0,21273.0,6241.0,5156.0,4791.0,5355.0,6359.0,3989.0,6643.0
25,7275.0,6739.0,6170.0,8609.0,6798.0,5727.0,5498.0,5277.0,6784.0,16954.0,9182.0,5279.0,11992.0,6582.0,7175.0,6459.0,10863.0,5821.0,6181.0,8556.0,7962.0,6590.0,9949.0,8263.0,5830.0,6051.0,4975.0,7266.0,17796.0,6326.0,4735.0,5155.0,5749.0,6514.0,4316.0,6510.0
26,7029.0,6476.0,5831.0,8128.0,6974.0,6220.0,5450.0,5476.0,6705.0,14112.0,8812.0,5521.0,10981.0,6430.0,7497.0,6738.0,9224.0,6025.0,6115.0,9916.0,7512.0,6404.0,9485.0,7550.0,5045.0,6021.0,5733.0,7503.0,15410.0,6811.0,4494.0,5485.0,6547.0,6677.0,3906.0,6707.0
27,7267.0,6108.0,6040.0,7931.0,6632.0,6667.0,5706.0,5461.0,6162.0,11456.0,7703.0,5272.0,10710.0,6314.0,7442.0,6871.0,8460.0,5945.0,5738.0,13317.0,6908.0,5855.0,8433.0,7266.0,4635.0,5778.0,5693.0,7101.0,13660.0,5831.0,4645.0,5228.0,6945.0,6868.0,4011.0,7119.0
28,7436.0,6113.0,6287.0,7910.0,5843.0,6488.0,6194.0,5221.0,6434.0,10791.0,7506.0,5031.0,10238.0,6239.0,7326.0,6863.0,7724.0,6131.0,5593.0,14170.0,6935.0,5591.0,7709.0,6958.0,5603.0,5530.0,5579.0,7279.0,11660.0,5956.0,5100.0,5217.0,6589.0,6542.0,5129.0,7246.0
29,7352.0,6002.0,6504.0,7597.0,6253.0,6436.0,6422.0,5326.0,6934.0,10527.0,7513.0,5318.0,9936.0,6731.0,7264.0,6572.0,7655.0,6291.0,5484.0,13263.0,7156.0,5485.0,7584.0,6696.0,5825.0,5473.0,5602.0,7322.0,11096.0,6582.0,5250.0,5454.0,6004.0,6720.0,6202.0,6985.0
30,6931.0,5299.0,6934.0,7518.0,6199.0,6259.0,6399.0,5242.0,7099.0,9938.0,7230.0,5442.0,9826.0,6889.0,7176.0,6286.0,7616.0,6591.0,5467.0,13142.0,7218.0,5494.0,7978.0,6327.0,5771.0,5562.0,5570.0,7349.0,10624.0,7015.0,5232.0,5494.0,5751.0,6900.0,6367.0,6383.0
31,6092.0,4737.0,7099.0,6809.0,6094.0,6307.0,6406.0,5239.0,6768.0,9325.0,7072.0,5414.0,9161.0,6935.0,6685.0,6302.0,7370.0,6914.0,5400.0,12297.0,7029.0,5269.0,8001.0,6032.0,5653.0,5392.0,5429.0,7217.0,10250.0,6730.0,5240.0,5484.0,5586.0,6944.0,5944.0,6399.0
32,6293.0,5301.0,7020.0,7184.0,5798.0,6428.0,6270.0,5320.0,6324.0,8857.0,7217.0,5267.0,8157.0,6557.0,6131.0,6305.0,7304.0,6882.0,5391.0,11486.0,6828.0,5289.0,7799.0,5652.0,5555.0,5258.0,5429.0,6841.0,9812.0,5334.0,5385.0,5395.0,5509.0,6955.0,5781.0,6066.0
33,6715.0,6293.0,6971.0,7263.0,5749.0,6135.0,6262.0,5135.0,6116.0,8226.0,6978.0,5257.0,7916.0,6315.0,5852.0,6152.0,7308.0,6743.0,5214.0,10222.0,6990.0,5371.0,7408.0,5501.0,5490.0,5334.0,5486.0,6346.0,8207.0,5721.0,5360.0,5397.0,5214.0,6897.0,6309.0,5556.0
34,6555.0,6167.0,6582.0,6686.0,5762.0,6194.0,6236.0,4970.0,5695.0,7769.0,6744.0,5063.0,7623.0,6527.0,5622.0,5635.0,7309.0,6383.0,4790.0,8246.0,6989.0,5326.0,7204.0,5278.0,5444.0,5177.0,5480.0,5955.0,8173.0,5131.0,5135.0,5435.0,5253.0,6804.0,6291.0,5042.0
35,5541.0,5736.0,5624.0,6927.0,5307.0,6012.0,5802.0,4478.0,5246.0,6944.0,6542.0,4532.0,7100.0,6578.0,5473.0,5768.0,7139.0,5555.0,5131.0,7316.0,6402.0,4893.0,7152.0,5080.0,5328.0,4649.0,5453.0,5149.0,8052.0,4898.0,4679.0,5430.0,5212.0,6131.0,4978.0,4315.0
36,4756.0,5413.0,4838.0,5626.0,5148.0,5741.0,5547.0,4136.0,4934.0,7197.0,6626.0,4183.0,6728.0,6582.0,5350.0,5263.0,6685.0,5091.0,5243.0,7134.0,5956.0,5086.0,6972.0,5088.0,5186.0,4391.0,5176.0,5137.0,7667.0,4883.0,4933.0,5091.0,4826.0,5100.0,5151.0,4154.0
37,4799.0,5119.0,4702.0,5038.0,4738.0,4917.0,5058.0,4222.0,4642.0,7062.0,6434.0,4084.0,6416.0,6071.0,5053.0,4227.0,5232.0,4791.0,5294.0,6476.0,5920.0,4654.0,6528.0,4876.0,4928.0,4418.0,4914.0,4771.0,6790.0,5688.0,4469.0,4838.0,4642.0,4418.0,4960.0,4121.0
38,5464.0,4888.0,4553.0,4787.0,4453.0,4244.0,4743.0,4117.0,4188.0,6929.0,5798.0,4673.0,6193.0,5022.0,4400.0,4065.0,4835.0,4704.0,4864.0,6362.0,7318.0,4107.0,6029.0,4824.0,4887.0,4241.0,4803.0,4334.0,7284.0,5626.0,3739.0,4722.0,4602.0,4431.0,3919.0,4161.0
39,6172.0,4717.0,4234.0,4588.0,4369.0,3982.0,4256.0,3801.0,3665.0,7278.0,5283.0,4258.0,5483.0,4480.0,4389.0,4102.0,4730.0,4690.0,3983.0,6410.0,8044.0,3898.0,4969.0,4726.0,4768.0,4019.0,4670.0,4431.0,7139.0,5320.0,3769.0,4365.0,3989.0,3798.0,4458.0,4129.0
40,6557.0,4548.0,3944.0,3911.0,4221.0,6197.0,3826.0,3847.0,5003.0,7457.0,5056.0,3989.0,5064.0,4656.0,4776.0,4147.0,4091.0,4648.0,3809.0,6104.0,7806.0,3740.0,4420.0,4649.0,4825.0,3819.0,4599.0,4814.0,7499.0,4312.0,3825.0,3910.0,3656.0,3840.0,4683.0,4203.0
