DAY,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
1,29775.0,34272.0,33274.0,29371.0,36563.0,34883.0,31986.0,36431.0,38848.0,37117.0,28785.0,33796.0,34918.0,38814.0,32732.0,31993.0,35465.0,38903.0,39099.0,35801.0,40378.0,34155.0,38852.0,38820.0,31923.0,34614.0,30898.0,29410.0,30753.0,38089.0,38121.0,33414.0,27810.0,29467.0,34621.0,36275.0
2,29775.0,34272.0,33274.0,29371.0,36563.0,34883.0,31986.0,36431.0,38848.0,36633.0,28785.0,33796.0,34918.0,38814.0,32732.0,31993.0,35465.0,38903.0,39099.0,35801.0,40378.0,33652.0,38852.0,38820.0,31923.0,34614.0,30898.0,29410.0,30753.0,38089.0,38121.0,33414.0,27810.0,27829.0,34621.0,36275.0
3,29775.0,34272.0,33274.0,29087.0,36563.0,34883.0,31986.0,36431.0,38120.0,36633.0,28785.0,33796.0,34918.0,38814.0,32732.0,32487.0,35465.0,38903.0,39099.0,35801.0,39896.0,33652.0,38852.0,38820.0,31923.0,34614.0,30898.0,28748.0,30753.0,38089.0,38121.0,33414.0,26413.0,27829.0,34621.0,36275.0
4,29775.0,34272.0,29492.0,29087.0,36563.0,34883.0,31986.0,36431.0,38120.0,36633.0,28785.0,33796.0,34918.0,38814.0,28677.0,32487.0,35465.0,38903.0,39099.0,35801.0,39896.0,33652.0,38852.0,38820.0,31923.0,34614.0,29197.0,28748.0,30753.0,38089.0,38121.0,33414.0,26413.0,27829.0,34621.0,36275.0
5,29775.0,32959.0,29492.0,29087.0,36563.0,34883.0,31986.0,36902.0,38120.0,36633.0,28785.0,33796.0,34918.0,38941.0,28677.0,32487.0,35465.0,38903.0,39099.0,34079.0,39896.0,33652.0,38852.0,38820.0,31923.0,30028.0,29197.0,28748.0,30753.0,38089.0,38121.0,32995.0,26413.0,27829.0,34621.0,36275.0
6,31119.0,32959.0,29492.0,29087.0,36563.0,34883.0,27472.0,36902.0,38120.0,36633.0,28785.0,33796.0,33639.0,38941.0,28677.0,32487.0,35465.0,38903.0,36395.0,34079.0,39896.0,33652.0,38852.0,38820.0,30323.0,30028.0,29197.0,28748.0,30753.0,38089.0,36726.0,32995.0,26413.0,27829.0,34621.0,36275.0
7,31119.0,32959.0,29492.0,29087.0,36563.0,31485.0,27472.0,36902.0,38120.0,36633.0,28785.0,32684.0,33639.0,38941.0,28677.0,32487.0,35465.0,38259.0,36395.0,34079.0,39896.0,33652.0,38852.0,38569.0,30323.0,30028.0,29197.0,28748.0,30753.0,37552.0,36726.0,32995.0,26413.0,27829.0,34621.0,35938.0
8,31119.0,32959.0,29492.0,29087.0,35808.0,31485.0,27472.0,36902.0,38120.0,36633.0,27139.0,32684.0,33639.0,38941.0,28677.0,32487.0,33881.0,38259.0,36395.0,34079.0,39896.0,33652.0,37999.0,38569.0,30323.0,30028.0,29197.0,28748.0,29752.0,37552.0,36726.0,32995.0,26413.0,27829.0,33790.0,35938.0
9,31119.0,32959.0,29492.0,29087.0,35808.0,31485.0,27472.0,36902.0,38120.0,38458.0,27139.0,32684.0,33639.0,38941.0,28677.0,32487.0,33881.0,38259.0,36395.0,34079.0,39896.0,33155.0,37999.0,38569.0,30323.0,30028.0,29197.0,28748.0,29752.0,37552.0,36726.0,32995.0,26413.0,27784.0,33790.0,35938.0
10,31119.0,32959.0,29492.0,29600.0,35808.0,31485.0,27472.0,36902.0,38080.0,38458.0,27139.0,32684.0,33639.0,38941.0,28677.0,27549.0,33881.0,38259.0,36395.0,34079.0,39184.0,33155.0,37999.0,38569.0,30323.0,30028.0,29197.0,28637.0,29752.0,37552.0,36726.0,32995.0,25139.0,27784.0,33790.0,35938.0
