WEEK,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
1,389967.0,314214.0,291102.0,383755.0,325299.0,345064.0,283584.0,346889.0,310028.0,354301.0,353403.0,288414.0,391023.0,357717.0,312808.0,364827.0,387988.0,313010.0,330594.0,279630.0,314377.0,398273.0,308152.0,393459.0,294062.0,443468.0,369434.0,277819.0,315005.0,320115.0,267102.0,410380.0,383591.0,326771.0,397468.0,334272.0
2,357601.0,341200.0,268453.0,369299.0,354766.0,311617.0,297003.0,345744.0,301159.0,316685.0,330400.0,326829.0,328795.0,334596.0,322217.0,328900.0,323031.0,334926.0,306732.0,311041.0,290764.0,375198.0,268294.0,317534.0,310235.0,363545.0,365866.0,319412.0,313223.0,314350.0,294741.0,381862.0,366752.0,350569.0,393100.0,287878.0
3,355406.0,340625.0,283910.0,363539.0,310426.0,335996.0,329925.0,343756.0,318647.0,335531.0,351135.0,332996.0,279484.0,334364.0,299160.0,341234.0,296750.0,316340.0,278176.0,333236.0,325265.0,375362.0,321736.0,296988.0,353226.0,300099.0,343190.0,342262.0,330950.0,322982.0,316444.0,355302.0,357350.0,348305.0,394796.0,277101.0
4,325572.0,323848.0,308935.0,330222.0,284360.0,334929.0,320088.0,340879.0,303166.0,323487.0,330692.0,331771.0,268312.0,303379.0,275272.0,334827.0,287957.0,279351.0,269811.0,330974.0,330588.0,356432.0,289049.0,332065.0,359537.0,308682.0,346004.0,313814.0,341258.0,334833.0,320142.0,329030.0,324751.0,303226.0,371125.0,321631.0
5,349411.0,295958.0,296467.0,313026.0,269205.0,301660.0,318701.0,333144.0,274753.0,333513.0,299844.0,326719.0,262426.0,296783.0,291196.0,347013.0,281374.0,274720.0,263339.0,330683.0,340693.0,367674.0,275727.0,336837.0,357752.0,339656.0,344584.0,309166.0,352856.0,340203.0,317737.0,330781.0,333564.0,321365.0,371362.0,330250.0
6,349281.0,289040.0,285993.0,306640.0,260559.0,316675.0,278870.0,329045.0,272659.0,315664.0,289019.0,310632.0,262094.0,291065.0,283856.0,384209.0,336560.0,281830.0,261677.0,333865.0,314561.0,363586.0,285051.0,310127.0,329774.0,341421.0,340322.0,289940.0,364890.0,330783.0,305151.0,339680.0,307563.0,331734.0,359047.0,329949.0
7,337616.0,304908.0,309584.0,296338.0,277640.0,309478.0,288137.0,336633.0,310704.0,331751.0,311933.0,322457.0,280317.0,303790.0,265170.0,372680.0,271813.0,313939.0,261433.0,333383.0,286586.0,369155.0,277915.0,329586.0,285659.0,342853.0,318936.0,300600.0,372170.0,288474.0,287404.0,315798.0,283886.0,338457.0,297469.0,299848.0
8,302747.0,330987.0,331690.0,280860.0,326309.0,323148.0,328709.0,319883.0,296337.0,296947.0,330163.0,287598.0,339258.0,320248.0,263176.0,329920.0,266256.0,285814.0,262629.0,327141.0,278804.0,377331.0,316466.0,306397.0,293143.0,344524.0,288550.0,322925.0,368543.0,284432.0,270400.0,322096.0,314111.0,298635.0,283390.0,329111.0
9,298121.0,324410.0,345256.0,300676.0,268833.0,325948.0,325921.0,321720.0,281238.0,298341.0,318896.0,276868.0,360689.0,290963.0,262612.0,313971.0,334056.0,320146.0,262660.0,297557.0,285579.0,364949.0,278775.0,375797.0,316735.0,348904.0,292609.0,332424.0,383198.0,328118.0,264011.0,316552.0,295178.0,327494.0,269895.0,325845.0
10,327518.0,318429.0,330997.0,291704.0,257654.0,296016.0,348430.0,349459.0,299699.0,296311.0,282865.0,283279.0,281745.0,300042.0,262595.0,425707.0,441476.0,317925.0,262834.0,275336.0,308305.0,389372.0,264389.0,447755.0,343894.0,346368.0,281966.0,299207.0,321990.0,302244.0,261255.0,331414.0,315142.0,303679.0,264749.0,322527.0
