WEEK,WS01,WS02,WS03,WS04,WS05,WS06,WS07,WS08,WS09,WS10,WS11,WS12,WS13,WS14,WS15,WS16,WS17,WS18,WS19,WS20,WS21,WS22,WS23,WS24,WS25,WS26,WS27,WS28,WS29,WS30,WS31,WS32,WS33,WS34,WS35,WS36
1,597.0,440.0,719.0,775.0,1060.0,1168.0,599.0,841.0,325.0,131.0,1031.0,693.0,983.0,752.0,641.0,560.0,487.0,1118.0,1186.0,348.0,247.0,698.0,657.0,701.0,855.0,460.0,1081.0,614.0,714.0,389.0,857.0,556.0,663.0,1048.0,727.0,883.0
2,814.0,434.0,818.0,1030.0,986.0,1073.0,489.0,956.0,425.0,232.0,1167.0,773.0,901.0,648.0,657.0,570.0,511.0,1079.0,1133.0,368.0,320.0,615.0,628.0,684.0,1002.0,491.0,1109.0,545.0,498.0,438.0,497.0,635.0,602.0,1122.0,772.0,1091.0
3,1222.0,448.0,800.0,1098.0,1003.0,952.0,478.0,1076.0,446.0,327.0,1217.0,716.0,852.0,765.0,695.0,705.0,721.0,1107.0,763.0,437.0,494.0,679.0,704.0,902.0,1149.0,526.0,1270.0,571.0,748.0,511.0,474.0,746.0,576.0,1222.0,822.0,1099.0
4,1171.0,525.0,686.0,838.0,972.0,938.0,511.0,1235.0,396.0,286.0,1239.0,727.0,1014.0,756.0,810.0,700.0,725.0,957.0,807.0,521.0,456.0,641.0,1032.0,1137.0,1167.0,492.0,1365.0,700.0,687.0,521.0,375.0,723.0,618.0,947.0,981.0,1287.0
5,953.0,627.0,672.0,626.0,883.0,1219.0,510.0,1194.0,414.0,283.0,1166.0,379.0,1198.0,758.0,906.0,793.0,629.0,642.0,714.0,523.0,507.0,647.0,1287.0,1489.0,1149.0,483.0,1476.0,818.0,594.0,571.0,373.0,693.0,620.0,731.0,933.0,1520.0
6,1043.0,707.0,691.0,643.0,882.0,1098.0,504.0,1226.0,493.0,282.0,1130.0,369.0,1191.0,821.0,853.0,947.0,620.0,725.0,604.0,475.0,526.0,661.0,1185.0,1461.0,1239.0,504.0,1394.0,1005.0,510.0,731.0,376.0,760.0,647.0,913.0,877.0,1535.0
7,1161.0,868.0,653.0,796.0,886.0,1280.0,468.0,1261.0,658.0,393.0,1047.0,318.0,1263.0,730.0,855.0,1048.0,588.0,907.0,568.0,488.0,720.0,874.0,1153.0,1294.0,1211.0,478.0,1224.0,1112.0,493.0,802.0,413.0,863.0,619.0,938.0,1139.0,1361.0
8,1066.0,1003.0,609.0,941.0,739.0,1219.0,438.0,1218.0,732.0,515.0,1235.0,347.0,1198.0,587.0,908.0,1115.0,550.0,1038.0,513.0,481.0,801.0,849.0,868.0,1112.0,919.0,464.0,1224.0,1158.0,509.0,636.0,460.0,945.0,703.0,752.0,972.0,1362.0
9,918.0,1052.0,611.0,1144.0,562.0,1080.0,445.0,1230.0,790.0,765.0,1146.0,431.0,1211.0,574.0,952.0,1016.0,569.0,1039.0,553.0,390.0,718.0,1015.0,1096.0,1104.0,853.0,480.0,1227.0,1156.0,536.0,729.0,493.0,1037.0,681.0,703.0,736.0,1316.0
10,853.0,1086.0,609.0,1291.0,615.0,1326.0,476.0,1171.0,688.0,783.0,1089.0,298.0,1147.0,511.0,743.0,871.0,506.0,1005.0,721.0,396.0,825.0,999.0,1243.0,983.0,778.0,509.0,1141.0,1113.0,853.0,952.0,497.0,1033.0,713.0,768.0,888.0,1242.0
11,825.0,1182.0,689.0,1304.0,960.0,1197.0,582.0,1166.0,644.0,844.0,1291.0,368.0,1170.0,474.0,524.0,1013.0,437.0,926.0,904.0,412.0,866.0,889.0,1108.0,914.0,812.0,528.0,1121.0,735.0,1195.0,942.0,561.0,986.0,743.0,767.0,1081.0,1097.0
12,821.0,1344.0,681.0,1011.0,1227.0,1120.0,821.0,1085.0,1113.0,758.0,1096.0,546.0,1474.0,456.0,476.0,924.0,469.0,949.0,932.0,468.0,928.0,953.0,1127.0,826.0,1135.0,517.0,840.0,909.0,1155.0,1023.0,551.0,910.0,773.0,980.0,1147.0,1055.0
13,698.0,1360.0,944.0,991.0,1213.0,832.0,854.0,874.0,1271.0,842.0,912.0,636.0,1277.0,468.0,442.0,852.0,514.0,991.0,910.0,643.0,884.0,874.0,1144.0,820.0,1245.0,517.0,601.0,751.0,1137.0,771.0,517.0,924.0,762.0,845.0,1302.0,1132.0
14,760.0,1205.0,1194.0,511.0,1196.0,631.0,860.0,691.0,1160.0,784.0,1095.0,512.0,978.0,470.0,413.0,882.0,544.0,895.0,860.0,613.0,875.0,711.0,981.0,842.0,1136.0,521.0,596.0,416.0,1087.0,565.0,515.0,1000.0,690.0,902.0,1321.0,1094.0
15,811.0,1067.0,1101.0,443.0,944.0,1124.0,705.0,649.0,1045.0,760.0,880.0,445.0,591.0,459.0,411.0,905.0,591.0,844.0,876.0,500.0,851.0,730.0,468.0,846.0,1096.0,497.0,541.0,463.0,1085.0,483.0,511.0,921.0,656.0,883.0,1179.0,1022.0
16,850.0,983.0,809.0,379.0,983.0,1185.0,627.0,671.0,880.0,908.0,938.0,384.0,481.0,425.0,465.0,948.0,576.0,814.0,797.0,519.0,853.0,699.0,570.0,829.0,1002.0,510.0,453.0,602.0,922.0,433.0,747.0,884.0,613.0,837.0,961.0,913.0
17,940.0,903.0,552.0,362.0,905.0,1069.0,634.0,787.0,525.0,977.0,984.0,393.0,411.0,441.0,538.0,797.0,791.0,821.0,845.0,600.0,790.0,493.0,860.0,781.0,927.0,646.0,424.0,724.0,854.0,403.0,960.0,954.0,588.0,837.0,902.0,838.0
18,990.0,919.0,484.0,439.0,1461.0,788.0,606.0,860.0,467.0,994.0,950.0,475.0,433.0,544.0,562.0,623.0,915.0,903.0,1039.0,592.0,732.0,416.0,861.0,811.0,876.0,727.0,450.0,751.0,744.0,349.0,915.0,1070.0,664.0,690.0,812.0,815.0
