base_name,rp,time_to_cluster_mean,time_to_cluster_q25,time_to_cluster_q75,time_to_read_mean,time_to_read_q25,time_to_read_q75,time_to_create_mean,time_to_create_q25,time_to_create_q75,time_to_solve_mean,time_to_solve_q25,time_to_solve_q75,time_to_save_mean,time_to_save_q25,time_to_save_q75,total_time_mean,total_time_q25,total_time_q75,rel_regret_mean,rel_regret_q25,rel_regret_q75,num_loss_of_load_e_demand_mean,num_loss_of_load_e_demand_q25,num_loss_of_load_e_demand_q75,num_loss_of_load_h2_demand_mean,num_loss_of_load_h2_demand_q25,num_loss_of_load_h2_demand_q75,total_steps_loss_of_load_mean,total_steps_loss_of_load_q25,total_steps_loss_of_load_q75,loss_of_load_e_demand_mean,loss_of_load_e_demand_q25,loss_of_load_e_demand_q75,loss_of_load_h2_demand_mean,loss_of_load_h2_demand_q25,loss_of_load_h2_demand_q75,total_lol_mean,total_lol_q25,total_lol_q75
kmedoids_cross_convex,10,6.53409848,6.1925831,6.8304274,3.9547909,3.0019675,4.2490158,24.31784588,20.970592,23.1873618,47.49409232,46.6423216,48.4403395,1.05496534,0.8098407,0.9952912,83.35579292,80.1794196,82.763611,0.09386791883547807,0.09182949882907074,0.09555758343629764,-305.4,-308.0,-303.0,-119.0,-119.0,-119.0,-424.4,-427.0,-422.0,-1237.9114389805513,-1285.4012365077417,-1218.5500315937247,-106.01398048948124,-106.0139804894793,-106.0139804894793,-1343.9254194700325,-1391.4152169972308,-1324.564012083204
kmedoids_cross_convex,20,7.702571880000001,7.5084789,7.9279359,6.56456584,5.1494339,7.6281387,38.59997756,35.4707591,45.1127522,133.84113680000002,125.4876615,137.5744788,1.7958857600000002,1.325833,1.4450316,188.50413784000003,178.7202588,194.0762775,0.0815152789495555,0.08160224572472058,0.08267019838342629,-305.8,-307.0,-305.0,-119.0,-119.0,-119.0,-424.8,-426.0,-424.0,-1244.3765843334866,-1277.8843377249789,-1235.947928430339,-106.01398048947928,-106.0139804894793,-106.0139804894793,-1350.3905648229659,-1383.8983182144582,-1341.9619089198184
kmedoids_cross_convex,40,11.84818976,11.8100758,11.9618167,16.6760004,13.975532,18.2754773,94.00254025999999,62.1254625,103.3993371,332.71460534000005,338.7869688,341.8781297,2.54971912,2.2210342,2.8281642,457.79105487999993,429.45937050000003,475.47748120000006,0.07203992276468296,0.07113488281306421,0.07458467527808564,-298.4,-299.0,-299.0,-119.0,-119.0,-119.0,-417.4,-418.0,-418.0,-1215.5502372947383,-1241.1172311270084,-1218.4420275970574,-106.01398048958045,-106.01398048973216,-106.0139804894793,-1321.5642177843188,-1347.1312116164877,-1324.4560080867896
kmedoids_cross_convex,60,15.1646323,15.0953191,15.2929245,11.36570742,9.9995456,13.7271158,58.17701882,51.0075681,53.7999105,539.46576768,535.4225959,539.7344266,3.16788244,2.8579023,3.0912389,627.34100866,614.7287655,623.459799,0.0681612625509054,0.06801006398565818,0.06987457224572442,-288.8,-294.0,-286.0,-119.0,-119.0,-119.0,-407.8,-413.0,-405.0,-1186.8921968761047,-1216.3916968814056,-1179.2239743014065,-106.01398048947928,-106.0139804894793,-106.0139804894793,-1292.906177365584,-1322.4056773708849,-1285.2379547908859
kmedoids_cross_convex,80,19.21043038,19.1155668,19.4303719,19.05212336,15.0651978,21.8111925,82.8061897,54.7055519,100.3709257,854.6753733600001,811.9883783,908.8774807,4.172353039999999,4.0235431,4.4362582,979.91646984,927.0320043,1002.1120045,0.06609812951685971,0.0671639338201973,0.06833232712482636,-289.8,-300.0,-287.0,-118.6,-119.0,-118.0,-408.4,-419.0,-405.0,-1221.5987884646927,-1297.81680565562,-1195.294743224672,-105.1874964710793,-106.0139804894793,-103.9477704434793,-1326.786284935772,-1403.8307861450994,-1301.3087237141513
kmedoids_cross_convex,100,23.04060076,22.9926413,23.225254,22.36900486,21.9498019,23.7577332,92.43428896000002,79.5247057,89.0929299,1183.89029658,1137.8441299,1202.1413477,5.93202646,5.1416581,6.6580706,1327.6662176200002,1286.4184297000002,1342.5037478000002,0.06423975529957328,0.0653522678794113,0.06619867809370593,-281.4,-286.0,-276.0,-118.2,-119.0,-118.0,-399.6,-404.0,-393.0,-1210.5092094839988,-1284.2977424319308,-1157.7383405786986,-104.7126106262793,-106.0139804894793,-103.9477704434793,-1315.221820110278,-1386.17930282941,-1263.444101890178
kmedoids_cross_convex,150,86.56498604000001,85.3208229,87.3927406,46.15844062,34.9112806,43.8997993,127.88839352,119.7276794,127.3672811,2198.51204706,2060.3326257,2391.8489848,17.391754560000003,7.0579945,7.6099033,2476.5156218,2398.0547864,2620.9182033999996,0.061530770908541664,0.05793611688575481,0.06414051295790636,-279.8,-298.0,-270.0,-118.0,-119.0,-117.0,-397.8,-417.0,-388.0,-1199.1739291439976,-1276.5754314597057,-1096.138059076764,-103.94777044347931,-106.0139804894793,-101.8815603974793,-1303.1216995874772,-1382.589411949185,-1200.0858295202434
kmedoids_cross_convex,225,92.04710094,91.390896,93.260328,49.0859376,42.5002008,49.8815022,187.84095137999998,184.8318512,192.6948459,4598.589901699999,4224.4606455,4880.163781,13.99528048,13.8149119,14.4588032,4941.5591721,4555.3025975,5223.1103846000005,0.05431058037103539,0.05425487832809781,0.05448322012089623,-229.0,-252.0,-238.0,-116.4,-117.0,-117.0,-345.4,-369.0,-355.0,-1144.9763472405175,-1277.2572426562558,-1071.0807760263153,-103.45461975867929,-105.3975421334793,-105.3975421334793,-1248.4309669991967,-1382.654784789735,-1176.4783181597945
kmedoids_cross_convex,300,131.36704928,132.2947333,135.2819462,67.42580822,65.1072556,76.3111304,237.9512545,218.3171252,258.4349205,8254.74747884,8186.2496203,8366.9322938,27.255948,14.5335093,16.5321585,8718.74753884,8637.6268654,8864.059352200002,0.05304390410199974,0.052985508573491,0.05390132586358936,-245.0,-260.0,-232.0,-116.4,-117.0,-116.0,-361.4,-376.0,-349.0,-1104.5245452292231,-1101.62860485986,-1076.0285025068767,-104.1578161058793,-105.3975421334793,-103.3313320874793,-1208.6823613351023,-1207.0261469933394,-1177.293624548356
kmedoids_per_convex,10,5.63210244,5.3323039,5.4702596,4.25783498,3.0102851,3.8147259,22.653161139999998,17.5338527,28.8669662,14.301807440000001,13.3157335,14.9850538,1.06142234,0.8736776,0.9858865,47.90632834,42.5095685,55.268714100000004,0.10518436185261937,0.10518436185246871,0.10518436185314346,-304.0,-304.0,-304.0,-119.0,-119.0,-119.0,-423.0,-423.0,-423.0,-1200.5943392013232,-1200.5943392013232,-1200.5943392013232,-106.01398048948904,-106.01398048948903,-106.01398048948903,-1306.6083196908123,-1306.6083196908123,-1306.6083196908123
kmedoids_per_convex,20,5.8852796,5.769254,5.9602269,5.370869659999999,5.1475216,5.5178151,30.86492194,22.2150192,32.065947,35.27963972,31.6092544,38.4802468,1.2212052999999998,1.1723493,1.3006666,78.62191621999999,71.4335843,76.85220679999999,0.08835399480671982,0.0874338118931593,0.08887257636676558,-301.4,-302.0,-299.0,-119.0,-119.0,-119.0,-420.4,-421.0,-418.0,-1188.8230200633614,-1227.176322515201,-1148.418277340568,-106.01398048963101,-106.01398048973216,-106.0139804894793,-1294.8370005529923,-1333.1903030046803,-1254.4322578303002
kmedoids_per_convex,40,6.7450181,6.6406473,6.74319,10.82833558,7.009097,7.8140317,34.084541859999995,33.3542799,33.7265223,91.92899126,87.6562022,96.127724,2.02174416,1.9573011,2.1257602,145.60863096000003,136.74391889999998,150.20391690000002,0.0799783586616379,0.07936144105780624,0.08054826875716392,-301.4,-303.0,-300.0,-119.0,-119.0,-119.0,-420.4,-422.0,-419.0,-1176.5663089370591,-1191.5758452667542,-1156.4203393536907,-106.01398048952987,-106.0139804894793,-106.0139804894793,-1282.580289426589,-1297.5898257562335,-1262.43431984317
kmedoids_per_convex,60,7.6057889,7.5480968,7.6524082,10.9300004,10.4638598,12.0868064,55.25338704000001,54.2103736,57.4141022,196.78037584,190.7613374,205.729887,3.59957478,2.7850816,2.9297812,274.16912696,270.898259,278.8764945,0.07416004050388707,0.0735841631083309,0.07435886012558802,-301.2,-303.0,-300.0,-119.0,-119.0,-119.0,-420.2,-422.0,-419.0,-1200.0971151973076,-1201.1016686170126,-1159.0252098221806,-106.01398048947928,-106.0139804894793,-106.0139804894793,-1306.1110956867872,-1307.115649106492,-1265.03919031166
kmedoids_per_convex,80,8.681447539999999,8.2922883,9.0349031,14.564366119999999,13.3474544,15.7577738,71.47194318,66.0081283,72.3049348,266.61043046,253.9389054,259.445418,3.7600926,3.701368,3.8245344,365.0882799,346.112989,372.8457222,0.07050444552993991,0.06937462150756027,0.07133651724420059,-301.2,-306.0,-299.0,-119.0,-119.0,-119.0,-420.2,-425.0,-418.0,-1230.0552793035988,-1251.4631257856236,-1220.751032755149,-106.01398048952986,-106.0139804894793,-106.0139804894793,-1336.0692597931286,-1357.4771062751029,-1326.7650132448812
kmedoids_per_convex,100,9.14556352,8.7906854,9.4917571,19.7197511,18.686081,21.2942566,88.99799696,85.4035772,91.9391846,337.72816695999995,326.0750054,341.8257316,6.06433412,4.6083467,7.0247454,461.6558126600001,443.6220999,463.37619970000003,0.06800477271491022,0.06677559981118698,0.06933143846986338,-298.4,-300.0,-298.0,-118.8,-119.0,-119.0,-417.2,-419.0,-417.0,-1216.7135531416582,-1224.1485787631718,-1216.166440324157,-105.6007384802793,-106.0139804894793,-106.0139804894793,-1322.3142916219374,-1328.0963492066512,-1322.1804208136364
