base_name,rp,time_to_cluster_mean,time_to_cluster_q25,time_to_cluster_q75,time_to_read_mean,time_to_read_q25,time_to_read_q75,time_to_create_mean,time_to_create_q25,time_to_create_q75,time_to_solve_mean,time_to_solve_q25,time_to_solve_q75,time_to_save_mean,time_to_save_q25,time_to_save_q75,total_time_mean,total_time_q25,total_time_q75,rel_regret_mean,rel_regret_q25,rel_regret_q75,num_loss_of_load_e_demand_mean,num_loss_of_load_e_demand_q25,num_loss_of_load_e_demand_q75,num_loss_of_load_h2_demand_mean,num_loss_of_load_h2_demand_q25,num_loss_of_load_h2_demand_q75,total_steps_loss_of_load_mean,total_steps_loss_of_load_q25,total_steps_loss_of_load_q75,loss_of_load_e_demand_mean,loss_of_load_e_demand_q25,loss_of_load_e_demand_q75,loss_of_load_h2_demand_mean,loss_of_load_h2_demand_q25,loss_of_load_h2_demand_q75,total_lol_mean,total_lol_q25,total_lol_q75
0_HourlyBenchmark,1,0.0,0.0,0.0,109.702259,109.702259,109.702259,511.5343044,511.5343044,511.5343044,4680.945521,4680.945521,4680.945521,92.0314571,92.0314571,92.0314571,5394.213541499999,5394.213541499999,5394.213541499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kmedoids_cross_convex,10,106.17767906000002,85.0931374,131.5084378,3.9547909,3.0019675,4.2490158,24.31784588,20.970592,23.1873618,47.49409232,46.6423216,48.4403395,1.05496534,0.8098407,0.9952912,182.9993735,160.3724278,211.54191269999998,0.09386791883547807,0.09182949882907074,0.09555758343629764,-305.4,-308.0,-303.0,-119.0,-119.0,-119.0,-424.4,-427.0,-422.0,-1237.9114389805513,-1285.4012365077417,-1218.5500315937247,-106.01398048948124,-106.0139804894793,-106.0139804894793,-1343.9254194700325,-1391.4152169972308,-1324.564012083204
kmedoids_cross_convex,20,155.94014948,160.1397216,174.3178562,6.56456584,5.1494339,7.6281387,38.59997756,35.4707591,45.1127522,133.84113680000002,125.4876615,137.5744788,1.7958857600000002,1.325833,1.4450316,336.74171544,330.9320445,375.2999951,0.0815152789495555,0.08160224572472058,0.08267019838342629,-305.8,-307.0,-305.0,-119.0,-119.0,-119.0,-424.8,-426.0,-424.0,-1244.3765843334866,-1277.8843377249789,-1235.947928430339,-106.01398048947928,-106.0139804894793,-106.0139804894793,-1350.3905648229659,-1383.8983182144582,-1341.9619089198184
kmedoids_cross_convex,40,393.01834216666674,256.240831925,530.8407053249999,16.9602017,14.1348892,18.354775474999997,91.66240979999999,66.58453625,103.13652947499999,334.44596335,339.46062365,342.796597475,2.5876293,2.2694163,2.8154182,838.6745463166666,708.2590834499999,994.2927035999999,0.07203673933933892,0.0711348828137468,0.0739437120117189,-298.3333333333333,-299.0,-298.25,-119.0,-119.0,-119.0,-417.3333333333333,-418.0,-417.25,-1223.9669899397352,-1241.1172311270084,-1221.4725094800128,-106.0139804895636,-106.01398048966894,-106.0139804894793,-1329.9809704292988,-1347.1312116164877,-1327.4864899696818
kmedoids_cross_convex,60,233.28258544,210.101834,299.9356482,11.36570742,9.9995456,13.7271158,58.17701882,51.0075681,53.7999105,539.46576768,535.4225959,539.7344266,3.16788244,2.8579023,3.0912389,845.4589618,768.0475513,908.3001280999999,0.0681612625509054,0.06801006398565818,0.06987457224572442,-288.8,-294.0,-286.0,-119.0,-119.0,-119.0,-407.8,-413.0,-405.0,-1186.8921968761047,-1216.3916968814056,-1179.2239743014065,-106.01398048947928,-106.0139804894793,-106.0139804894793,-1292.906177365584,-1322.4056773708849,-1285.2379547908859
kmedoids_cross_convex,80,435.29364054000007,389.7206616,473.555527,19.05212336,15.0651978,21.8111925,82.8061897,54.7055519,100.3709257,854.6753733600001,811.9883783,908.8774807,4.172353039999999,4.0235431,4.4362582,1395.9996800000001,1351.7776950000002,1474.2339777,0.06609812951685971,0.0671639338201973,0.06833232712482636,-289.8,-300.0,-287.0,-118.6,-119.0,-118.0,-408.4,-419.0,-405.0,-1221.5987884646927,-1297.81680565562,-1195.294743224672,-105.1874964710793,-106.0139804894793,-103.9477704434793,-1326.786284935772,-1403.8307861450994,-1301.3087237141513
kmedoids_cross_convex,100,483.0387275,461.2653881,491.1182455,22.36900486,21.9498019,23.7577332,92.43428896000002,79.5247057,89.0929299,1183.89029658,1137.8441299,1202.1413477,5.93202646,5.1416581,6.6580706,1787.66434436,1756.1125433000002,1798.2204673,0.06423975529957328,0.0653522678794113,0.06619867809370593,-281.4,-286.0,-276.0,-118.2,-119.0,-118.0,-399.6,-404.0,-393.0,-1210.5092094839988,-1284.2977424319308,-1157.7383405786986,-104.7126106262793,-106.0139804894793,-103.9477704434793,-1315.221820110278,-1386.17930282941,-1263.444101890178
kmedoids_cross_convex,150,700.0113868800001,613.2816831,777.3569207,46.15844062,34.9112806,43.8997993,127.88839352,119.7276794,127.3672811,2198.51204706,2060.3326257,2391.8489848,17.391754560000003,7.0579945,7.6099033,3089.9620226399998,2991.6336067,3146.8071459,0.061530770908541664,0.05793611688575481,0.06414051295790636,-279.8,-298.0,-270.0,-118.0,-119.0,-117.0,-397.8,-417.0,-388.0,-1199.1739291439976,-1276.5754314597057,-1096.138059076764,-103.94777044347931,-106.0139804894793,-101.8815603974793,-1303.1216995874772,-1382.589411949185,-1200.0858295202434
kmedoids_cross_convex,225,787.9665800999999,782.9032818,786.6869543,49.0859376,42.5002008,49.8815022,187.84095137999998,184.8318512,192.6948459,4598.589901699999,4224.4606455,4880.163781,13.99528048,13.8149119,14.4588032,5637.47865126,5162.6062811,5916.5370109000005,0.05431058037103539,0.05425487832809781,0.05448322012089623,-229.0,-252.0,-238.0,-116.4,-117.0,-117.0,-345.4,-369.0,-355.0,-1144.9763472405175,-1277.2572426562558,-1071.0807760263153,-103.45461975867929,-105.3975421334793,-105.3975421334793,-1248.4309669991967,-1382.654784789735,-1176.4783181597945
kmedoids_cross_convex,300,953.79511848,890.0790526,1133.1545801,67.42580822,65.1072556,76.3111304,237.9512545,218.3171252,258.4349205,8254.74747884,8186.2496203,8366.9322938,27.255948,14.5335093,16.5321585,9541.17560804,9395.3853617,9806.416663,0.05304390410199974,0.052985508573491,0.05390132586358936,-245.0,-260.0,-232.0,-116.4,-117.0,-116.0,-361.4,-376.0,-349.0,-1104.5245452292231,-1101.62860485986,-1076.0285025068767,-104.1578161058793,-105.3975421334793,-103.3313320874793,-1208.6823613351023,-1207.0261469933394,-1177.293624548356
