base_name,rp,n_experiment,time_to_cluster_mean,time_to_read_mean,time_to_create_mean,time_to_solve_mean,time_to_save_mean,total_time_mean,rel_regret_mean,num_loss_of_load_e_demand_mean,loss_of_load_e_demand_mean
0_HourlyBenchmark,1,2,0.0,3.2893552,8.0755798,11.4289636,1.3117196,24.1056182,0.0,0.0,0.0
convex_cross,20,2,11.2691779,0.4929202,0.9166634,0.0313511,0.0271413,12.7372539,0.45764811273422046,29.0,0.4361628621731577
convex_cross,40,2,15.8896217,0.5864136,1.1620523,0.0634403,0.0407212,17.7422491,0.4591028933849139,29.0,0.4374761850469011
convex_cross,60,2,21.4430111,0.7031616,1.2451213,0.0804135,0.0604451,23.5321526,0.4628239054019367,30.0,0.4408279180921313
convex_cross,80,2,28.1848835,0.6781743,1.1266296,0.1574289,0.0640775,30.2111938,0.4602103971451766,29.0,0.4385835801671867
convex_cross,100,2,36.5822727,0.6394632,1.0754863,0.3078698,0.0752123,38.680304299999996,0.459979428242385,29.0,0.4383766138335552
convex_cross,150,2,49.9180997,0.6718541,1.4261793,0.4292143,0.1070515,52.55239889999999,0.4576436294816818,29.0,0.4362071772478069
convex_cross,300,2,106.5504669,1.0278076,1.8714049,1.1377031,0.2004753,110.7878578,0.45537762513068164,29.0,0.4343569102452438
convex_cross,450,2,173.7050741,1.1979403,2.6460925,1.9848867,0.3081423,179.8421359,0.45769645438155093,29.0,0.43646560540153234
convex_per,20,2,4.1579921,0.5806396,1.1324368,0.0330113,0.0310332,5.935113000000001,0.45219376914596415,28.0,0.4314308250750394
convex_per,40,2,4.4285446,0.7241943,1.310647,0.0706597,0.0431357,6.5771813,0.4536155804789039,29.0,0.4326885584836089
convex_per,60,2,6.7480435,0.6863286,1.3793781,0.1205202,0.0599584,8.994228799999998,0.4541474941407976,29.0,0.4332231247885492
convex_per,80,2,9.2065548,0.7908429,1.3525794,0.2402431,0.077985,11.6682052,0.4565532499274658,29.0,0.4354141735827177
convex_per,100,2,11.8929577,0.7972642,1.6153431,0.3004584,0.0871718,14.693195200000002,0.45613296781410484,29.0,0.4350094756001126
convex_per,150,2,18.0707035,0.673144,1.2265241,0.4634704,0.1078873,20.5417293,0.4566447375098744,29.0,0.43545056878236976
convex_per,300,2,31.5181559,0.8278268,2.0295116,0.9646366,0.1974429,35.5375738,0.45535018207685674,29.0,0.4342946098529421
convex_per,450,2,52.4800302,1.1819817,2.3622342,1.8778741,0.5039276,58.4060478,0.4533982072310909,29.0,0.43255299541889314
conicalb_cross,20,2,14.0074421,0.5960107,1.1225849,0.0299317,0.0296923,15.785661700000002,0.45675032476241745,29.0,0.435201953696174
conicalb_cross,40,2,16.5042299,0.5881644,1.1813641,0.0566297,0.0438671,18.374255199999997,0.4579771786059373,29.0,0.4364671983288668
conicalb_cross,60,2,22.6985023,0.7876835,1.3870395,0.086783,0.0612461,25.021254400000004,0.4632867197656578,30.0,0.4412372385513199
conicalb_cross,80,2,29.3820114,0.7923447,1.3443902,0.1406458,0.070572,31.7299641,0.46356788434174295,30.0,0.441489457172364
conicalb_cross,100,2,39.5829084,0.7314016,1.3920872,0.3374594,0.0810845,42.1249411,0.4651440785779914,30.0,0.4429010030784746
conicalb_cross,150,2,48.917416,0.7686717,1.4647553,0.4390817,0.1111174,51.7010421,0.4608718635494714,30.0,0.4392816607580923
conicalb_cross,300,2,103.2471817,1.0712239,2.0009941,0.9239589,0.2019196,107.4452782,0.46038719258058464,29.0,0.43887089487765607
conicalb_cross,450,2,177.947549,1.1735705,2.4935163,1.7307644,0.4938978,183.83929800000004,0.461955428658329,30.0,0.4402940956628938
conicalb_per,20,2,5.0519322,0.5932296,1.0954015,0.0322528,0.0292358,6.8020519,0.041334287680980034,4.0,0.04225443156591213
conicalb_per,40,2,5.020578,0.7180021,1.4132201,0.074692,0.0510239,7.2775161,0.046507905657163735,3.0,0.04771308649797046
conicalb_per,60,2,7.3848722,0.7051643,1.2976406,0.1140212,0.0546384,9.5563367,0.046997650734807536,3.0,0.0481620745716933
conicalb_per,80,2,10.4150949,0.7724485,1.4828929,0.1980184,0.0687968,12.937251499999999,0.046987535950101855,3.0,0.04824076116888687
conicalb_per,100,2,15.2408643,0.6762531,1.1170304,0.2844801,0.0737798,17.3924077,0.04702958402919449,3.0,0.048309070217080974
conicalb_per,150,2,17.1012335,0.6543273,1.275654,0.3945554,0.1088838,19.534654,0.04722174318540341,3.0,0.04845897045565528
conicalb_per,300,2,34.8704266,0.9771445,1.9170175,1.2517824,0.1964278,39.21279880000001,0.04722470256353413,3.0,0.04851753256325453
conicalb_per,450,2,55.5262169,1.1206931,2.5221388,1.5469358,0.2894648,61.005449399999996,0.04715496636633799,3.0,0.04849312955788365
0_HourlyBenchmark,1,3,0.0,3.2236712,7.9324178,7.7644189,1.8393858,20.7598937,0.0,0.0,0.0
convex_cross,20,3,11.1862182,0.5566108,1.0143426,0.0305367,0.0329229,12.820631200000001,1.3970336210650591,69.0,1.3209359003883197
convex_cross,40,3,16.8465051,0.5409743,1.0674025,0.0685262,0.0382664,18.561674500000002,0.0006700993310716924,0.0,0.0
convex_cross,60,3,23.0153737,0.7598852,1.1700088,0.1189897,0.0541261,25.118383500000004,0.0007120357671793643,0.0,0.0
convex_cross,80,3,30.7505326,0.6545747,1.1045363,0.2257475,0.067772,32.8031631,0.0005919777445067384,0.0,0.0
convex_cross,100,3,38.1581094,0.6436603,1.218873,0.295479,0.0799725,40.3960942,0.000428893717250909,0.0,0.0
convex_cross,150,3,53.5062208,0.6693916,1.3266986,0.3922927,0.1075427,56.0021464,0.0003257406528311207,0.0,0.0
convex_cross,300,3,112.8612731,0.984615,1.7961889,1.062733,0.1980885,116.9028985,0.00026842956692807213,0.0,0.0
convex_cross,450,3,165.2216938,1.2234527,2.4797083,1.6571344,0.3338041,170.9157933,0.00010383720200890849,0.0,0.0
convex_per,20,3,4.0566241,0.587213,1.081983,0.0263326,0.0301077,5.7822604,4.072893044774797,165.0,3.8369306037491357
convex_per,40,3,4.4482995,0.7202919,1.4190701,0.0529788,0.0490324,6.6896727,1.397560632604079,70.0,1.3218666797825886
convex_per,60,3,6.5482502,0.721071,1.3017792,0.114451,0.0537342,8.7392856,1.377233528335766,68.0,1.3026671548969646
convex_per,80,3,9.3519699,0.7383943,1.5433959,0.1829558,0.0740429,11.8907588,0.00028896290910706776,0.0,0.0
convex_per,100,3,11.7538854,0.8353564,1.3761543,0.2945162,0.080819,14.3407313,0.00025416676178603514,0.0,0.0
convex_per,150,3,18.1185308,0.7327994,1.2497564,0.5637883,0.1103254,20.775200299999998,0.0002010242937290269,0.0,0.0
convex_per,300,3,34.7379997,0.8198361,1.7174679,1.0284472,0.2062165,38.50996740000001,0.00012904667256218667,0.0,0.0
convex_per,450,3,57.7650612,1.1631601,2.4952425,1.7473715,0.2928216,63.4636569,0.00010536057173298845,0.0,0.0
conicalb_cross,20,3,12.9156501,0.6592983,1.2045246,0.0278911,0.0326208,14.8399849,0.9178592507504043,46.0,0.8703576644704367
conicalb_cross,40,3,18.1630416,0.6230553,1.2181646,0.0682196,0.0413282,20.1138093,0.0005757127206969764,0.0,0.0
conicalb_cross,60,3,23.8910312,0.7614322,1.2872237,0.1141999,0.0577563,26.1116433,0.0005823104641130792,0.0,0.0
conicalb_cross,80,3,32.2728918,0.721634,1.2690792,0.1905973,0.0669323,34.521134599999996,0.0006223320114281779,0.0,0.0
conicalb_cross,100,3,37.4482576,0.6928302,1.1904077,0.2799433,0.0778767,39.6893155,0.000565337552384379,0.0,0.0
conicalb_cross,150,3,51.9901764,0.7704986,1.2098979,0.4272246,0.1030207,54.50081820000001,0.0004238422470462771,0.0,0.0
conicalb_cross,300,3,109.4716525,1.0022887,2.0195321,0.8616323,0.2044444,113.55955,0.0006249648418464232,0.0,0.0
conicalb_cross,450,3,167.9583245,1.3080151,2.9405186,1.7850123,0.2956032,174.2874737,0.00031482492974522905,0.0,0.0
conicalb_per,20,3,5.0740503,0.5584874,1.0342557,0.0337761,0.0323202,6.732889699999999,0.4438200376209759,21.0,0.4174502590440101
conicalb_per,40,3,5.7364258,0.6565215,1.2711688,0.0595548,0.0437297,7.7674006,0.4291588007097388,24.0,0.40831296095302005
conicalb_per,60,3,7.7460294,0.7806116,1.3003104,0.1222252,0.0565115,10.0056881,0.4346217072604546,25.0,0.4136424177480873
conicalb_per,80,3,10.2876801,0.7344622,1.2518638,0.1852816,0.0695339,12.528821599999999,0.00040070606960958114,0.0,0.0
conicalb_per,100,3,15.0040207,0.7039032,1.296562,0.2905893,0.0828588,17.377934,0.000312539730556669,0.0,0.0
conicalb_per,150,3,17.3288859,0.7062844,1.1963134,0.4046595,0.1011407,19.7372839,0.0002759890212269155,0.0,0.0
conicalb_per,300,3,34.4176874,0.9202051,1.7866059,1.0031389,0.2090413,38.3366786,0.00023636496691681322,0.0,0.0
conicalb_per,450,3,55.7704912,1.1493445,2.7898182,1.4415041,0.3078816,61.459039600000004,0.0002389452180707074,0.0,0.0
0_HourlyBenchmark,1,4,0.0,3.0203935,8.166306,9.01331,1.8024327,22.0024422,0.0,0.0,0.0
convex_cross,20,4,11.0943799,0.4956454,0.9281036,0.0276086,0.0273121,12.573049600000001,15.38935928338573,426.0,14.309041168187795
convex_cross,40,4,14.9527336,0.5877169,1.1894003,0.0521575,0.0436424,16.8256507,3.984112111486261,132.0,3.711774981663023
convex_cross,60,4,21.2705585,0.707534,1.2889514,0.0967517,0.061742,23.425537599999995,3.9593732686347596,131.0,3.6888046214413164
convex_cross,80,4,30.7933706,0.6602725,1.1531316,0.1767083,0.0699422,32.853425200000004,1.511696157347205,58.0,1.4125142832339175
convex_cross,100,4,38.5834144,0.6514727,1.115914,0.2513545,0.0736139,40.675769499999994,1.514604044596603,58.0,1.4154142889789603
convex_cross,150,4,53.1916853,0.6453406,1.3983269,0.4784313,0.1050292,55.818813299999995,1.5227432389560949,58.0,1.4231395111399234
convex_cross,300,4,124.1544537,0.9692643,1.9070288,1.3553149,0.1933739,128.57943560000004,1.0959095014461284,42.0,1.0250441101845171
convex_cross,450,4,191.2286525,1.1864034,2.5908742,1.6568737,0.3084653,196.9712691,0.0220989743186443,3.0,0.022195068074237323
convex_per,20,4,4.1937728,0.593994,1.129915,0.0351935,0.0302136,5.9830889,1.173929378975932,44.0,1.097675127959218
convex_per,40,4,4.7059134,0.6763031,1.3371175,0.0822865,0.0504114,6.8520319,1.6234220081996327,58.0,1.5156656685467904
convex_per,60,4,7.8380496,0.7051094,1.2499436,0.0967591,0.0577096,9.9475713,0.7127948303290337,27.0,0.6666068019123328
convex_per,80,4,9.8209907,0.7757547,1.3239997,0.1923643,0.0691803,12.182289699999998,0.7131304828175253,27.0,0.666927217589282
convex_per,100,4,12.4994971,0.76347,1.297771,0.2357137,0.0801319,14.876583699999998,0.718807337856516,27.0,0.672175229677062
convex_per,150,4,19.0056523,0.6644817,1.2116955,0.5186932,0.1089851,21.509507800000005,0.7211286604665315,27.0,0.6742959745683954
convex_per,300,4,32.7725765,0.8101415,2.1048394,1.2477836,0.1981479,37.1334889,0.3437526637272501,19.0,0.32286670543820617
convex_per,450,4,54.6823458,1.1283076,2.3118667,2.3438791,0.4931411,60.95954030000001,0.3320561861911658,17.0,0.31148304199138943
conicalb_cross,20,4,12.584551,0.5633478,1.0504436,0.0266304,0.028999,14.2539718,3.819708603768627,127.0,3.5589140971612987
conicalb_cross,40,4,16.3605023,0.5826233,1.1376671,0.056329,0.0469362,18.184057900000006,1.6268183275743064,58.0,1.518630230241021
conicalb_cross,60,4,22.2718698,0.720405,1.2716518,0.0935249,0.0534363,24.4108878,1.6272478597649214,58.0,1.5191079252268553
conicalb_cross,80,4,31.6710531,0.7326101,1.3915721,0.1567147,0.0730177,34.024967700000005,1.629779142575358,58.0,1.521417640285725
conicalb_cross,100,4,39.981145,0.7657846,1.4319713,0.2151837,0.0793502,42.4734348,1.6316700303318386,58.0,1.5231243132525227
conicalb_cross,150,4,51.9815981,0.7697101,1.5429411,0.4082827,0.1070591,54.8095911,1.6300522552609469,58.0,1.5217352887625855
conicalb_cross,300,4,117.9116611,1.042624,2.0469836,1.1303895,0.2059784,122.33763660000002,0.329286333334622,17.0,0.30874752825793417
conicalb_cross,450,4,183.1661519,1.2931633,2.8300243,1.5716486,0.2888085,189.14979659999997,0.022040841094784984,3.0,0.02200778917746038
conicalb_per,20,4,4.9092812,0.6105855,1.2331602,0.0306983,0.0300472,6.8137724,1.5546803541656138,61.0,1.4526380552961922
conicalb_per,40,4,5.3677205,0.7350349,1.4164231,0.0558743,0.0510305,7.6260833,1.5396172409400044,61.0,1.4387557719744606
conicalb_per,60,4,8.2407029,0.7316803,1.3509741,0.0939074,0.0574017,10.474666400000002,1.5323082730735735,59.0,1.4319082973028643
conicalb_per,80,4,10.7497384,0.7674039,1.4614583,0.1879041,0.0730119,13.2395166,1.5324824951987952,59.0,1.432102855823368
conicalb_per,100,4,13.878618,0.792802,1.5192323,0.2227582,0.0853181,16.4987286,1.5282776856475913,59.0,1.4281727541721199
conicalb_per,150,4,19.6197383,0.6700668,1.2467572,0.4094216,0.1103369,22.056320800000005,0.7424412845332079,31.0,0.694532595988306
conicalb_per,300,4,35.4875769,0.8818192,1.8410159,1.2710265,0.1962677,39.6777062,0.3619416272461932,21.0,0.34008400669604155
conicalb_per,450,4,57.1288985,1.2372325,2.5924014,2.2240539,0.2947693,63.477355599999996,0.3313463709252687,17.0,0.3107967662770781
0_HourlyBenchmark,1,5,0.0,2.9493031,7.6670925,7.5956928,1.2090655,19.4211539,0.0,0.0,0.0
convex_cross,20,5,10.7153348,0.5267208,0.9539574,0.0315739,0.0309094,12.258496300000001,0.09557449823589734,10.0,0.09091006432838888
convex_cross,40,5,14.4610724,0.5652519,1.027892,0.0717819,0.038132,16.164130200000002,0.08163090488591608,9.0,0.07828016691453343
convex_cross,60,5,21.5115688,0.6948045,1.2104294,0.0941311,0.0588887,23.569822499999997,0.18043489110791788,15.0,0.16990312331661594
convex_cross,80,5,29.2404152,0.6782435,1.2949458,0.1622359,0.0709678,31.4468082,0.18061348651960576,15.0,0.1699031233166235
convex_cross,100,5,35.5622592,0.6472655,1.2380894,0.2767849,0.0784322,37.80283120000001,0.18395876516927742,15.0,0.1729206635199496
convex_cross,150,5,54.3185097,0.6676188,1.2852277,0.378927,0.1062637,56.7565469,0.15294278383287513,13.0,0.14454546989225192
convex_cross,300,5,119.8440361,1.0233136,1.9554869,1.1546917,0.1975892,124.17511749999998,0.03881434348139592,7.0,0.03776047604003918
convex_cross,450,5,191.053025,1.2193299,2.9039669,1.585974,0.299611,197.06190679999997,0.03866617366437294,7.0,0.03772947559519735
convex_per,20,5,3.9908741,0.5458289,0.9899238,0.0260555,0.0295668,5.582249099999999,5.2026551907836005,171.0,4.859651626039424
convex_per,40,5,4.3143038,0.6561737,1.3575419,0.06765,0.0487466,6.444416000000001,0.07109787292333669,9.0,0.06867092702841626
convex_per,60,5,6.5574309,0.7104666,1.2782539,0.0999858,0.0570045,8.7031417,0.07425981518838021,9.0,0.07131742841422573
convex_per,80,5,9.0427593,0.7783459,1.311804,0.2975124,0.0768683,11.5072899,0.07973863170621524,9.0,0.07632068638825973
convex_per,100,5,12.4834062,0.6520502,1.2452312,0.3114133,0.0840614,14.776162299999998,0.07833645912985578,9.0,0.0750328094189876
convex_per,150,5,15.8886846,0.6285319,1.2055994,0.4352133,0.1071688,18.265198,0.0795506943882034,9.0,0.07614155201918105
convex_per,300,5,32.189057,1.0348077,1.932316,1.0622789,0.200816,36.419275600000006,0.16887804697867162,15.0,0.1592696577212247
convex_per,450,5,52.5946562,1.1345536,2.7967657,1.5129428,0.2914825,58.3304008,0.037687262078276,7.0,0.03676787207508281
conicalb_cross,20,5,10.0772217,0.5818598,1.1513387,0.0279051,0.0349441,11.873269400000002,0.06063179750885062,8.0,0.058408462778225534
conicalb_cross,40,5,16.3839432,0.5503951,1.0096057,0.0601664,0.0406923,18.0448027,0.06674902865119767,8.0,0.06411218065359292
conicalb_cross,60,5,21.5890521,0.5588558,1.078491,0.0910789,0.0550529,23.3725307,0.0747252102732224,9.0,0.07139330686962375
conicalb_cross,80,5,29.2727364,0.6973879,1.2083776,0.2440113,0.0676164,31.490129599999996,0.07790630055114835,9.0,0.07429426068099221
conicalb_cross,100,5,34.6105973,0.7057105,1.1895191,0.224619,0.0780047,36.8084506,0.0776726843402212,9.0,0.07412782745075153
conicalb_cross,150,5,55.0901392,0.7011949,1.3091918,0.3697672,0.109884,57.5801771,0.07804172255169,9.0,0.0746041781495872
conicalb_cross,300,5,117.6278728,0.8603565,1.7514685,1.0761766,0.1968993,121.5127737,0.03306500381803228,6.0,0.03214954010118998
conicalb_cross,450,5,193.8146247,1.5048121,2.9804034,1.6348161,0.301427,200.2360833,0.018029592520854662,3.0,0.01797208796431704
conicalb_per,20,5,5.0425645,0.6295824,1.5039158,0.029292,0.0333961,7.2387508,2.607642346279814,99.0,2.4403919495603947
conicalb_per,40,5,5.387423,0.61866,1.2449055,0.0562511,0.0419097,7.3491493,0.06343848917308957,8.0,0.06128802807953715
conicalb_per,60,5,8.0167582,0.6999629,1.2429763,0.0929158,0.0564904,10.109103600000001,0.06754624741342821,8.0,0.06497210031323775
conicalb_per,80,5,10.4868333,0.7184491,1.2580642,0.1667176,0.0669434,12.697007600000001,0.06658511501713289,8.0,0.06409205071462032
conicalb_per,100,5,13.221676,0.700286,1.3229601,0.2311205,0.0810721,15.5571147,0.06751948626512048,8.0,0.06497210031323775
conicalb_per,150,5,16.9786252,0.7179994,1.1922179,0.5663959,0.1015584,19.556796799999997,0.06878132059659343,8.0,0.06613422733054675
conicalb_per,300,5,32.1189561,0.9480068,2.1441376,0.9670753,0.3127497,36.490925499999996,0.07438225231660896,9.0,0.07139330686962375
conicalb_per,450,5,52.0244325,1.1400274,2.7730603,1.9243836,0.3062035,58.1681073,0.03713351102025951,7.0,0.03604353883746869
0_HourlyBenchmark,1,6,0.0,3.2863518,7.7584978,8.350925,1.1808322,20.5766068,0.0,0.0,0.0
convex_cross,20,6,10.8705117,0.5483663,0.9915042,0.0310948,0.0266789,12.4681559,4.3967073696819385,143.0,4.130296606034357
convex_cross,40,6,16.1213552,0.5927315,1.1796039,0.0749264,0.0407541,18.0093711,4.405285797750349,143.0,4.138330466126554
convex_cross,60,6,21.9567925,0.6975111,1.182,0.0954753,0.0563294,23.988108299999997,1.7663691834689532,57.0,1.6633685852291025
convex_cross,80,6,29.1860398,0.6760247,1.1549158,0.2267249,0.0642627,31.3079679,1.5168634928413838,54.0,1.4294831569443087
convex_cross,100,6,35.6559342,0.6305555,1.0635986,0.3052252,0.0727092,37.7280227,1.517955151606168,54.0,1.430304910738707
convex_cross,150,6,52.6675017,0.6556966,1.3716537,0.5217457,0.2098012,55.4263989,1.515363023233328,54.0,1.4282662891386693
convex_cross,300,6,109.0400193,1.0202055,1.9762287,1.0252681,0.193014,113.2547356,0.20052653173462673,14.0,0.1937203001608847
convex_cross,450,6,172.6514377,1.2068485,2.4979412,2.1909542,0.2912515,178.8384331,0.04311763254688184,4.0,0.04361032263075382
convex_per,20,6,2.283579,0.6361104,1.2291594,0.0338485,0.032893,4.2155903,4.716238974213685,153.0,4.4304311491430015
convex_per,40,6,6.5403201,0.5745333,1.1213244,0.0611491,0.0405653,8.3378922,4.71613717702701,153.0,4.4304311491430015
convex_per,60,6,6.7881175,0.5711433,1.0570003,0.1165213,0.1156239,8.6484063,1.4754729951678665,48.0,1.3902880568013019
convex_per,80,6,8.6922089,0.764341,1.2927887,0.1748974,0.0755034,10.999739400000003,1.4732709530662562,48.0,1.388286369255843
convex_per,100,6,11.7564022,0.7205035,1.2742306,0.2506705,0.0764575,14.078264299999999,1.4731484849432397,48.0,1.3881844589627306
convex_per,150,6,19.0836796,0.6488673,1.2619827,0.4745234,0.1090945,21.5781475,1.4753960718823769,48.0,1.3902340579764418
convex_per,300,6,33.8295112,0.8271848,1.8051642,1.125911,0.2000926,37.7878638,0.2840504071105764,19.0,0.2725180905224207
convex_per,450,6,54.9608139,1.1319622,2.6092578,1.8392546,0.2858074,60.827095899999996,0.02783966540063689,2.0,0.02627786010891353
conicalb_cross,20,6,12.4713919,0.5865662,1.0988201,0.0267041,0.030797,14.2142793,1.5751172623130962,50.0,1.4832773359128444
conicalb_cross,40,6,17.154483,0.56949,1.0741125,0.0573278,0.038681,18.8940943,1.575060510851008,50.0,1.4832773359128444
conicalb_cross,60,6,24.7488945,0.7079384,1.3920507,0.1010201,0.0584093,27.008312999999998,1.5658003864483534,50.0,1.4747856628298106
conicalb_cross,80,6,29.6724457,0.7122055,1.2046114,0.212517,0.0911826,31.8929622,1.3583649965732292,45.0,1.2797611131499895
conicalb_cross,100,6,37.3735694,0.6949303,1.2092089,0.3056372,0.0764443,39.6597901,1.354741848209276,44.0,1.276211546361587
conicalb_cross,150,6,50.3850701,0.7300579,1.4163459,0.4781568,0.1110442,53.120674900000004,1.3507805897315532,44.0,1.2727286670341758
conicalb_cross,300,6,107.522277,1.0980064,2.1711233,1.1599959,0.2020428,112.15344540000001,0.1898083226390089,11.0,0.18327686147559086
conicalb_cross,450,6,174.2565551,1.2190767,2.7494541,1.9466661,0.2870393,180.4587913,0.0004983599446391962,0.0,0.0
conicalb_per,20,6,5.099724,0.5668929,1.0729144,0.033161,0.0309886,6.8036809,1.1646127303592901,61.0,1.100351849444105
conicalb_per,40,6,5.7229627,0.7284685,1.3533623,0.0810148,0.0478394,7.9336477,0.18655939814331263,11.0,0.1802608090501665
conicalb_per,60,6,8.2199578,0.8094738,1.3702366,0.1554184,0.060839,10.615925599999999,0.18662428819574695,11.0,0.1803738438153646
conicalb_per,80,6,11.5407181,0.7568475,1.4794151,0.2035859,0.0783472,14.0589138,0.18713936093257474,11.0,0.18078446232833967
conicalb_per,100,6,14.0165914,0.837573,1.5278143,0.3143291,0.0866516,16.7829594,0.18662154171123538,11.0,0.18035458934648219
conicalb_per,150,6,20.8144191,0.6669448,1.3325322,0.6111675,0.1067336,23.531797199999996,0.1870428223057166,11.0,0.18078446232833967
conicalb_per,300,6,36.4832221,0.8148414,2.1081409,1.7842154,0.1980081,41.3884279,0.18822525627497025,11.0,0.18188304889963525
conicalb_per,450,6,58.3163626,1.1614396,2.6243976,2.2525245,0.278981,64.6337053,0.18774600086386936,11.0,0.1815668538416697
0_HourlyBenchmark,1,7,0.0,3.3606511,7.2999995,9.1747457,1.6600062,21.4954025,0.0,0.0,0.0
convex_cross,20,7,11.1706281,0.5500067,1.0021534,0.0290289,0.0302755,12.7820926,2.2403222920060233,117.0,2.102139599739049
convex_cross,40,7,16.6221197,0.5358125,1.0546686,0.0564673,0.0395166,18.308584699999997,2.2244060707706814,112.0,2.0871520744851697
convex_cross,60,7,22.8179356,0.7927261,1.3747978,0.1121869,0.0526568,25.1503032,2.234413676018407,116.0,2.096641008551824
convex_cross,80,7,29.8574274,0.7346341,1.2578136,0.2061988,0.0674086,32.1234825,0.2927636985090605,19.0,0.28144447195668776
