base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand
0_HourlyBenchmark,1,Gurobi,0.0,0.5099023,1.7959732,0.0116874,0.0127924,126.60401467782452,OPTIMAL,800,602,0.0,0.0,,0,0
kmeans_cross_convex,2,Gurobi,0.0489958,0.5672967,2.1785527,0.0022728,0.0087973,75.2259529305388,OPTIMAL,8,8,0.0018052,837.8354187919894,OPTIMAL,46,0
kmeans_cross_convex,4,Gurobi,0.0769335,0.6898296,2.5275566,0.002191,0.009949,84.27077339583462,OPTIMAL,16,14,0.0013093,502.38539482693625,OPTIMAL,33,0
kmeans_cross_convex,6,Gurobi,0.0807543,0.7424785,2.7132008,0.0021526,0.0109397,94.1019958217582,OPTIMAL,24,20,0.0013178,298.8369889289891,OPTIMAL,16,0
kmeans_cross_convex,8,Gurobi,0.3290079,0.596895,2.1627443,0.0025785,0.0096719,95.86797790280082,OPTIMAL,32,26,0.0015087,277.79562215805356,OPTIMAL,13,0
kmeans_cross_convex,10,Gurobi,0.1362169,0.600153,2.4144019,0.0022998,0.0106021,95.86858848100377,OPTIMAL,40,32,0.0010605,277.79562215805356,OPTIMAL,13,0
kmeans_cross_convex,12,Gurobi,0.0705219,0.7596066,2.7409595,0.0021722,0.0117821,96.09270007460557,OPTIMAL,48,38,0.0013568,275.57458248143985,OPTIMAL,13,0
kmeans_cross_convex,14,Gurobi,0.1332528,0.6112061,2.3818328,0.002304,0.0106388,114.90257505629523,OPTIMAL,56,44,0.0012948,153.86287346001205,OPTIMAL,5,0
kmeans_per_convex,2,Gurobi,0.0238634,0.73675,2.7588407,0.0021164,0.0094357,53.7090390622443,OPTIMAL,8,8,0.001919,2271.9356697367257,OPTIMAL,94,0
kmeans_per_convex,4,Gurobi,0.0463625,0.8460845,2.9878125,0.002288,0.0104122,70.90184378671277,OPTIMAL,16,14,0.0015084,1027.6993671392884,OPTIMAL,47,0
kmeans_per_convex,6,Gurobi,0.0609153,0.7484248,3.3099672,0.0025679,0.0109558,88.28017701821813,OPTIMAL,24,20,0.00134,401.39234653706285,OPTIMAL,23,0
kmeans_per_convex,8,Gurobi,0.0797728,0.8364931,3.6263367,0.0023589,0.0124741,93.05373819855569,OPTIMAL,32,26,0.0013161,313.22757302045414,OPTIMAL,17,0
kmeans_per_convex,10,Gurobi,0.2836902,0.6055233,2.3943232,0.0021586,0.0106675,93.82306627601096,OPTIMAL,40,32,0.0011358,302.6257688081054,OPTIMAL,17,0
kmeans_per_convex,12,Gurobi,0.0787153,0.7719098,2.8541984,0.0027904,0.0121418,94.42413502799644,OPTIMAL,48,38,0.001452,294.7245486681378,OPTIMAL,16,0
