id,asset,milestone_year,investment_integer,capacity,investment_limit,solution
1,ccgt,2030,false,0.8,,1.105777850149788
2,wind,2030,false,0.4,,2.729325991165995
3,solar,2030,false,0.5,,1.1646992180396925
4,ocgt,2030,false,0.1,,3.29422573932482
5,wind_offshore,2030,false,0.4,,0.08540862264451536
