base_name,rp,solver,time_to_cluster,time_to_read,time_to_create,time_to_solve,time_to_save,objective_value,termination_status,num_constraints,num_variables,time_to_resolve_benchmark,objective_value_resolve_benchmark,termination_status_resolve_benchmark,num_loss_of_load_e_demand,num_loss_of_load_h2_demand
0_HourlyBenchmark,1,Gurobi,0.0,3.4159992,9.752429,0.9385,0.9360438,120.55263147750873,OPTIMAL,1000,803,0.0,0.0,,1,0
convex_per_and_cross_0,2,Gurobi,4.2512024,0.2077359,0.6321698,0.0035165,0.0051675,63.92638882262861,OPTIMAL,10,11,0.0023395,1283.1838263574996,OPTIMAL,66,0
convex_per_and_cross_0,4,Gurobi,0.1997108,0.2320254,0.6560552,0.0025525,0.0055042,83.06514905759832,OPTIMAL,20,19,0.0026037,656.7708634980883,OPTIMAL,48,0
convex_per_and_cross_0,6,Gurobi,0.42255,0.2825211,0.7150685,0.0032145,0.0071182,121.7404477871302,OPTIMAL,30,27,0.00225,121.60074298974727,OPTIMAL,0,0
convex_per_and_cross_0,8,Gurobi,0.3733368,0.327859,0.8587549,0.0021248,0.0066626,121.64910641159177,OPTIMAL,40,35,0.0020193,121.6010611834104,OPTIMAL,0,0
convex_per_and_cross_0,10,Gurobi,0.4730441,0.2449573,0.7138608,0.0026882,0.0055723,121.64677965197794,OPTIMAL,50,43,0.001399,121.6010611834104,OPTIMAL,0,0
convex_per_and_cross_0,12,Gurobi,0.3471259,0.2381916,0.7096039,0.0025224,0.0081882,121.66960079078493,OPTIMAL,60,51,0.0019092,121.6010611834104,OPTIMAL,0,0
convex_per_and_cross_0,14,Gurobi,0.2634793,0.2831609,0.840603,0.0027926,0.0064637,121.67352766934201,OPTIMAL,70,59,0.0013059,121.6010611834104,OPTIMAL,0,0
convex_per_and_cross_0,16,Gurobi,0.3702647,0.2549918,0.7179241,0.002392,0.0064712,121.6333897885562,OPTIMAL,80,67,0.0013782,121.6010611834104,OPTIMAL,0,0
convex_per_and_cross_0,18,Gurobi,0.2670248,0.2651579,0.7145522,0.0023853,0.0071197,121.6195057889735,OPTIMAL,90,75,0.0021122,121.60074298974727,OPTIMAL,0,0
