base_name,rp,time_to_cluster_mean,time_to_cluster_q25,time_to_cluster_q75,time_to_read_mean,time_to_read_q25,time_to_read_q75,time_to_create_mean,time_to_create_q25,time_to_create_q75,time_to_solve_mean,time_to_solve_q25,time_to_solve_q75,time_to_save_mean,time_to_save_q25,time_to_save_q75,total_time_mean,total_time_q25,total_time_q75,rel_regret_mean,rel_regret_q25,rel_regret_q75,num_loss_of_load_e_demand_mean,num_loss_of_load_e_demand_q25,num_loss_of_load_e_demand_q75
0_HourlyBenchmark,1,0.0,0.0,0.0,4.3682797,4.3682797,4.3682797,11.37732,11.37732,11.37732,7.2823858,7.2823858,7.2823858,1.5542844,1.5542844,1.5542844,24.5822699,24.5822699,24.5822699,0.0,0.0,0.0,0.0,0.0,0.0
kmedoids_cross_convex,4,1.4513979999999997,0.6500512249999999,0.8014532249999999,0.24835185999999995,0.23578395,0.2612231,0.71667717,0.67974265,0.754785225,0.0062020700000000005,0.005767050000000001,0.0064166250000000005,0.00899696,0.008691975,0.00921175,2.43162606,1.614350225,1.821237325,0.10608424334413602,0.10608424334413602,0.10608424334413602,-9.0,-9.0,-9.0
kmedoids_cross_convex,8,2.12901396,1.7801386,2.19376865,0.26612196,0.242653525,0.283539525,0.7111342800000001,0.665002325,0.7605024,0.01051967,0.01001975,0.010824975,0.011337680000000001,0.0108758,0.011883,3.12812755,2.8137928249999997,3.149792175,0.10077462772631562,0.08627820266265757,0.11920337833245687,-9.0,-9.0,-9.0
kmedoids_cross_convex,12,2.85252396,2.609751525,3.0893192250000006,0.25873739,0.24197462500000003,0.2752257,0.72543337,0.684817575,0.7556400000000001,0.014775189999999999,0.013550675,0.0159011,0.013779969999999997,0.013205249999999998,0.014028775,3.8652498800000004,3.599907,4.099380075000001,0.0819484858836219,0.07588376291750834,0.08479398238934455,-9.0,-9.0,-9.0
kmedoids_cross_convex,16,3.59266066,2.926830375,4.2033702250000005,0.30031931,0.24884157499999998,0.35488474999999997,0.8142978600000002,0.7271221749999999,0.91122765,0.022275789999999997,0.020349,0.022361400000000003,0.019177999999999997,0.016220599999999998,0.0189458,4.748731619999999,3.969741,5.293287825,0.07321231795058056,0.06895690068126728,0.0770716067172153,-9.0,-9.0,-9.0
kmedoids_cross_convex,20,5.0715581400000005,4.537672725,5.327561425,0.36695257,0.35806112500000004,0.39426085,1.0553644899999999,1.0254985,1.088517025,0.02505098,0.02396865,0.025930725,0.02323914,0.01780375,0.03004355,6.54216532,5.990295249999999,6.868579474999999,0.06699797212207678,0.06614015405836624,0.06853155849647702,-9.0,-9.0,-9.0
kmedoids_cross_convex,30,5.54390627,5.1280792250000005,5.99723185,0.3863096,0.366828075,0.408143775,1.07119331,1.034740025,1.0934757999999998,0.03947701,0.0353519,0.04178035,0.03572655,0.0279748,0.041860325,7.07661274,6.697116075,7.483570475,0.06451752801282251,0.0629393896636416,0.06565174373593746,-9.0,-9.0,-9.0
kmedoids_cross_convex,60,5.9008202,5.278800675,6.363129750000001,0.34149901000000005,0.3153424,0.33775105000000005,0.93231942,0.8922224249999999,0.93144695,0.11123968,0.10066810000000001,0.11619542500000002,0.0434682,0.0426757,0.044137225,7.329346509999999,6.681497425,7.720726875,0.05872033164786165,0.057929936085572765,0.059265554635971406,-9.0,-9.0,-9.0
kmedoids_cross_convex,90,6.26088859,5.113630349999999,6.983870275,0.36573756,0.362919375,0.37060930000000003,1.0106482700000001,0.974622575,1.047425875,0.2753461199999999,0.24838717500000002,0.290384,0.06637984,0.061142150000000006,0.065508725,7.97900038,6.813987124999999,8.856847575,0.05364457435267901,0.054818869556391,0.056156926645426736,-9.0,-9.0,-9.0
kmedoids_cross_convex,120,5.49760043,5.126673500000001,6.0453044,0.38916547,0.38019587499999996,0.398577375,1.02294295,0.958869225,1.0666298250000001,0.36669816,0.34641685,0.3746572,0.08647179,0.076489525,0.081132225,7.3628788,6.8685157,7.896013799999999,0.03731086925695441,0.03873697051613374,0.0401476472600861,-9.0,-9.0,-9.0
